seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType	source	type	tss	score	phase
contig_9	9903	10002	100	*	97	661	0.146747352496218	507	1391	0.364485981308411	18	CG	1	1.87217466471215e-22	gain	NA	NA	NA	NA	NA
contig_9	20803	20902	100	*	6	102	0.0588235294117647	54	123	0.439024390243902	18	CG	1	1.36216513084667e-09	gain	NA	NA	NA	NA	NA
contig_9	20903	21002	100	*	14	150	0.0933333333333333	61	199	0.306532663316583	18	CG	1	9.82448272666058e-06	gain	NA	NA	NA	NA	NA
contig_9	21303	21402	100	*	184	1345	0.136802973977695	940	2614	0.359602142310635	20	CG	1	6.88659039551698e-47	gain	NA	NA	NA	NA	NA
contig_9	21403	21502	100	*	131	1035	0.126570048309179	721	1869	0.385767790262172	20	CG	1	7.44012532193866e-47	gain	NA	NA	NA	NA	NA
contig_9	21503	21602	100	*	18	85	0.211764705882353	230	362	0.635359116022099	18	CG	1	1.97882508042571e-11	gain	NA	NA	NA	NA	NA
contig_9	31903	32002	100	*	14	189	0.0740740740740741	181	519	0.348747591522158	16	CG	1	6.17252677003978e-12	gain	NA	NA	NA	NA	NA
contig_9	42503	42602	100	*	123	939	0.130990415335463	632	1739	0.363427257044278	16	CG	1	2.22422231616217e-35	gain	NA	NA	NA	NA	NA
contig_9	42603	42702	100	*	110	766	0.143603133159269	636	1778	0.357705286839145	18	CG	1	7.28266762979329e-26	gain	NA	NA	NA	NA	NA
contig_9	43103	43202	100	*	44	254	0.173228346456693	448	1154	0.388214904679376	20	CG	1	8.26238280464019e-10	gain	NA	NA	NA	NA	NA
contig_9	43203	43302	100	*	35	276	0.126811594202899	271	613	0.442088091353997	20	CG	1	1.53972268266956e-18	gain	NA	NA	NA	NA	NA
contig_9	43303	43402	100	*	187	1113	0.168014375561545	925	2118	0.436732766761095	20	CG	1	3.33685995682282e-50	gain	NA	NA	NA	NA	NA
Fvb1	433803	433902	100	*	22	33	0.666666666666667	62	66	0.939393939393939	6	CG	1	0.000476096897718601	gain	NA	NA	NA	NA	NA
Fvb1	463703	463802	100	*	14	27	0.518518518518518	46	53	0.867924528301887	4	CG	1	0.000680480988169748	gain	NA	NA	NA	NA	NA
Fvb1	643103	643202	100	*	39	59	0.661016949152542	16	52	0.307692307692308	8	CG	-1	0.000343888244990321	loss	EVM	SO:0001952	FvH4_1g01290	1	NA
Fvb1	703403	703502	100	*	61	64	0.953125	38	52	0.730769230769231	12	CG	-1	0.000778199255264883	loss	EVM	SO:0001952	FvH4_1g01382	1	NA
Fvb1	731903	732002	100	*	12	47	0.25531914893617	0	68	0	6	CG	-1	4.20383402163905e-05	loss	NA	NA	NA	NA	NA
Fvb1	1079803	1079902	100	*	21	25	0.84	12	45	0.266666666666667	6	CG	-1	1.88563467428329e-05	loss	NA	NA	NA	NA	NA
Fvb1	1200503	1200602	100	*	0	120	0	68	238	0.285714285714286	30	CG	1	8.26238280464019e-10	gain	NA	NA	NA	NA	NA
Fvb1	1200603	1200702	100	*	0	259	0	119	456	0.260964912280702	42	CG	1	4.78709825734418e-18	gain	NA	NA	NA	NA	NA
Fvb1	1509703	1509802	100	*	8	16	0.5	22	22	1	4	CG	1	0.000331734237929648	gain	NA	NA	NA	NA	NA
Fvb1	1779203	1779302	100	*	4	67	0.0597014925373134	22	75	0.293333333333333	12	CG	1	0.000449107505241769	gain	EVM	SO:0001952	FvH4_1g03160	1	NA
Fvb1	3039803	3039902	100	*	41	49	0.836734693877551	25	68	0.367647058823529	12	CG	-1	3.01039948396193e-06	loss	EVM	SO:0001952	FvH4_1g05761	1	NA
Fvb1	3709603	3709702	100	*	38	107	0.355140186915888	90	101	0.891089108910891	20	CG	1	3.46298683563362e-14	gain	EVM	SO:0001952	FvH4_1g07040	1	NA
Fvb1	3916703	3916802	100	*	23	31	0.741935483870968	6	36	0.166666666666667	6	CG	-1	1.2495854862558e-05	loss	EVM	SO:0001952	FvH4_1g07390	1	NA
Fvb1	4511203	4511302	100	*	16	30	0.533333333333333	3	30	0.1	6	CG	-1	0.000438107058114806	loss	EVM	SO:0001952	FvH4_1g08510	1	NA
Fvb1	4755803	4755902	100	*	19	54	0.351851851851852	4	68	0.0588235294117647	10	CG	-1	0.000113487333517518	loss	EVM	SO:0001952	FvH4_1g08970	1	NA
Fvb1	4966303	4966402	100	*	45	53	0.849056603773585	28	57	0.491228070175439	10	CG	-1	0.000172087667824819	loss	NA	NA	NA	NA	NA
Fvb1	5089503	5089602	100	*	12	28	0.428571428571429	4	48	0.0833333333333333	6	CG	-1	0.000485022070232743	loss	EVM	SO:0001952	FvH4_1g09500	1	NA
Fvb1	6884303	6884402	100	*	7	29	0.241379310344828	34	49	0.693877551020408	6	CG	1	0.000234753149482539	gain	EVM	SO:0001952	FvH4_1g12530	1	NA
Fvb1	7348203	7348302	100	*	37	64	0.578125	11	50	0.22	10	CG	-1	0.000247884744969442	loss	NA	NA	NA	NA	NA
Fvb1	9320203	9320302	100	*	13	24	0.541666666666667	33	35	0.942857142857143	4	CG	1	0.000404130930925741	gain	NA	NA	NA	NA	NA
Fvb1	9638903	9639002	100	*	8	32	0.25	1	65	0.0153846153846154	8	CG	-1	0.00032183735265952	loss	NA	NA	NA	NA	NA
Fvb1	10351603	10351702	100	*	28	30	0.933333333333333	21	38	0.552631578947368	6	CG	-1	0.000586363188954086	loss	EVM	SO:0001952	FvH4_1g17811	1	NA
Fvb1	11405203	11405302	100	*	11	21	0.523809523809524	3	37	0.0810810810810811	5	CG	-1	0.000288458935329089	loss	NA	NA	NA	NA	NA
Fvb1	11623203	11623302	100	*	64	89	0.719101123595506	92	100	0.92	12	CG	1	0.00041598464248843	gain	EVM	SO:0001952	FvH4_1g19390	1	NA
Fvb1	12384303	12384402	100	*	23	31	0.741935483870968	45	45	1	6	CG	1	0.000438107058114806	gain	NA	NA	NA	NA	NA
Fvb1	12942803	12942902	100	*	11	20	0.55	27	28	0.964285714285714	4	CG	1	0.000579275904514296	gain	NA	NA	NA	NA	NA
Fvb1	13282303	13282402	100	*	24	32	0.75	14	43	0.325581395348837	4	CG	-1	0.000414448916596058	loss	EVM	SO:0001952	FvH4_1g21280	1	NA
Fvb1	15560603	15560702	100	*	25	101	0.247524752475248	74	158	0.468354430379747	16	CG	1	0.000476096897718601	gain	EVM	SO:0001952	FvH4_1g23711	1	NA
Fvb1	16726003	16726102	100	*	1	40	0.025	16	49	0.326530612244898	8	CG	1	0.000440934315426883	gain	NA	NA	NA	NA	NA
Fvb1	17832503	17832602	100	*	0	16	0	11	17	0.647058823529412	4	CG	1	0.000185160018438725	gain	NA	NA	NA	NA	NA
Fvb1	18296803	18296902	100	*	21	21	1	9	17	0.529411764705882	4	CG	-1	0.000505947916884305	loss	NA	NA	NA	NA	NA
Fvb1	19181003	19181102	100	*	26	33	0.787878787878788	48	48	1	8	CG	1	0.000851907524722079	gain	EVM	SO:0001952	FvH4_1g27520	1	NA
Fvb1	19381603	19381702	100	*	9	16	0.5625	25	25	1	4	CG	1	0.00041598464248843	gain	NA	NA	NA	NA	NA
Fvb1	23723803	23723902	100	*	13	37	0.351351351351351	35	49	0.714285714285714	8	CG	1	0.000810370153860825	gain	NA	NA	NA	NA	NA
Fvb2	316901	317000	100	*	19	72	0.263888888888889	55	104	0.528846153846154	8	CG	1	0.000558985876557685	gain	EVM	SO:0001952	FvH4_2g00230	1	NA
Fvb2	1049101	1049200	100	*	5	23	0.217391304347826	0	54	0	4	CG	-1	0.000500157198840443	loss	NA	NA	NA	NA	NA
Fvb2	1515401	1515500	100	*	57	82	0.695121951219512	23	65	0.353846153846154	10	CG	-1	0.00010788038200298	loss	NA	NA	NA	NA	NA
Fvb2	1771501	1771600	100	*	42	43	0.976744186046512	38	56	0.678571428571429	6	CG	-1	0.000331734237929648	loss	EVM	SO:0001952	FvH4_2g02112	1	NA
Fvb2	1834501	1834600	100	*	42	48	0.875	40	72	0.555555555555556	8	CG	-1	0.000365007155192215	loss	NA	NA	NA	NA	NA
Fvb2	2427601	2427700	100	*	38	68	0.558823529411765	112	129	0.868217054263566	10	CG	1	8.0528520729628e-06	gain	EVM	SO:0001952	FvH4_2g03140	1	NA
Fvb2	4860301	4860400	100	*	66	70	0.942857142857143	104	141	0.737588652482269	16	CG	-1	0.000496899656086795	loss	NA	NA	NA	NA	NA
Fvb2	6282301	6282400	100	*	21	26	0.807692307692308	4	22	0.181818181818182	4	CG	-1	5.63281590038522e-05	loss	NA	NA	NA	NA	NA
Fvb2	10532801	10532900	100	*	126	543	0.232044198895028	514	1095	0.469406392694064	34	CG	1	5.83966028599271e-19	gain	NA	NA	NA	NA	NA
Fvb2	10532901	10533000	100	*	71	427	0.166276346604215	379	816	0.464460784313726	28	CG	1	1.24377211102791e-23	gain	NA	NA	NA	NA	NA
Fvb2	11094501	11094600	100	*	19	27	0.703703703703704	39	39	1	6	CG	1	0.000416627607952866	gain	NA	NA	NA	NA	NA
Fvb2	11917201	11917300	100	*	6	34	0.176470588235294	26	46	0.565217391304348	6	CG	1	0.000547620277484269	gain	NA	NA	NA	NA	NA
Fvb2	13743501	13743600	100	*	19	42	0.452380952380952	71	94	0.75531914893617	10	CG	1	0.000616378274945356	gain	NA	NA	NA	NA	NA
Fvb2	17404301	17404400	100	*	20	229	0.0873362445414847	74	174	0.425287356321839	11	CG	1	3.46298683563362e-14	gain	NA	NA	NA	NA	NA
Fvb2	17404401	17404500	100	*	9	118	0.076271186440678	39	126	0.30952380952381	6	CG	1	2.03715445561682e-05	gain	NA	NA	NA	NA	NA
Fvb2	17404501	17404600	100	*	0	37	0	16	58	0.275862068965517	4	CG	1	0.000556164386930975	gain	NA	NA	NA	NA	NA
Fvb2	18203001	18203100	100	*	26	56	0.464285714285714	70	84	0.833333333333333	14	CG	1	1.88055876474127e-05	gain	NA	NA	NA	NA	NA
Fvb2	18203101	18203200	100	*	40	77	0.519480519480519	61	67	0.91044776119403	13	CG	1	2.39037571475534e-06	gain	NA	NA	NA	NA	NA
Fvb2	20880701	20880800	100	*	27	79	0.341772151898734	16	131	0.122137404580153	14	CG	-1	0.000262527030021442	loss	NA	NA	NA	NA	NA
Fvb2	22259601	22259700	100	*	35	46	0.760869565217391	13	45	0.288888888888889	10	CG	-1	2.69285960422815e-05	loss	NA	NA	NA	NA	NA
Fvb2	22466201	22466300	100	*	24	27	0.888888888888889	17	39	0.435897435897436	4	CG	-1	0.000333414663571059	loss	NA	NA	NA	NA	NA
Fvb2	22879301	22879400	100	*	18	23	0.782608695652174	6	23	0.260869565217391	4	CG	-1	0.000500500346243424	loss	NA	NA	NA	NA	NA
Fvb2	22985801	22985900	100	*	3	67	0.0447761194029851	23	80	0.2875	8	CG	1	0.00024800434730802	gain	NA	NA	NA	NA	NA
Fvb2	24619201	24619300	100	*	33	49	0.673469387755102	70	74	0.945945945945946	10	CG	1	0.000152803067164807	gain	NA	NA	NA	NA	NA
Fvb2	25394101	25394200	100	*	14	35	0.4	35	45	0.777777777777778	6	CG	1	0.000633403841296317	gain	EVM	SO:0001952	FvH4_2g34051	1	NA
Fvb2	25572201	25572300	100	*	19	19	1	18	40	0.45	4	CG	-1	0.000122439621919763	loss	NA	NA	NA	NA	NA
Fvb2	25757001	25757100	100	*	28	61	0.459016393442623	55	71	0.774647887323944	12	CG	1	0.000323167181637918	gain	NA	NA	NA	NA	NA
Fvb2	25999001	25999100	100	*	13	20	0.65	2	20	0.1	4	CG	-1	0.000449107505241769	loss	EVM	SO:0001952	FvH4_2g35220	1	NA
Fvb2	26769601	26769700	100	*	15	25	0.6	52	54	0.962962962962963	6	CG	1	9.30112567460909e-05	gain	NA	NA	NA	NA	NA
Fvb2	26971001	26971100	100	*	6	24	0.25	27	29	0.931034482758621	4	CG	1	2.50377848947178e-06	gain	NA	NA	NA	NA	NA
Fvb2	26975901	26976000	100	*	18	26	0.692307692307692	38	38	1	6	CG	1	0.000401883809498879	gain	NA	NA	NA	NA	NA
Fvb2	26991201	26991300	100	*	3	35	0.0857142857142857	22	47	0.468085106382979	6	CG	1	0.000339056537802452	gain	NA	NA	NA	NA	NA
Fvb2	28493001	28493100	100	*	21	48	0.4375	8	70	0.114285714285714	6	CG	-1	0.000153176468493051	loss	NA	NA	NA	NA	NA
Fvb2	29060501	29060600	100	*	6	19	0.315789473684211	25	31	0.806451612903226	4	CG	1	0.000589925315247889	gain	NA	NA	NA	NA	NA
Fvb3	110103	110202	100	*	20	34	0.588235294117647	50	55	0.909090909090909	6	CG	1	0.000452946296007784	gain	NA	NA	NA	NA	NA
Fvb3	452603	452702	100	*	2	56	0.0357142857142857	26	67	0.388059701492537	6	CG	1	1.71710197436823e-05	gain	NA	NA	NA	NA	NA
Fvb3	566603	566702	100	*	7	73	0.0958904109589041	32	72	0.444444444444444	12	CG	1	1.2495854862558e-05	gain	NA	NA	NA	NA	NA
Fvb3	1007603	1007702	100	*	32	43	0.744186046511628	13	37	0.351351351351351	7	CG	-1	0.000512530990680952	loss	EVM	SO:0001952	FvH4_3g02000	1	NA
Fvb3	1180203	1180302	100	*	4	19	0.210526315789474	25	35	0.714285714285714	4	CG	1	0.000499806923589851	gain	NA	NA	NA	NA	NA
Fvb3	1703003	1703102	100	*	1	46	0.0217391304347826	17	50	0.34	8	CG	1	0.00016049378199017	gain	NA	NA	NA	NA	NA
Fvb3	1703503	1703602	100	*	25	66	0.378787878787879	7	82	0.0853658536585366	10	CG	-1	5.94832513360262e-05	loss	NA	NA	NA	NA	NA
Fvb3	1985103	1985202	100	*	49	49	1	32	44	0.727272727272727	6	CG	-1	0.000198470575444812	loss	NA	NA	NA	NA	NA
Fvb3	2706703	2706802	100	*	0	51	0	14	53	0.264150943396226	10	CG	1	0.00018338989945683	gain	EVM	SO:0001952	FvH4_3g04740	1	NA
Fvb3	3955003	3955102	100	*	8	32	0.25	64	89	0.719101123595506	8	CG	1	1.71710197436823e-05	gain	EVM	SO:0001952	FvH4_3g06840	1	NA
Fvb3	4940903	4941002	100	*	10	106	0.0943396226415094	36	92	0.391304347826087	16	CG	1	5.17747638520024e-06	gain	NA	NA	NA	NA	NA
Fvb3	6551303	6551402	100	*	18	71	0.253521126760563	89	163	0.54601226993865	14	CG	1	0.000107546143954214	gain	NA	NA	NA	NA	NA
Fvb3	7754803	7754902	100	*	46	70	0.657142857142857	97	110	0.881818181818182	16	CG	1	0.000414448916596058	gain	NA	NA	NA	NA	NA
Fvb3	9838803	9838902	100	*	24	24	1	33	53	0.622641509433962	6	CG	-1	0.000561560179227796	loss	NA	NA	NA	NA	NA
Fvb3	9852703	9852802	100	*	35	41	0.853658536585366	21	43	0.488372093023256	8	CG	-1	0.000495556751103964	loss	NA	NA	NA	NA	NA
Fvb3	11711603	11711702	100	*	0	31	0	12	35	0.342857142857143	6	CG	1	0.000438107058114806	gain	NA	NA	NA	NA	NA
Fvb3	11727403	11727502	100	*	57	77	0.74025974025974	93	95	0.978947368421053	12	CG	1	1.62878074209934e-05	gain	NA	NA	NA	NA	NA
Fvb3	13228203	13228302	100	*	0	78	0	17	83	0.204819277108434	10	CG	1	7.67002228229288e-05	gain	NA	NA	NA	NA	NA
Fvb3	15154503	15154602	100	*	6	73	0.0821917808219178	30	72	0.416666666666667	8	CG	1	1.62878074209934e-05	gain	NA	NA	NA	NA	NA
Fvb3	15987503	15987602	100	*	35	45	0.777777777777778	73	74	0.986486486486487	10	CG	1	0.000268996272863506	gain	NA	NA	NA	NA	NA
Fvb3	16382403	16382502	100	*	44	59	0.745762711864407	20	48	0.416666666666667	10	CG	-1	0.00061305761407959	loss	NA	NA	NA	NA	NA
Fvb3	17669803	17669902	100	*	10	18	0.555555555555556	35	36	0.972222222222222	4	CG	1	0.000231447672126008	gain	EVM	SO:0001952	FvH4_3g24581	1	NA
Fvb3	18564303	18564402	100	*	35	74	0.472972972972973	58	78	0.743589743589744	10	CG	1	0.000664644358649645	gain	NA	NA	NA	NA	NA
Fvb3	20385103	20385202	100	*	79	86	0.918604651162791	42	70	0.6	12	CG	-1	1.24639533379932e-05	loss	NA	NA	NA	NA	NA
Fvb3	20944203	20944302	100	*	30	32	0.9375	15	31	0.483870967741935	5	CG	-1	0.000163705767143295	loss	NA	NA	NA	NA	NA
Fvb3	21047603	21047702	100	*	44	59	0.745762711864407	62	62	1	10	CG	1	7.31091042865787e-05	gain	NA	NA	NA	NA	NA
Fvb3	21564803	21564902	100	*	97	115	0.843478260869565	102	183	0.557377049180328	16	CG	-1	2.39037571475534e-06	loss	NA	NA	NA	NA	NA
Fvb3	23459203	23459302	100	*	47	59	0.796610169491525	52	102	0.509803921568627	14	CG	-1	0.000438107058114806	loss	EVM	SO:0001952	FvH4_3g30240	1	NA
Fvb3	23616103	23616202	100	*	20	29	0.689655172413793	2	27	0.0740740740740741	6	CG	-1	1.35038806891557e-05	loss	NA	NA	NA	NA	NA
Fvb3	26647703	26647802	100	*	14	29	0.482758620689655	15	91	0.164835164835165	6	CG	-1	0.000580725914007835	loss	NA	NA	NA	NA	NA
Fvb3	28419603	28419702	100	*	32	42	0.761904761904762	65	65	1	10	CG	1	0.000107293372656141	gain	NA	NA	NA	NA	NA
Fvb3	28615303	28615402	100	*	41	66	0.621212121212121	36	104	0.346153846153846	12	CG	-1	0.000546667168046345	loss	NA	NA	NA	NA	NA
Fvb3	28891403	28891502	100	*	43	103	0.41747572815534	25	157	0.159235668789809	12	CG	-1	1.71710197436823e-05	loss	NA	NA	NA	NA	NA
Fvb3	29400303	29400402	100	*	18	34	0.529411764705882	27	27	1	6	CG	1	0.000102852019490763	gain	NA	NA	NA	NA	NA
Fvb3	30538903	30539002	100	*	13	29	0.448275862068966	35	40	0.875	4	CG	1	0.000275797722099626	gain	EVM	SO:0001952	FvH4_3g35560	1	NA
Fvb3	30919203	30919302	100	*	30	47	0.638297872340426	56	61	0.918032786885246	8	CG	1	0.000463596427882705	gain	NA	NA	NA	NA	NA
Fvb3	31639403	31639502	100	*	21	37	0.567567567567568	15	69	0.217391304347826	8	CG	-1	0.000416627607952866	loss	EVM	SO:0001952	FvH4_3g36942	1	NA
Fvb3	31782303	31782402	100	*	51	94	0.542553191489362	89	113	0.787610619469027	18	CG	1	0.000318118350901923	gain	NA	NA	NA	NA	NA
Fvb3	33282303	33282402	100	*	59	67	0.880597014925373	61	104	0.586538461538462	12	CG	-1	0.000114892225489741	loss	NA	NA	NA	NA	NA
Fvb3	34232703	34232802	100	*	10	20	0.5	20	20	1	4	CG	1	0.000404130930925741	gain	NA	NA	NA	NA	NA
Fvb3	34232803	34232902	100	*	16	38	0.421052631578947	44	45	0.977777777777778	8	CG	1	1.33997172512354e-07	gain	NA	NA	NA	NA	NA
Fvb3	36679503	36679602	100	*	37	90	0.411111111111111	25	153	0.163398692810458	20	CG	-1	6.58539952258025e-05	loss	EVM	SO:0001952	FvH4_3g43991	1	NA
Fvb3	36692103	36692202	100	*	18	38	0.473684210526316	49	59	0.830508474576271	4	CG	1	0.000345124229090433	gain	NA	NA	NA	NA	NA
Fvb4	138903	139002	100	*	65	66	0.984848484848485	56	72	0.777777777777778	10	CG	-1	0.000355112671033	loss	NA	NA	NA	NA	NA
Fvb4	996803	996902	100	*	71	92	0.771739130434783	35	70	0.5	10	CG	-1	0.000438107058114806	loss	NA	NA	NA	NA	NA
Fvb4	1045403	1045502	100	*	39	57	0.684210526315789	58	60	0.966666666666667	12	CG	1	0.000133097662083786	gain	NA	NA	NA	NA	NA
Fvb4	1622103	1622202	100	*	35	38	0.921052631578947	26	50	0.52	6	CG	-1	0.000141110576590493	loss	NA	NA	NA	NA	NA
Fvb4	6373303	6373402	100	*	16	18	0.888888888888889	4	16	0.25	4	CG	-1	0.000296814885550577	loss	NA	NA	NA	NA	NA
Fvb4	7027003	7027102	100	*	19	35	0.542857142857143	5	33	0.151515151515152	8	CG	-1	0.000760310424643981	loss	NA	NA	NA	NA	NA
Fvb4	7306203	7306302	100	*	10	36	0.277777777777778	33	38	0.868421052631579	8	CG	1	2.04937810506211e-06	gain	EVM	SO:0001952	FvH4_4g07801	1	NA
Fvb4	7572603	7572702	100	*	92	121	0.760330578512397	77	80	0.9625	20	CG	1	0.00025142227185112	gain	NA	NA	NA	NA	NA
Fvb4	7785203	7785302	100	*	56	65	0.861538461538462	24	51	0.470588235294118	8	CG	-1	2.69285960422815e-05	loss	NA	NA	NA	NA	NA
Fvb4	8001303	8001402	100	*	39	50	0.78	97	98	0.989795918367347	12	CG	1	3.98001197701315e-05	gain	NA	NA	NA	NA	NA
Fvb4	10450803	10450902	100	*	50	50	1	33	44	0.75	10	CG	-1	0.000310375718897263	loss	NA	NA	NA	NA	NA
Fvb4	11487503	11487602	100	*	42	102	0.411764705882353	22	119	0.184873949579832	10	CG	-1	0.000345549308976105	loss	NA	NA	NA	NA	NA
Fvb4	11795303	11795402	100	*	46	46	1	37	48	0.770833333333333	6	CG	-1	0.000610868957367541	loss	EVM	SO:0001952	FvH4_4g09792	1	NA
Fvb4	11832903	11833002	100	*	30	108	0.277777777777778	44	73	0.602739726027397	10	CG	1	4.92070535875289e-05	gain	NA	NA	NA	NA	NA
Fvb4	13266603	13266702	100	*	48	50	0.96	36	51	0.705882352941177	11	CG	-1	0.000680480988169748	loss	NA	NA	NA	NA	NA
Fvb4	13697903	13698002	100	*	59	66	0.893939393939394	36	59	0.610169491525424	6	CG	-1	0.000345549308976105	loss	NA	NA	NA	NA	NA
Fvb4	15140703	15140802	100	*	12	29	0.413793103448276	27	32	0.84375	4	CG	1	0.000568636861728677	gain	NA	NA	NA	NA	NA
Fvb4	16526903	16527002	100	*	37	41	0.902439024390244	18	34	0.529411764705882	4	CG	-1	0.000414448916596058	loss	NA	NA	NA	NA	NA
Fvb4	17040103	17040202	100	*	14	30	0.466666666666667	30	34	0.882352941176471	6	CG	1	0.000463596427882705	gain	NA	NA	NA	NA	NA
Fvb4	17349903	17350002	100	*	8	32	0.25	1	71	0.0140845070422535	6	CG	-1	0.000194485960923671	loss	NA	NA	NA	NA	NA
Fvb4	17506403	17506502	100	*	14	23	0.608695652173913	42	43	0.976744186046512	4	CG	1	0.000170145435557468	gain	EVM	SO:0001952	FvH4_4g13961	1	NA
Fvb4	17520503	17520602	100	*	18	18	1	10	27	0.37037037037037	4	CG	-1	6.72436633546632e-05	loss	NA	NA	NA	NA	NA
Fvb4	17521203	17521302	100	*	26	42	0.619047619047619	66	72	0.916666666666667	10	CG	1	0.000222588539862849	gain	NA	NA	NA	NA	NA
Fvb4	19108703	19108802	100	*	58	85	0.682352941176471	83	90	0.922222222222222	14	CG	1	0.000152803067164807	gain	NA	NA	NA	NA	NA
Fvb4	19204803	19204902	100	*	7	28	0.25	23	33	0.696969696969697	4	CG	1	0.000584296087988474	gain	NA	NA	NA	NA	NA
Fvb4	20238803	20238902	100	*	47	47	1	57	76	0.75	10	CG	-1	0.000334495187996742	loss	NA	NA	NA	NA	NA
Fvb4	21413703	21413802	100	*	41	54	0.759259259259259	86	86	1	10	CG	1	1.07970575461986e-05	gain	NA	NA	NA	NA	NA
Fvb4	22339203	22339302	100	*	39	52	0.75	71	72	0.986111111111111	10	CG	1	0.000115615255277927	gain	NA	NA	NA	NA	NA
Fvb4	26300903	26301002	100	*	0	20	0	9	20	0.45	4	CG	1	0.000685629552834376	gain	NA	NA	NA	NA	NA
Fvb4	27819903	27820002	100	*	11	33	0.333333333333333	29	39	0.743589743589744	4	CG	1	0.000570131095783638	gain	NA	NA	NA	NA	NA
Fvb4	27859103	27859202	100	*	29	41	0.707317073170732	40	40	1	10	CG	1	0.000345549308976105	gain	EVM	SO:0001952	FvH4_4g26460	1	NA
Fvb4	28341903	28342002	100	*	21	62	0.338709677419355	6	75	0.08	12	CG	-1	0.000287697019794221	loss	NA	NA	NA	NA	NA
Fvb4	28744003	28744102	100	*	24	76	0.315789473684211	5	114	0.043859649122807	8	CG	-1	2.39037571475534e-06	loss	NA	NA	NA	NA	NA
Fvb4	28820403	28820502	100	*	17	26	0.653846153846154	37	38	0.973684210526316	6	CG	1	0.00060567025174925	gain	NA	NA	NA	NA	NA
Fvb4	29717603	29717702	100	*	16	32	0.5	6	48	0.125	5	CG	-1	0.000370798037217732	loss	EVM	SO:0001952	FvH4_4g29672	1	NA
Fvb4	29912303	29912402	100	*	8	35	0.228571428571429	0	62	0	4	CG	-1	0.000190783579431693	loss	NA	NA	NA	NA	NA
Fvb4	30156103	30156202	100	*	55	55	1	39	53	0.735849056603774	10	CG	-1	0.000121685769555181	loss	NA	NA	NA	NA	NA
Fvb4	30575603	30575702	100	*	65	86	0.755813953488372	109	113	0.964601769911504	15	CG	1	4.20383402163905e-05	gain	NA	NA	NA	NA	NA
Fvb4	31001903	31002002	100	*	13	95	0.136842105263158	60	171	0.350877192982456	16	CG	1	0.000318903071233334	gain	NA	NA	NA	NA	NA
Fvb4	31306403	31306502	100	*	35	37	0.945945945945946	24	46	0.521739130434783	8	CG	-1	7.38985891557903e-05	loss	NA	NA	NA	NA	NA
