seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType	source	type	tes	score	phase
Fvb1	1338003	1338102	100	*	13	36	0.361111111111111	35	48	0.729166666666667	4	CHG	1	0.000778512932678444	gain	NA	NA	NA	NA	NA
Fvb1	1433403	1433502	100	*	37	82	0.451219512195122	135	166	0.813253012048193	15	CHG	1	2.18636651968382e-07	gain	EVM	SO:0005836	FvH4_1g02550	1	NA
Fvb1	1670103	1670202	100	*	41	45	0.911111111111111	46	76	0.605263157894737	6	CHG	-1	0.000502013697809378	loss	NA	NA	NA	NA	NA
Fvb1	1701403	1701502	100	*	4	21	0.19047619047619	36	59	0.610169491525424	5	CHG	1	0.000959549909913219	gain	EVM	SO:0005836	FvH4_1g03011	1	NA
Fvb1	3009203	3009302	100	*	15	42	0.357142857142857	3	79	0.0379746835443038	6	CHG	-1	2.59519211642746e-05	loss	NA	NA	NA	NA	NA
Fvb1	3580303	3580402	100	*	9	23	0.391304347826087	2	54	0.037037037037037	4	CHG	-1	0.000174519847320444	loss	NA	NA	NA	NA	NA
Fvb1	4903203	4903302	100	*	6	16	0.375	19	20	0.95	4	CHG	1	0.000407868382125606	gain	NA	NA	NA	NA	NA
Fvb1	4923703	4923802	100	*	11	45	0.244444444444444	66	111	0.594594594594595	8	CHG	1	0.000231322332709508	gain	NA	NA	NA	NA	NA
Fvb1	5574203	5574302	100	*	3	43	0.0697674418604651	21	60	0.35	6	CHG	1	0.000915730956286868	gain	NA	NA	NA	NA	NA
Fvb1	6374103	6374202	100	*	8	18	0.444444444444444	30	33	0.909090909090909	4	CHG	1	0.000481221490788919	gain	NA	NA	NA	NA	NA
Fvb1	6517603	6517702	100	*	15	51	0.294117647058824	2	56	0.0357142857142857	4	CHG	-1	0.000469705981240901	loss	NA	NA	NA	NA	NA
Fvb1	6843203	6843302	100	*	24	26	0.923076923076923	19	38	0.5	4	CHG	-1	0.000570775622204505	loss	NA	NA	NA	NA	NA
Fvb1	7324903	7325002	100	*	37	59	0.627118644067797	69	79	0.873417721518987	12	CHG	1	0.000743289756992436	gain	NA	NA	NA	NA	NA
Fvb1	7894203	7894302	100	*	54	79	0.683544303797468	125	138	0.905797101449275	8	CHG	1	0.000144343468749088	gain	NA	NA	NA	NA	NA
Fvb1	8371703	8371802	100	*	63	81	0.777777777777778	63	125	0.504	7	CHG	-1	0.000249858259550578	loss	NA	NA	NA	NA	NA
Fvb1	8542503	8542602	100	*	31	40	0.775	91	93	0.978494623655914	8	CHG	1	0.000268843031896489	gain	NA	NA	NA	NA	NA
Fvb1	8882603	8882702	100	*	64	107	0.598130841121495	54	144	0.375	8	CHG	-1	0.000600108968795738	loss	NA	NA	NA	NA	NA
Fvb1	9972803	9972902	100	*	33	76	0.434210526315789	23	119	0.19327731092437	9	CHG	-1	0.00049433799598643	loss	NA	NA	NA	NA	NA
Fvb1	10477003	10477102	100	*	10	37	0.27027027027027	24	35	0.685714285714286	5	CHG	1	0.000577686128597695	gain	NA	NA	NA	NA	NA
Fvb1	10759303	10759402	100	*	16	28	0.571428571428571	65	73	0.89041095890411	7	CHG	1	0.000520094152597262	gain	NA	NA	NA	NA	NA
Fvb1	10921703	10921802	100	*	22	56	0.392857142857143	6	66	0.0909090909090909	8	CHG	-1	0.000239913467426788	loss	NA	NA	NA	NA	NA
Fvb1	11327103	11327202	100	*	46	60	0.766666666666667	65	67	0.970149253731343	14	CHG	1	0.000669025463896236	gain	NA	NA	NA	NA	NA
Fvb1	11749603	11749702	100	*	28	30	0.933333333333333	15	32	0.46875	5	CHG	-1	0.000230076635991951	loss	NA	NA	NA	NA	NA
Fvb1	11751903	11752002	100	*	8	44	0.181818181818182	45	89	0.50561797752809	4	CHG	1	0.000531254986875734	gain	NA	NA	NA	NA	NA
Fvb1	12446403	12446502	100	*	47	68	0.691176470588235	27	71	0.380281690140845	9	CHG	-1	0.000451691364104535	loss	EVM	SO:0005836	FvH4_1g20230	1	NA
Fvb1	13185803	13185902	100	*	30	40	0.75	68	70	0.971428571428571	7	CHG	1	0.000531322935267829	gain	NA	NA	NA	NA	NA
Fvb1	13189203	13189302	100	*	8	71	0.112676056338028	28	73	0.383561643835616	5	CHG	1	0.000386412647162854	gain	NA	NA	NA	NA	NA
Fvb1	13242103	13242202	100	*	48	54	0.888888888888889	41	66	0.621212121212121	9	CHG	-1	0.00087695222293739	loss	NA	NA	NA	NA	NA
Fvb1	13331203	13331302	100	*	22	34	0.647058823529412	51	52	0.980769230769231	6	CHG	1	0.000117789080822476	gain	NA	NA	NA	NA	NA
Fvb1	13346003	13346102	100	*	50	101	0.495049504950495	76	97	0.783505154639175	12	CHG	1	0.000120136349142899	gain	NA	NA	NA	NA	NA
Fvb1	13714503	13714602	100	*	16	71	0.225352112676056	37	75	0.493333333333333	8	CHG	1	0.000794582020418327	gain	EVM	SO:0005836	FvH4_1g21760,FvH4_1g21770	2	NA
Fvb1	14057903	14058002	100	*	41	71	0.577464788732394	36	120	0.3	12	CHG	-1	0.000359502646493822	loss	NA	NA	NA	NA	NA
Fvb1	14197003	14197102	100	*	21	54	0.388888888888889	59	79	0.746835443037975	8	CHG	1	0.000144343468749088	gain	NA	NA	NA	NA	NA
Fvb1	14222203	14222302	100	*	49	89	0.550561797752809	132	169	0.781065088757396	10	CHG	1	0.000310390220430166	gain	NA	NA	NA	NA	NA
Fvb1	14693803	14693902	100	*	35	50	0.7	78	85	0.917647058823529	6	CHG	1	0.000950273770481826	gain	EVM	SO:0005836	FvH4_1g22711	1	NA
Fvb1	14919003	14919102	100	*	23	72	0.319444444444444	7	96	0.0729166666666667	8	CHG	-1	0.000147782761454109	loss	NA	NA	NA	NA	NA
Fvb1	15029603	15029702	100	*	40	61	0.655737704918033	42	130	0.323076923076923	11	CHG	-1	8.78324912485304e-05	loss	NA	NA	NA	NA	NA
Fvb1	15034903	15035002	100	*	56	61	0.918032786885246	74	108	0.685185185185185	10	CHG	-1	0.00066884731511594	loss	NA	NA	NA	NA	NA
Fvb1	15377403	15377502	100	*	22	42	0.523809523809524	59	71	0.830985915492958	5	CHG	1	0.000600108968795738	gain	NA	NA	NA	NA	NA
Fvb1	15784203	15784302	100	*	24	108	0.222222222222222	52	109	0.477064220183486	11	CHG	1	0.000249936121483961	gain	NA	NA	NA	NA	NA
Fvb1	16414603	16414702	100	*	8	25	0.32	4	76	0.0526315789473684	6	CHG	-1	0.000531322935267829	loss	EVM	SO:0005836	FvH4_1g24580	1	NA
Fvb1	16629903	16630002	100	*	22	33	0.666666666666667	91	95	0.957894736842105	8	CHG	1	5.58564876219161e-05	gain	NA	NA	NA	NA	NA
Fvb1	17285203	17285302	100	*	46	87	0.528735632183908	80	101	0.792079207920792	16	CHG	1	0.000318159082629357	gain	NA	NA	NA	NA	NA
Fvb1	17401003	17401102	100	*	19	26	0.730769230769231	17	53	0.320754716981132	6	CHG	-1	0.000681735736432819	loss	NA	NA	NA	NA	NA
Fvb1	17668803	17668902	100	*	45	60	0.75	80	84	0.952380952380952	9	CHG	1	0.000572357817261126	gain	NA	NA	NA	NA	NA
Fvb1	17801903	17802002	100	*	49	81	0.604938271604938	69	80	0.8625	13	CHG	1	0.000433084993467738	gain	NA	NA	NA	NA	NA
Fvb1	17858403	17858502	100	*	16	31	0.516129032258065	33	37	0.891891891891892	5	CHG	1	0.000681218665238756	gain	NA	NA	NA	NA	NA
Fvb1	18032303	18032402	100	*	18	32	0.5625	48	54	0.888888888888889	4	CHG	1	0.000650775850167007	gain	EVM	SO:0005836	FvH4_1g26162	1	NA
Fvb1	18445903	18446002	100	*	38	55	0.690909090909091	47	49	0.959183673469388	7	CHG	1	0.000573635449948903	gain	NA	NA	NA	NA	NA
Fvb1	18588103	18588202	100	*	9	53	0.169811320754717	48	105	0.457142857142857	9	CHG	1	0.000563526245834617	gain	NA	NA	NA	NA	NA
Fvb1	18685503	18685602	100	*	19	30	0.633333333333333	10	46	0.217391304347826	6	CHG	-1	0.000469705981240901	loss	NA	NA	NA	NA	NA
Fvb1	18744803	18744902	100	*	36	36	1	28	40	0.7	6	CHG	-1	0.000533269583386619	loss	NA	NA	NA	NA	NA
Fvb1	18899303	18899402	100	*	13	20	0.65	33	33	1	4	CHG	1	0.000469705981240901	gain	NA	NA	NA	NA	NA
Fvb1	19214103	19214202	100	*	22	33	0.666666666666667	78	84	0.928571428571429	8	CHG	1	0.000502013697809378	gain	NA	NA	NA	NA	NA
Fvb1	19238303	19238402	100	*	62	103	0.601941747572815	42	136	0.308823529411765	8	CHG	-1	4.92136572697826e-05	loss	NA	NA	NA	NA	NA
Fvb1	19300003	19300102	100	*	10	49	0.204081632653061	46	89	0.51685393258427	8	CHG	1	0.000533269583386619	gain	NA	NA	NA	NA	NA
Fvb1	19388403	19388502	100	*	20	56	0.357142857142857	14	113	0.123893805309735	8	CHG	-1	0.000553996008615434	loss	NA	NA	NA	NA	NA
Fvb1	19389103	19389202	100	*	9	20	0.45	38	44	0.863636363636364	4	CHG	1	0.00063720474376015	gain	NA	NA	NA	NA	NA
Fvb1	19420403	19420502	100	*	31	41	0.75609756097561	20	65	0.307692307692308	5	CHG	-1	5.38398516263275e-05	loss	NA	NA	NA	NA	NA
Fvb1	19486503	19486602	100	*	30	52	0.576923076923077	69	80	0.8625	11	CHG	1	0.000426845406617921	gain	NA	NA	NA	NA	NA
Fvb1	19953303	19953402	100	*	40	94	0.425531914893617	55	79	0.69620253164557	9	CHG	1	0.000553923449415194	gain	NA	NA	NA	NA	NA
Fvb1	20098203	20098302	100	*	41	69	0.594202898550725	27	88	0.306818181818182	10	CHG	-1	0.000513559823002327	loss	NA	NA	NA	NA	NA
Fvb1	20142403	20142502	100	*	20	60	0.333333333333333	10	101	0.099009900990099	6	CHG	-1	0.000433084993467738	loss	NA	NA	NA	NA	NA
Fvb1	20400403	20400502	100	*	3	39	0.0769230769230769	18	41	0.439024390243902	5	CHG	1	0.000446691906702655	gain	NA	NA	NA	NA	NA
Fvb1	20775703	20775802	100	*	14	48	0.291666666666667	38	56	0.678571428571429	6	CHG	1	0.000249936121483961	gain	NA	NA	NA	NA	NA
Fvb1	20837003	20837102	100	*	43	69	0.623188405797101	88	100	0.88	10	CHG	1	0.000249951539150095	gain	NA	NA	NA	NA	NA
Fvb1	20844903	20845002	100	*	19	52	0.365384615384615	11	89	0.123595505617978	6	CHG	-1	0.000755929199838211	loss	NA	NA	NA	NA	NA
Fvb1	20968203	20968302	100	*	23	31	0.741935483870968	49	50	0.98	7	CHG	1	0.000927295714617746	gain	NA	NA	NA	NA	NA
Fvb1	20993503	20993602	100	*	7	27	0.259259259259259	0	40	0	6	CHG	-1	0.00072578670291141	loss	NA	NA	NA	NA	NA
Fvb1	21261003	21261102	100	*	34	47	0.723404255319149	63	66	0.954545454545455	6	CHG	1	0.000636657579119269	gain	NA	NA	NA	NA	NA
Fvb1	21290503	21290602	100	*	8	26	0.307692307692308	34	46	0.739130434782609	5	CHG	1	0.000553923449415194	gain	NA	NA	NA	NA	NA
Fvb1	21559303	21559402	100	*	81	129	0.627906976744186	99	250	0.396	20	CHG	-1	0.00010180480791367	loss	NA	NA	NA	NA	NA
Fvb1	21679903	21680002	100	*	59	78	0.756410256410256	47	98	0.479591836734694	6	CHG	-1	0.000403697786129613	loss	NA	NA	NA	NA	NA
Fvb1	21697803	21697902	100	*	43	67	0.641791044776119	101	115	0.878260869565217	8	CHG	1	0.000355982727698191	gain	EVM	SO:0005836	FvH4_1g29120	1	NA
Fvb1	21844003	21844102	100	*	20	35	0.571428571428571	58	66	0.878787878787879	8	CHG	1	0.000597489945518577	gain	NA	NA	NA	NA	NA
Fvb1	21933703	21933802	100	*	0	22	0	15	34	0.441176470588235	5	CHG	1	0.000478491620735959	gain	NA	NA	NA	NA	NA
Fvb1	22067803	22067902	100	*	32	82	0.390243902439024	92	138	0.666666666666667	11	CHG	1	0.000209503289767053	gain	NA	NA	NA	NA	NA
Fvb1	22073103	22073202	100	*	16	30	0.533333333333333	6	45	0.133333333333333	5	CHG	-1	0.000403697786129613	loss	NA	NA	NA	NA	NA
Fvb1	22185603	22185702	100	*	35	227	0.154185022026432	140	329	0.425531914893617	16	CHG	1	8.07008870398614e-10	gain	NA	NA	NA	NA	NA
Fvb1	22185703	22185802	100	*	23	121	0.190082644628099	88	187	0.470588235294118	6	CHG	1	8.32740251849764e-06	gain	NA	NA	NA	NA	NA
Fvb1	22185803	22185902	100	*	48	183	0.262295081967213	155	328	0.472560975609756	17	CHG	1	3.05385419836511e-05	gain	NA	NA	NA	NA	NA
Fvb1	22424903	22425002	100	*	15	44	0.340909090909091	3	49	0.0612244897959184	7	CHG	-1	0.000715774568260408	loss	NA	NA	NA	NA	NA
Fvb1	22477403	22477502	100	*	20	31	0.645161290322581	48	51	0.941176470588235	5	CHG	1	0.000662856528711798	gain	NA	NA	NA	NA	NA
Fvb1	22573403	22573502	100	*	11	35	0.314285714285714	38	53	0.716981132075472	4	CHG	1	0.000407868382125606	gain	NA	NA	NA	NA	NA
Fvb1	23097903	23098002	100	*	21	47	0.446808510638298	54	69	0.782608695652174	8	CHG	1	0.000415506116185493	gain	NA	NA	NA	NA	NA
Fvb1	23206203	23206302	100	*	15	28	0.535714285714286	55	63	0.873015873015873	5	CHG	1	0.000578148054730042	gain	NA	NA	NA	NA	NA
Fvb1	23232903	23233002	100	*	52	93	0.559139784946237	37	138	0.268115942028986	10	CHG	-1	5.96261139484819e-05	loss	NA	NA	NA	NA	NA
Fvb1	23303303	23303402	100	*	18	32	0.5625	68	79	0.860759493670886	8	CHG	1	0.000716459809335352	gain	NA	NA	NA	NA	NA
Fvb1	23550403	23550502	100	*	24	35	0.685714285714286	71	75	0.946666666666667	6	CHG	1	0.000415506116185493	gain	NA	NA	NA	NA	NA
Fvb1	23869803	23869902	100	*	25	38	0.657894736842105	19	67	0.283582089552239	9	CHG	-1	0.00039934576099824	loss	NA	NA	NA	NA	NA
Fvb1	24211403	24211502	100	*	16	59	0.271186440677966	4	73	0.0547945205479452	6	CHG	-1	0.000672081314577094	loss	NA	NA	NA	NA	NA
Fvb2	249001	249100	100	*	37	76	0.486842105263158	126	148	0.851351351351351	12	CHG	1	2.27753252682227e-07	gain	NA	NA	NA	NA	NA
Fvb2	371001	371100	100	*	44	94	0.468085106382979	135	180	0.75	21	CHG	1	3.05385419836511e-05	gain	NA	NA	NA	NA	NA
Fvb2	390801	390900	100	*	18	29	0.620689655172414	18	76	0.236842105263158	5	CHG	-1	0.000426845406617921	loss	EVM	SO:0005836	FvH4_2g00261,FvH4_2g00262	2	NA
Fvb2	641501	641600	100	*	47	129	0.364341085271318	25	184	0.135869565217391	16	CHG	-1	2.40021836348806e-05	loss	NA	NA	NA	NA	NA
Fvb2	1013701	1013800	100	*	0	52	0	11	52	0.211538461538462	13	CHG	1	0.000597489945518577	gain	NA	NA	NA	NA	NA
Fvb2	1132201	1132300	100	*	46	66	0.696969696969697	105	116	0.905172413793103	8	CHG	1	0.000529153090458624	gain	NA	NA	NA	NA	NA
Fvb2	1133901	1134000	100	*	54	93	0.580645161290323	144	178	0.808988764044944	18	CHG	1	0.00019841956739791	gain	NA	NA	NA	NA	NA
Fvb2	1382401	1382500	100	*	31	146	0.212328767123288	99	222	0.445945945945946	16	CHG	1	3.96872330625149e-05	gain	EVM	SO:0005836	FvH4_2g01480	1	NA
Fvb2	1539901	1540000	100	*	14	35	0.4	45	60	0.75	5	CHG	1	0.000743289756992436	gain	NA	NA	NA	NA	NA
Fvb2	1748101	1748200	100	*	26	58	0.448275862068966	39	48	0.8125	6	CHG	1	0.000318159082629357	gain	NA	NA	NA	NA	NA
Fvb2	2187201	2187300	100	*	63	65	0.969230769230769	64	113	0.566371681415929	13	CHG	-1	3.30337215436996e-07	loss	NA	NA	NA	NA	NA
Fvb2	3254101	3254200	100	*	8	38	0.210526315789474	20	31	0.645161290322581	6	CHG	1	0.000467648945715545	gain	NA	NA	NA	NA	NA
Fvb2	3744601	3744700	100	*	32	55	0.581818181818182	82	95	0.863157894736842	8	CHG	1	0.000281898398294222	gain	NA	NA	NA	NA	NA
Fvb2	3773201	3773300	100	*	24	50	0.48	44	49	0.897959183673469	8	CHG	1	5.58564876219161e-05	gain	NA	NA	NA	NA	NA
Fvb2	3804701	3804800	100	*	57	73	0.780821917808219	48	48	1	12	CHG	1	0.000628633194768339	gain	NA	NA	NA	NA	NA
Fvb2	3824101	3824200	100	*	47	80	0.5875	18	71	0.253521126760563	6	CHG	-1	0.00014518182678097	loss	NA	NA	NA	NA	NA
Fvb2	4362401	4362500	100	*	36	65	0.553846153846154	37	126	0.293650793650794	9	CHG	-1	0.000597489945518577	loss	EVM	SO:0005836	FvH4_2g05280	1	NA
Fvb2	4470501	4470600	100	*	30	47	0.638297872340426	63	70	0.9	6	CHG	1	0.000681735736432819	gain	NA	NA	NA	NA	NA
Fvb2	4785401	4785500	100	*	1	36	0.0277777777777778	19	42	0.452380952380952	4	CHG	1	0.00010180480791367	gain	NA	NA	NA	NA	NA
Fvb2	4921201	4921300	100	*	70	196	0.357142857142857	230	369	0.623306233062331	16	CHG	1	6.95293305446044e-08	gain	NA	NA	NA	NA	NA
Fvb2	4921401	4921500	100	*	25	79	0.316455696202532	90	147	0.612244897959184	10	CHG	1	0.000111437357277156	gain	NA	NA	NA	NA	NA
Fvb2	5039901	5040000	100	*	39	40	0.975	44	63	0.698412698412698	9	CHG	-1	0.000658044907980977	loss	NA	NA	NA	NA	NA
Fvb2	5618101	5618200	100	*	49	84	0.583333333333333	23	107	0.214953271028037	10	CHG	-1	3.78040584374591e-06	loss	NA	NA	NA	NA	NA
Fvb2	5632701	5632800	100	*	5	31	0.161290322580645	22	38	0.578947368421053	6	CHG	1	0.000572357817261126	gain	NA	NA	NA	NA	NA
Fvb2	5849201	5849300	100	*	23	43	0.534883720930233	18	79	0.227848101265823	6	CHG	-1	0.000688779725497113	loss	NA	NA	NA	NA	NA
Fvb2	5989801	5989900	100	*	47	102	0.46078431372549	89	125	0.712	12	CHG	1	0.000313086084502275	gain	NA	NA	NA	NA	NA
Fvb2	6133001	6133100	100	*	23	78	0.294871794871795	7	99	0.0707070707070707	10	CHG	-1	0.000243611735480522	loss	EVM	SO:0005836	FvH4_2g07420	1	NA
Fvb2	6904301	6904400	100	*	44	59	0.745762711864407	31	89	0.348314606741573	8	CHG	-1	2.34638863875437e-05	loss	NA	NA	NA	NA	NA
Fvb2	6960001	6960100	100	*	7	48	0.145833333333333	40	79	0.506329113924051	6	CHG	1	0.000167981641628319	gain	NA	NA	NA	NA	NA
Fvb2	7357101	7357200	100	*	45	65	0.692307692307692	104	115	0.904347826086957	13	CHG	1	0.000501583606108818	gain	NA	NA	NA	NA	NA
Fvb2	8027501	8027600	100	*	32	63	0.507936507936508	81	92	0.880434782608696	14	CHG	1	5.45864245277073e-06	gain	NA	NA	NA	NA	NA
Fvb2	8117901	8118000	100	*	9	18	0.5	31	32	0.96875	4	CHG	1	0.000222690714732443	gain	NA	NA	NA	NA	NA
Fvb2	8461001	8461100	100	*	23	42	0.547619047619048	70	78	0.897435897435897	8	CHG	1	7.6229696000974e-05	gain	NA	NA	NA	NA	NA
Fvb2	8558401	8558500	100	*	63	93	0.67741935483871	112	125	0.896	14	CHG	1	0.000203342044781112	gain	NA	NA	NA	NA	NA
Fvb2	8782001	8782100	100	*	30	88	0.340909090909091	56	89	0.629213483146067	8	CHG	1	0.000315526701573519	gain	EVM	SO:0005836	FvH4_2g09910	1	NA
Fvb2	9839301	9839400	100	*	15	30	0.5	27	29	0.931034482758621	4	CHG	1	0.000467648945715545	gain	EVM	SO:0005836	FvH4_2g11320	1	NA
Fvb2	9915901	9916000	100	*	22	40	0.55	50	58	0.862068965517241	7	CHG	1	0.000681218665238756	gain	NA	NA	NA	NA	NA
Fvb2	9950101	9950200	100	*	31	47	0.659574468085106	75	83	0.903614457831325	8	CHG	1	0.000672392787453747	gain	NA	NA	NA	NA	NA
Fvb2	10190401	10190500	100	*	17	55	0.309090909090909	10	111	0.0900900900900901	8	CHG	-1	0.000523132045000259	loss	NA	NA	NA	NA	NA
Fvb2	10345401	10345500	100	*	3	48	0.0625	33	94	0.351063829787234	8	CHG	1	0.0003981698146294	gain	EVM	SO:0005836	FvH4_2g11820	1	NA
Fvb2	10373701	10373800	100	*	38	86	0.441860465116279	26	127	0.204724409448819	8	CHG	-1	0.000426845406617921	loss	NA	NA	NA	NA	NA
Fvb2	10536101	10536200	100	*	69	106	0.650943396226415	73	224	0.325892857142857	11	CHG	-1	7.44913223392712e-07	loss	EVM	SO:0005836	FvH4_2g12060	1	NA
Fvb2	10536801	10536900	100	*	73	102	0.715686274509804	43	101	0.425742574257426	12	CHG	-1	0.000135567754900398	loss	NA	NA	NA	NA	NA
Fvb2	10593101	10593200	100	*	18	53	0.339622641509434	65	91	0.714285714285714	6	CHG	1	7.31170091160264e-05	gain	NA	NA	NA	NA	NA
Fvb2	10600701	10600800	100	*	16	52	0.307692307692308	31	47	0.659574468085106	5	CHG	1	0.000601207483225013	gain	NA	NA	NA	NA	NA
Fvb2	10712901	10713000	100	*	42	77	0.545454545454545	72	89	0.808988764044944	12	CHG	1	0.000469705981240901	gain	NA	NA	NA	NA	NA
Fvb2	10766001	10766100	100	*	5	16	0.3125	24	26	0.923076923076923	4	CHG	1	0.000140430848689087	gain	NA	NA	NA	NA	NA
Fvb2	10769201	10769300	100	*	95	146	0.650684931506849	55	145	0.379310344827586	16	CHG	-1	3.37385296452614e-05	loss	NA	NA	NA	NA	NA
Fvb2	10961601	10961700	100	*	20	49	0.408163265306122	65	80	0.8125	8	CHG	1	2.57156431838991e-05	gain	NA	NA	NA	NA	NA
Fvb2	12002501	12002600	100	*	40	66	0.606060606060606	75	86	0.872093023255814	10	CHG	1	0.000353791664438813	gain	EVM	SO:0005836	FvH4_2g13750,FvH4_2g13760	2	NA
Fvb2	12375001	12375100	100	*	14	48	0.291666666666667	41	65	0.630769230769231	6	CHG	1	0.000553923449415194	gain	NA	NA	NA	NA	NA
Fvb2	12440601	12440700	100	*	12	55	0.218181818181818	50	96	0.520833333333333	8	CHG	1	0.000481263409228484	gain	NA	NA	NA	NA	NA
Fvb2	12728001	12728100	100	*	11	31	0.354838709677419	30	37	0.810810810810811	5	CHG	1	0.000318159082629357	gain	NA	NA	NA	NA	NA
Fvb2	13269001	13269100	100	*	11	29	0.379310344827586	27	32	0.84375	4	CHG	1	0.0003981698146294	gain	NA	NA	NA	NA	NA
Fvb2	14346601	14346700	100	*	15	22	0.681818181818182	45	45	1	4	CHG	1	0.000209503289767053	gain	NA	NA	NA	NA	NA
Fvb2	14954501	14954600	100	*	10	41	0.24390243902439	0	98	0	6	CHG	-1	6.33010008802653e-06	loss	NA	NA	NA	NA	NA
Fvb2	16167801	16167900	100	*	26	45	0.577777777777778	62	71	0.873239436619718	6	CHG	1	0.000497463361920533	gain	NA	NA	NA	NA	NA
Fvb2	16252601	16252700	100	*	0	52	0	13	63	0.206349206349206	7	CHG	1	0.000630588894113278	gain	NA	NA	NA	NA	NA
Fvb2	16339101	16339200	100	*	26	69	0.376811594202899	7	104	0.0673076923076923	9	CHG	-1	6.33010008802653e-06	loss	NA	NA	NA	NA	NA
Fvb2	16714101	16714200	100	*	27	48	0.5625	58	61	0.950819672131147	8	CHG	1	1.46012039103196e-05	gain	EVM	SO:0005836	FvH4_2g19764	1	NA
Fvb2	17354401	17354500	100	*	30	53	0.566037735849057	71	84	0.845238095238095	7	CHG	1	0.000503491238291989	gain	NA	NA	NA	NA	NA
Fvb2	18011901	18012000	100	*	29	36	0.805555555555556	23	56	0.410714285714286	9	CHG	-1	0.000403697786129613	loss	NA	NA	NA	NA	NA
Fvb2	18068101	18068200	100	*	23	61	0.377049180327869	10	108	0.0925925925925926	8	CHG	-1	5.58564876219161e-05	loss	NA	NA	NA	NA	NA
