seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType	source	type	gene	score	phase
contig_22	43002	43101	100	*	59	111	0.531531531531532	11	90	0.122222222222222	19	CG	-1	2.48064056438006e-08	loss	NA	NA	NA	NA	NA
contig_22	43102	43201	100	*	88	183	0.480874316939891	19	80	0.2375	19	CG	-1	0.000500642366142134	loss	NA	NA	NA	NA	NA
contig_22	43202	43301	100	*	69	217	0.317972350230415	9	88	0.102272727272727	18	CG	-1	0.000283433895023722	loss	NA	NA	NA	NA	NA
contig_22	43302	43401	100	*	179	467	0.383297644539615	21	199	0.105527638190955	18	CG	-1	2.47846905209218e-11	loss	NA	NA	NA	NA	NA
contig_22	43602	43701	100	*	110	199	0.552763819095477	49	160	0.30625	19	CG	-1	2.10388422407917e-05	loss	NA	NA	NA	NA	NA
contig_5	20304	20403	100	*	53	84	0.630952380952381	35	84	0.416666666666667	9	CG	-1	0.00542560872081574	loss	NA	NA	NA	NA	NA
contig_7	10601	10700	100	*	54	148	0.364864864864865	12	103	0.116504854368932	20	CG	-1	6.03670662028334e-05	loss	NA	NA	NA	NA	NA
contig_9	9303	9402	100	*	200	333	0.600600600600601	41	136	0.301470588235294	20	CG	-1	6.92636187716796e-08	loss	NA	NA	NA	NA	NA
contig_9	9803	9902	100	*	288	823	0.349939246658566	29	374	0.0775401069518717	18	CG	-1	2.08080252888798e-21	loss	NA	NA	NA	NA	NA
contig_9	9903	10002	100	*	698	1721	0.405578152237071	105	863	0.121668597914253	18	CG	-1	8.06955425834294e-47	loss	NA	NA	NA	NA	NA
contig_9	10103	10202	100	*	196	684	0.286549707602339	22	375	0.0586666666666667	18	CG	-1	7.2237567167984e-17	loss	NA	NA	NA	NA	NA
contig_9	20803	20902	100	*	115	251	0.458167330677291	25	141	0.177304964539007	18	CG	-1	3.63328045064221e-07	loss	NA	NA	NA	NA	NA
contig_9	20903	21002	100	*	132	397	0.332493702770781	24	202	0.118811881188119	18	CG	-1	2.56238654280113e-07	loss	NA	NA	NA	NA	NA
contig_9	21203	21302	100	*	263	756	0.347883597883598	37	280	0.132142857142857	20	CG	-1	2.71735428521297e-10	loss	NA	NA	NA	NA	NA
contig_9	21503	21602	100	*	249	467	0.533190578158458	42	180	0.233333333333333	18	CG	-1	1.71478952617862e-10	loss	NA	NA	NA	NA	NA
contig_9	31803	31902	100	*	80	182	0.43956043956044	14	130	0.107692307692308	18	CG	-1	6.53333812097152e-09	loss	NA	NA	NA	NA	NA
contig_9	31903	32002	100	*	252	694	0.363112391930836	62	412	0.150485436893204	16	CG	-1	1.12738736727017e-12	loss	NA	NA	NA	NA	NA
contig_9	32103	32202	100	*	40	150	0.266666666666667	2	102	0.0196078431372549	18	CG	-1	2.65304374788264e-06	loss	NA	NA	NA	NA	NA
contig_9	32403	32502	100	*	161	326	0.493865030674847	27	217	0.124423963133641	18	CG	-1	3.61271237834361e-17	loss	NA	NA	NA	NA	NA
contig_9	42003	42102	100	*	62	235	0.263829787234043	10	250	0.04	14	CG	-1	1.18418047920259e-10	loss	NA	NA	NA	NA	NA
contig_9	42103	42202	100	*	46	145	0.317241379310345	12	172	0.0697674418604651	19	CG	-1	2.21776697096986e-07	loss	NA	NA	NA	NA	NA
contig_9	42303	42402	100	*	383	1226	0.312398042414356	82	817	0.100367197062424	18	CG	-1	2.93307884202838e-27	loss	NA	NA	NA	NA	NA
contig_9	42503	42602	100	*	842	2361	0.356628547225752	176	1460	0.120547945205479	16	CG	-1	2.36348693759901e-55	loss	NA	NA	NA	NA	NA
contig_9	42603	42702	100	*	920	2521	0.364934549781833	150	1305	0.114942528735632	18	CG	-1	4.02451887550109e-57	loss	NA	NA	NA	NA	NA
contig_9	42903	43002	100	*	279	864	0.322916666666667	43	400	0.1075	17	CG	-1	1.08560519909751e-14	loss	NA	NA	NA	NA	NA
contig_9	43103	43202	100	*	906	1943	0.466289243437983	172	752	0.228723404255319	20	CG	-1	1.12187878547569e-27	loss	NA	NA	NA	NA	NA
contig_9	43203	43302	100	*	412	915	0.450273224043716	100	451	0.221729490022173	20	CG	-1	8.85768051611186e-15	loss	NA	NA	NA	NA	NA
contig_9	43303	43402	100	*	1375	3286	0.418441874619598	341	1710	0.199415204678363	20	CG	-1	1.31796471423943e-51	loss	NA	NA	NA	NA	NA
Fvb1	220103	220202	100	*	54	84	0.642857142857143	14	40	0.35	10	CG	-1	0.00220146866571405	loss	NA	NA	NA	NA	NA
Fvb1	1081403	1081502	100	*	57	88	0.647727272727273	64	66	0.96969696969697	6	CG	1	1.19837022209701e-05	gain	EVM	SO:0000704	FvH4_1g02042	1	NA
Fvb1	1137203	1137302	100	*	26	150	0.173333333333333	53	119	0.445378151260504	6	CG	1	9.69443655627574e-06	gain	EVM	SO:0000704	FvH4_1g02120	1	NA
Fvb1	1655403	1655502	100	*	92	116	0.793103448275862	38	77	0.493506493506494	8	CG	-1	7.03470015848279e-05	loss	NA	NA	NA	NA	NA
Fvb1	1795703	1795802	100	*	65	96	0.677083333333333	46	50	0.92	6	CG	1	0.00141462556888342	gain	EVM	SO:0000704	FvH4_1g03200	1	NA
Fvb1	2026903	2027002	100	*	10	23	0.434782608695652	31	34	0.911764705882353	4	CG	1	0.000271534896182641	gain	NA	NA	NA	NA	NA
Fvb1	2166503	2166602	100	*	10	70	0.142857142857143	19	44	0.431818181818182	6	CG	1	0.000913387992830722	gain	EVM	SO:0000704	FvH4_1g04091	1	NA
Fvb1	2691003	2691102	100	*	37	136	0.272058823529412	54	99	0.545454545454545	10	CG	1	9.88260364858677e-05	gain	NA	NA	NA	NA	NA
Fvb1	3074003	3074102	100	*	45	76	0.592105263157895	24	71	0.338028169014085	10	CG	-1	0.00208667495608951	loss	NA	NA	NA	NA	NA
Fvb1	3262903	3263002	100	*	95	153	0.620915032679739	93	103	0.902912621359223	6	CG	1	5.07093258125295e-06	gain	EVM	SO:0000704	FvH4_1g06150	1	NA
Fvb1	3380603	3380702	100	*	6	55	0.109090909090909	22	54	0.407407407407407	6	CG	1	0.000708915268454641	gain	EVM	SO:0000704	FvH4_1g06370	1	NA
Fvb1	3563703	3563802	100	*	17	32	0.53125	8	44	0.181818181818182	4	CG	-1	0.00158706265326207	loss	NA	NA	NA	NA	NA
Fvb1	3817803	3817902	100	*	39	101	0.386138613861386	12	71	0.169014084507042	6	CG	-1	0.00216632567721484	loss	EVM	SO:0000704	FvH4_1g07220	1	NA
Fvb1	3922003	3922102	100	*	67	72	0.930555555555556	42	71	0.591549295774648	8	CG	-1	1.54160397253597e-05	loss	NA	NA	NA	NA	NA
Fvb1	4787203	4787302	100	*	81	90	0.9	46	68	0.676470588235294	10	CG	-1	0.000803440448989565	loss	NA	NA	NA	NA	NA
Fvb1	4891603	4891702	100	*	9	45	0.2	37	68	0.544117647058823	6	CG	1	0.000568336841362028	gain	NA	NA	NA	NA	NA
Fvb1	5549203	5549302	100	*	48	74	0.648648648648649	24	65	0.369230769230769	4	CG	-1	0.00132237582968421	loss	EVM	SO:0000704	FvH4_1g10190	1	NA
Fvb1	5840903	5841002	100	*	77	178	0.432584269662921	57	270	0.211111111111111	16	CG	-1	5.07093258125295e-06	loss	EVM	SO:0000704	FvH4_1g10661	1	NA
Fvb1	6135603	6135702	100	*	7	80	0.0875	17	53	0.320754716981132	8	CG	1	0.000955492766383167	gain	NA	NA	NA	NA	NA
Fvb1	6435903	6436002	100	*	62	67	0.925373134328358	35	50	0.7	8	CG	-1	0.00158422484062272	loss	EVM	SO:0000704	FvH4_1g11760	1	NA
Fvb1	6462003	6462102	100	*	10	65	0.153846153846154	22	54	0.407407407407407	6	CG	1	0.00196816027505658	gain	EVM	SO:0000704	FvH4_1g11810	1	NA
Fvb1	6474003	6474102	100	*	8	40	0.2	19	34	0.558823529411765	6	CG	1	0.00161095744562159	gain	NA	NA	NA	NA	NA
Fvb1	6800703	6800802	100	*	42	42	1	40	53	0.754716981132076	4	CG	-1	0.000901286350963363	loss	EVM	SO:0000704	FvH4_1g12400	1	NA
Fvb1	6800803	6800902	100	*	80	84	0.952380952380952	53	84	0.630952380952381	8	CG	-1	3.07116298781607e-06	loss	EVM	SO:0000704	FvH4_1g12400	1	NA
Fvb1	7138303	7138402	100	*	14	53	0.264150943396226	1	45	0.0222222222222222	4	CG	-1	0.00125769925363904	loss	NA	NA	NA	NA	NA
Fvb1	7343303	7343402	100	*	97	145	0.668965517241379	106	116	0.913793103448276	14	CG	1	1.74097189853831e-05	gain	NA	NA	NA	NA	NA
Fvb1	7362403	7362502	100	*	60	156	0.384615384615385	87	147	0.591836734693878	12	CG	1	0.000622475798476504	gain	EVM	SO:0000704	FvH4_1g13420	1	NA
Fvb1	7678403	7678502	100	*	34	52	0.653846153846154	47	52	0.903846153846154	4	CG	1	0.00215756603319007	gain	EVM	SO:0000704	FvH4_1g13940	1	NA
Fvb1	8308603	8308702	100	*	108	185	0.583783783783784	40	105	0.380952380952381	11	CG	-1	0.00125769925363904	loss	NA	NA	NA	NA	NA
Fvb1	8352503	8352602	100	*	7	23	0.304347826086957	20	27	0.740740740740741	4	CG	1	0.00208105721204147	gain	EVM	SO:0000704	FvH4_1g14901	1	NA
Fvb1	8384003	8384102	100	*	22	79	0.278481012658228	39	67	0.582089552238806	8	CG	1	0.000494780979323829	gain	NA	NA	NA	NA	NA
Fvb1	8509203	8509302	100	*	11	46	0.239130434782609	0	42	0	8	CG	-1	0.00106232139632792	loss	NA	NA	NA	NA	NA
Fvb1	9282103	9282202	100	*	18	123	0.146341463414634	24	68	0.352941176470588	6	CG	1	0.00129073148063194	gain	EVM	SO:0000704	FvH4_1g16211	1	NA
Fvb1	9291803	9291902	100	*	82	110	0.745454545454545	77	81	0.950617283950617	8	CG	1	0.000450902758683584	gain	EVM	SO:0000704	FvH4_1g16212	1	NA
Fvb1	9417203	9417302	100	*	69	126	0.547619047619048	73	97	0.752577319587629	9	CG	1	0.00176433577028096	gain	NA	NA	NA	NA	NA
Fvb1	9518103	9518202	100	*	63	120	0.525	59	76	0.776315789473684	10	CG	1	0.000756206222599104	gain	NA	NA	NA	NA	NA
Fvb1	9518203	9518302	100	*	72	139	0.517985611510791	94	108	0.87037037037037	12	CG	1	8.07070872045295e-08	gain	NA	NA	NA	NA	NA
Fvb1	9600003	9600102	100	*	30	44	0.681818181818182	19	56	0.339285714285714	5	CG	-1	0.00102304440247476	loss	NA	NA	NA	NA	NA
Fvb1	10155903	10156002	100	*	54	81	0.666666666666667	40	42	0.952380952380952	6	CG	1	0.000754136643728312	gain	NA	NA	NA	NA	NA
Fvb1	10564703	10564802	100	*	22	50	0.44	47	60	0.783333333333333	4	CG	1	0.000493298327067093	gain	EVM	SO:0000704	FvH4_1g18142	1	NA
Fvb1	11242703	11242802	100	*	59	61	0.967213114754098	31	42	0.738095238095238	10	CG	-1	0.000922563759364512	loss	EVM	SO:0000704	FvH4_1g18950	1	NA
Fvb1	11650403	11650502	100	*	14	33	0.424242424242424	1	28	0.0357142857142857	6	CG	-1	0.000792129727742067	loss	NA	NA	NA	NA	NA
Fvb1	11783603	11783702	100	*	36	104	0.346153846153846	63	112	0.5625	6	CG	1	0.00163658381155838	gain	EVM	SO:0000704	FvH4_1g19530	1	NA
Fvb1	12000303	12000402	100	*	66	186	0.354838709677419	87	148	0.587837837837838	15	CG	1	9.88260364858677e-05	gain	NA	NA	NA	NA	NA
Fvb1	12285003	12285102	100	*	25	35	0.714285714285714	7	29	0.241379310344828	4	CG	-1	0.000430405708678092	loss	NA	NA	NA	NA	NA
Fvb1	12501603	12501702	100	*	1	57	0.0175438596491228	16	68	0.235294117647059	5	CG	1	0.000755438543785798	gain	NA	NA	NA	NA	NA
Fvb1	12514203	12514302	100	*	34	84	0.404761904761905	16	101	0.158415841584158	6	CG	-1	0.000446512357582179	loss	EVM	SO:0000704	FvH4_1g20290	1	NA
Fvb1	12998503	12998602	100	*	26	72	0.361111111111111	38	60	0.633333333333333	4	CG	1	0.00191231911611323	gain	EVM	SO:0000704	FvH4_1g20840	1	NA
Fvb1	13064303	13064402	100	*	79	87	0.908045977011494	35	51	0.686274509803922	10	CG	-1	0.00125769925363904	loss	NA	NA	NA	NA	NA
Fvb1	13097803	13097902	100	*	97	133	0.729323308270677	110	116	0.948275862068966	16	CG	1	2.79758832740923e-05	gain	NA	NA	NA	NA	NA
Fvb1	13189203	13189302	100	*	42	198	0.212121212121212	51	115	0.443478260869565	12	CG	1	7.83839096785353e-05	gain	NA	NA	NA	NA	NA
Fvb1	13204403	13204502	100	*	56	75	0.746666666666667	20	44	0.454545454545455	6	CG	-1	0.00158678710481239	loss	NA	NA	NA	NA	NA
Fvb1	13770103	13770202	100	*	71	95	0.747368421052632	28	57	0.491228070175439	12	CG	-1	0.00157204384572927	loss	NA	NA	NA	NA	NA
Fvb1	14363803	14363902	100	*	53	66	0.803030303030303	23	47	0.48936170212766	4	CG	-1	0.000803440448989565	loss	EVM	SO:0000704	FvH4_1g22450	1	NA
Fvb1	15407203	15407302	100	*	72	136	0.529411764705882	25	88	0.284090909090909	16	CG	-1	0.00060820073182598	loss	EVM	SO:0000704	FvH4_1g23560	1	NA
Fvb1	15582503	15582602	100	*	47	54	0.87037037037037	22	39	0.564102564102564	8	CG	-1	0.00122452609573561	loss	NA	NA	NA	NA	NA
Fvb1	15666403	15666502	100	*	48	50	0.96	31	43	0.720930232558139	4	CG	-1	0.00155297078163565	loss	NA	NA	NA	NA	NA
Fvb1	15697003	15697102	100	*	35	47	0.74468085106383	53	55	0.963636363636364	6	CG	1	0.00158422484062272	gain	NA	NA	NA	NA	NA
Fvb1	16038203	16038302	100	*	75	107	0.700934579439252	46	49	0.938775510204082	6	CG	1	0.00127655432207175	gain	NA	NA	NA	NA	NA
Fvb1	16241603	16241702	100	*	17	57	0.298245614035088	42	69	0.608695652173913	4	CG	1	0.000846740654478212	gain	NA	NA	NA	NA	NA
Fvb1	16242403	16242502	100	*	40	91	0.43956043956044	61	81	0.753086419753086	8	CG	1	0.000126287734678803	gain	NA	NA	NA	NA	NA
Fvb1	16513503	16513602	100	*	16	39	0.41025641025641	34	45	0.755555555555556	6	CG	1	0.00155297078163565	gain	NA	NA	NA	NA	NA
Fvb1	16645303	16645402	100	*	34	46	0.739130434782609	57	60	0.95	4	CG	1	0.00207456098051594	gain	EVM	SO:0000704	FvH4_1g24870	1	NA
Fvb1	18429203	18429302	100	*	99	152	0.651315789473684	71	81	0.876543209876543	10	CG	1	0.000511979695711202	gain	NA	NA	NA	NA	NA
Fvb1	19383303	19383402	100	*	55	69	0.797101449275362	43	43	1	5	CG	1	0.00176075777841482	gain	EVM	SO:0000704	FvH4_1g27810	1	NA
Fvb1	19635903	19636002	100	*	17	17	1	8	16	0.5	4	CG	-1	0.00116532200466028	loss	NA	NA	NA	NA	NA
Fvb1	20255603	20255702	100	*	59	61	0.967213114754098	33	44	0.75	5	CG	-1	0.00121882910629024	loss	EVM	SO:0000704	FvH4_1g28360	1	NA
Fvb1	20283603	20283702	100	*	22	67	0.328358208955224	41	64	0.640625	4	CG	1	0.000683801447314807	gain	EVM	SO:0000704	FvH4_1g28390	1	NA
Fvb1	20283703	20283802	100	*	61	110	0.554545454545455	77	99	0.777777777777778	6	CG	1	0.00102128543271318	gain	EVM	SO:0000704	FvH4_1g28390	1	NA
Fvb1	20436503	20436602	100	*	44	82	0.536585365853659	54	68	0.794117647058823	12	CG	1	0.00129165659737485	gain	NA	NA	NA	NA	NA
Fvb1	20922403	20922502	100	*	42	42	1	23	29	0.793103448275862	6	CG	-1	0.00210625442734106	loss	NA	NA	NA	NA	NA
Fvb1	20928903	20929002	100	*	29	32	0.90625	22	39	0.564102564102564	4	CG	-1	0.00163658381155838	loss	NA	NA	NA	NA	NA
Fvb1	20979603	20979702	100	*	41	100	0.41	32	40	0.8	10	CG	1	0.000126161338317243	gain	NA	NA	NA	NA	NA
Fvb1	21216103	21216202	100	*	52	53	0.981132075471698	32	41	0.780487804878049	7	CG	-1	0.00185347469127066	loss	NA	NA	NA	NA	NA
Fvb1	21562903	21563002	100	*	68	69	0.985507246376812	19	33	0.575757575757576	8	CG	-1	6.27952705273463e-07	loss	NA	NA	NA	NA	NA
Fvb1	21640203	21640302	100	*	27	36	0.75	56	58	0.96551724137931	6	CG	1	0.00175855700164853	gain	NA	NA	NA	NA	NA
Fvb1	21720803	21720902	100	*	66	70	0.942857142857143	43	66	0.651515151515151	10	CG	-1	9.62956973983125e-05	loss	NA	NA	NA	NA	NA
Fvb1	22060703	22060802	100	*	43	54	0.796296296296296	56	56	1	12	CG	1	0.00071355395373103	gain	NA	NA	NA	NA	NA
Fvb1	22187903	22188002	100	*	3	30	0.1	16	36	0.444444444444444	4	CG	1	0.00212212430548616	gain	NA	NA	NA	NA	NA
Fvb1	22966203	22966302	100	*	32	32	1	20	27	0.740740740740741	4	CG	-1	0.00217310728182319	loss	NA	NA	NA	NA	NA
Fvb1	23248303	23248402	100	*	59	62	0.951612903225806	31	42	0.738095238095238	6	CG	-1	0.00184979340310572	loss	NA	NA	NA	NA	NA
Fvb1	24078503	24078602	100	*	66	105	0.628571428571429	35	121	0.289256198347107	6	CG	-1	3.22665510939457e-06	loss	NA	NA	NA	NA	NA
Fvb2	487101	487200	100	*	73	76	0.960526315789474	38	57	0.666666666666667	14	CG	-1	3.76216527703153e-05	loss	NA	NA	NA	NA	NA
Fvb2	1093501	1093600	100	*	112	206	0.543689320388349	76	225	0.337777777777778	30	CG	-1	8.22171420166844e-05	loss	NA	NA	NA	NA	NA
Fvb2	1142301	1142400	100	*	87	89	0.97752808988764	32	43	0.744186046511628	8	CG	-1	0.000106699476032109	loss	NA	NA	NA	NA	NA
Fvb2	1188201	1188300	100	*	27	60	0.45	42	56	0.75	4	CG	1	0.00132287007123974	gain	EVM	SO:0000704	FvH4_2g01250	1	NA
Fvb2	1193401	1193500	100	*	20	69	0.289855072463768	38	61	0.622950819672131	4	CG	1	0.000381467861968461	gain	EVM	SO:0000704	FvH4_2g01260	1	NA
Fvb2	2016401	2016500	100	*	31	91	0.340659340659341	53	91	0.582417582417582	11	CG	1	0.00139005615282455	gain	NA	NA	NA	NA	NA
Fvb2	3542701	3542800	100	*	40	45	0.888888888888889	21	37	0.567567567567568	6	CG	-1	0.00125769925363904	loss	NA	NA	NA	NA	NA
Fvb2	3569701	3569800	100	*	36	95	0.378947368421053	48	72	0.666666666666667	8	CG	1	0.000514340829220261	gain	NA	NA	NA	NA	NA
Fvb2	3995001	3995100	100	*	81	81	1	58	76	0.763157894736842	14	CG	-1	2.23640340445631e-05	loss	NA	NA	NA	NA	NA
Fvb2	4072001	4072100	100	*	142	149	0.953020134228188	73	102	0.715686274509804	18	CG	-1	1.67829807973342e-06	loss	NA	NA	NA	NA	NA
Fvb2	4358901	4359000	100	*	84	116	0.724137931034483	69	146	0.472602739726027	20	CG	-1	0.000157083597942089	loss	NA	NA	NA	NA	NA
Fvb2	4359001	4359100	100	*	95	121	0.785123966942149	37	98	0.377551020408163	18	CG	-1	1.62249338846604e-08	loss	NA	NA	NA	NA	NA
Fvb2	4561001	4561100	100	*	71	125	0.568	69	89	0.775280898876405	8	CG	1	0.00180671078710962	gain	NA	NA	NA	NA	NA
Fvb2	4570501	4570600	100	*	35	49	0.714285714285714	40	41	0.975609756097561	8	CG	1	0.00125922222011187	gain	NA	NA	NA	NA	NA
Fvb2	4917201	4917300	100	*	35	112	0.3125	49	91	0.538461538461538	8	CG	1	0.00145529544087172	gain	EVM	SO:0000704	FvH4_2g05930	1	NA
Fvb2	5197101	5197200	100	*	37	59	0.627118644067797	18	56	0.321428571428571	4	CG	-1	0.00135748376497221	loss	EVM	SO:0000704	FvH4_2g06260	1	NA
Fvb2	5215201	5215300	100	*	57	92	0.619565217391304	21	73	0.287671232876712	6	CG	-1	9.88260364858677e-05	loss	NA	NA	NA	NA	NA
Fvb2	5424001	5424100	100	*	21	48	0.4375	52	72	0.722222222222222	8	CG	1	0.00184979340310572	gain	NA	NA	NA	NA	NA
Fvb2	6148201	6148300	100	*	40	58	0.689655172413793	15	44	0.340909090909091	8	CG	-1	0.000803715500938867	loss	NA	NA	NA	NA	NA
Fvb2	6768801	6768900	100	*	74	80	0.925	26	39	0.666666666666667	4	CG	-1	0.000618747365907055	loss	EVM	SO:0000704	FvH4_2g07841	1	NA
Fvb2	6800401	6800500	100	*	71	88	0.806818181818182	50	93	0.537634408602151	9	CG	-1	0.00034570320687372	loss	NA	NA	NA	NA	NA
Fvb2	8020401	8020500	100	*	99	131	0.755725190839695	87	166	0.524096385542169	22	CG	-1	0.000157952403739047	loss	NA	NA	NA	NA	NA
Fvb2	8590001	8590100	100	*	43	43	1	27	35	0.771428571428571	4	CG	-1	0.00126532296265676	loss	NA	NA	NA	NA	NA
Fvb2	8942501	8942600	100	*	25	84	0.297619047619048	44	75	0.586666666666667	6	CG	1	0.000529223050527513	gain	EVM	SO:0000704	FvH4_2g10111	1	NA
Fvb2	11282401	11282500	100	*	64	72	0.888888888888889	27	44	0.613636363636364	10	CG	-1	0.000803715500938867	loss	NA	NA	NA	NA	NA
Fvb2	11403601	11403700	100	*	44	117	0.376068376068376	66	113	0.584070796460177	16	CG	1	0.00176075777841482	gain	NA	NA	NA	NA	NA
Fvb2	11488101	11488200	100	*	47	85	0.552941176470588	65	69	0.942028985507246	12	CG	1	9.22895627327037e-07	gain	NA	NA	NA	NA	NA
Fvb2	12029101	12029200	100	*	0	119	0	18	81	0.222222222222222	8	CG	1	9.22895627327037e-07	gain	EVM	SO:0000704	FvH4_2g13810	1	NA
Fvb2	12720301	12720400	100	*	24	59	0.406779661016949	11	73	0.150684931506849	6	CG	-1	0.00125769925363904	loss	NA	NA	NA	NA	NA
Fvb2	13130601	13130700	100	*	24	107	0.224299065420561	49	103	0.475728155339806	8	CG	1	0.000367762591243917	gain	NA	NA	NA	NA	NA
Fvb2	13150201	13150300	100	*	5	29	0.172413793103448	23	34	0.676470588235294	4	CG	1	0.000208883263161924	gain	NA	NA	NA	NA	NA
Fvb2	13802101	13802200	100	*	12	73	0.164383561643836	28	67	0.417910447761194	6	CG	1	0.00125769925363904	gain	EVM	SO:0000704	FvH4_2g15730	1	NA
Fvb2	13888601	13888700	100	*	23	108	0.212962962962963	60	138	0.434782608695652	18	CG	1	0.000557143604340322	gain	NA	NA	NA	NA	NA
Fvb2	14275801	14275900	100	*	65	142	0.457746478873239	61	83	0.734939759036145	11	CG	1	0.000192712062007233	gain	EVM	SO:0000704	FvH4_2g16351	1	NA
Fvb2	14630501	14630600	100	*	20	80	0.25	28	48	0.583333333333333	6	CG	1	0.000425643868778949	gain	EVM	SO:0000704	FvH4_2g16810	1	NA
Fvb2	14688801	14688900	100	*	59	114	0.517543859649123	31	112	0.276785714285714	10	CG	-1	0.000500642366142134	loss	NA	NA	NA	NA	NA
Fvb2	14861701	14861800	100	*	24	33	0.727272727272727	35	35	1	6	CG	1	0.00125769925363904	gain	NA	NA	NA	NA	NA
Fvb2	15159701	15159800	100	*	63	76	0.828947368421053	93	173	0.53757225433526	14	CG	-1	6.30053936683022e-05	loss	NA	NA	NA	NA	NA
Fvb2	15295601	15295700	100	*	39	49	0.795918367346939	18	40	0.45	10	CG	-1	0.00107377749970614	loss	NA	NA	NA	NA	NA
Fvb2	15705901	15706000	100	*	27	67	0.402985074626866	33	43	0.767441860465116	4	CG	1	0.000450902758683584	gain	NA	NA	NA	NA	NA
