seqnames	start	end	methdiff
Fvb1	9239703	9239752	0.2125
Fvb1	9305103	9305152	0.248068159
Fvb1	9330953	9331002	-0.262269504
Fvb1	9332553	9332602	-0.224481074
Fvb1	9361153	9361202	0.222286575
Fvb1	9361203	9361252	0.233822261
Fvb1	9379053	9379102	-0.393380813
Fvb1	9379103	9379152	-0.278658537
Fvb1	9379153	9379202	-0.219191919
Fvb1	9434853	9434902	0.263833992
Fvb1	9436603	9436652	-0.258865248
Fvb1	9673603	9673652	0.275397208
Fvb1	9675453	9675502	0.21969697
Fvb1	9691603	9691652	-0.21533101
Fvb1	9741503	9741552	-0.251761518
Fvb1	9744903	9744952	-0.202317964
Fvb1	9832853	9832902	0.268181818
Fvb1	9837303	9837352	0.250183419
Fvb1	9854503	9854552	-0.302325581
Fvb1	9871203	9871252	0.247133072
Fvb1	9872153	9872202	0.208195183
Fvb1	9872253	9872302	-0.298041045
Fvb1	9910453	9910502	0.33045045
Fvb1	9911053	9911102	-0.238987987
Fvb1	9911103	9911152	-0.251048365
Fvb1	9914053	9914102	0.234307359
Fvb1	9914103	9914152	0.242118537
Fvb1	10025203	10025252	0.227973781
Fvb1	10033953	10034002	-0.220698897
Fvb1	10034003	10034052	-0.31875
Fvb1	10034053	10034102	-0.249463749
Fvb1	10053153	10053202	0.296195652
Fvb1	10111303	10111352	0.244641537
Fvb1	10168503	10168552	0.229508197
Fvb1	10263753	10263802	-0.242934968
Fvb1	10368303	10368352	-0.200584795
Fvb1	10386003	10386052	-0.241910632
Fvb1	10433703	10433752	-0.261528327
Fvb1	10439903	10439952	-0.226386807
Fvb1	10441003	10441052	-0.241850098
Fvb1	10463053	10463102	-0.257204767
Fvb1	10463753	10463802	-0.271929825
Fvb1	10508003	10508052	-0.286184211
Fvb1	10573953	10574002	0.21381733
Fvb1	10610503	10610552	-0.254044489
Fvb1	10623203	10623252	0.210860485
Fvb1	10623303	10623352	0.221879815
Fvb1	10793303	10793352	-0.206422018
Fvb1	10814753	10814802	0.290684301
Fvb1	10818953	10819002	-0.396636587
Fvb1	10837603	10837652	-0.22323049
Fvb1	10849803	10849852	-0.204324721
Fvb1	10863853	10863902	0.26984127
Fvb1	10915503	10915552	-0.287978142
Fvb1	10918653	10918702	-0.289501221
Fvb1	10920203	10920252	0.268841117
Fvb1	10964653	10964702	-0.389644627
Fvb1	10984203	10984252	-0.259164535
Fvb1	10984253	10984302	-0.201587302
Fvb1	10992003	10992052	-0.236652237
Fvb1	11020903	11020952	-0.270424195
Fvb1	11034103	11034152	-0.439911308
Fvb1	11040353	11040402	-0.221428571
Fvb1	11040703	11040752	-0.208080808
Fvb1	11232603	11232652	0.273089701
Fvb1	11347803	11347852	0.240520656
Fvb1	11361903	11361952	-0.214232581
Fvb1	11362153	11362202	0.208123249
Fvb1	11413853	11413902	0.299795779
Fvb1	11474103	11474152	0.208451786
Fvb1	11496303	11496352	-0.265350877
Fvb1	11537953	11538002	-0.264742015
Fvb1	11553353	11553402	0.21136612
Fvb1	11599853	11599902	0.229978925
Fvb1	11626903	11626952	-0.2
Fvb1	11631003	11631052	-0.305444555
Fvb1	11639253	11639302	0.208333333
Fvb1	11729753	11729802	-0.205956113
Fvb1	11732003	11732052	0.254996918
Fvb1	11743303	11743352	0.206175453
Fvb1	11764403	11764452	-0.382382183
Fvb1	11764453	11764502	-0.346938776
Fvb1	11766653	11766702	-0.307398932
Fvb1	11772903	11772952	-0.272237197
Fvb1	11777853	11777902	0.348858567
Fvb1	11778003	11778052	-0.20979021
Fvb1	11820453	11820502	-0.220047558
Fvb1	11859503	11859552	-0.255302121
Fvb1	11865003	11865052	0.307692308
Fvb1	11902153	11902202	-0.220930233
Fvb1	11916153	11916202	0.27672956
Fvb1	11956153	11956202	0.253857535
Fvb1	11956353	11956402	0.208148447
Fvb1	11993503	11993552	-0.657407407
Fvb1	12020203	12020252	-0.232142857
Fvb1	12022753	12022802	-0.210480539
Fvb1	12050553	12050602	-0.238505747
Fvb1	12099753	12099802	-0.238302578
Fvb1	12116603	12116652	-0.26006192
Fvb1	12116953	12117002	-0.300983607
Fvb1	12154753	12154802	-0.239017126
Fvb1	12205053	12205102	0.215730337
Fvb1	12267803	12267852	0.24047619
Fvb1	12267853	12267902	0.311038251
Fvb1	12383903	12383952	0.256322625
Fvb1	12384303	12384352	-0.230891941
Fvb1	12388303	12388352	0.351533038
Fvb1	12400353	12400402	-0.214151828
Fvb1	12400403	12400452	-0.200869336
Fvb1	12481853	12481902	-0.263134658
Fvb1	12482003	12482052	-0.235344828
Fvb1	12531153	12531202	-0.220760754
Fvb1	12537753	12537802	-0.242924528
Fvb1	12559953	12560002	-0.248464912
Fvb1	12587053	12587102	-0.299850969
Fvb1	12631103	12631152	-0.24254386
Fvb1	12647103	12647152	-0.378729175
Fvb1	12717903	12717952	-0.212179487
Fvb1	12754203	12754252	-0.220238095
Fvb1	12754453	12754502	-0.262475361
Fvb1	12768103	12768152	-0.257302824
Fvb1	12769553	12769602	0.28875
Fvb1	12770603	12770652	-0.2
Fvb1	12786553	12786602	0.260914761
Fvb1	12795853	12795902	-0.236596737
Fvb1	12826153	12826202	-0.208827657
Fvb1	12843303	12843352	-0.314102564
Fvb1	13059653	13059702	-0.252808989
Fvb1	13062253	13062302	-0.296086106
Fvb1	13062653	13062702	0.204640065
Fvb1	13062753	13062802	-0.233233979
Fvb1	13087053	13087102	0.25
Fvb1	13124453	13124502	-0.217808817
Fvb1	13124603	13124652	-0.285635587
Fvb1	13125703	13125752	-0.202046036
Fvb1	13211853	13211902	-0.224194206
Fvb1	13215303	13215352	-0.344865219
Fvb1	13219053	13219102	-0.29896607
Fvb1	13219253	13219302	-0.276645416
Fvb1	13224203	13224252	-0.250054218
Fvb1	13225203	13225252	-0.262741217
Fvb1	13230703	13230752	-0.256633951
Fvb1	13243903	13243952	-0.213827839
Fvb1	13267703	13267752	-0.375142676
Fvb1	13383753	13383802	-0.214340198
Fvb1	13402603	13402652	-0.25786729
Fvb1	13404603	13404652	0.304525456
Fvb1	13404653	13404702	0.228105482
Fvb1	13415953	13416002	-0.202423378
Fvb1	13451153	13451202	0.227754237
Fvb1	13466253	13466302	0.290131579
Fvb1	13467903	13467952	-0.200950735
Fvb1	13469303	13469352	0.235714286
Fvb1	13473203	13473252	-0.254084158
Fvb1	13473253	13473302	-0.377777778
Fvb1	13476653	13476702	-0.208704694
Fvb1	13493353	13493402	-0.268031189
Fvb1	13569853	13569902	-0.252606255
Fvb1	13573053	13573102	-0.255813953
Fvb1	13585503	13585552	0.260965795
Fvb1	13603953	13604002	-0.231815494
Fvb1	13663853	13663902	0.218829517
Fvb1	13671153	13671202	0.244417065
Fvb1	13672403	13672452	-0.371527778
Fvb1	13673853	13673902	-0.258704453
Fvb1	13682153	13682202	0.212765957
Fvb1	13684153	13684202	-0.244897959
Fvb1	13691653	13691702	-0.302120017
Fvb1	13715353	13715402	0.307329463
Fvb1	13732003	13732052	0.249906191
Fvb1	13733453	13733502	0.380485893
Fvb1	13733503	13733552	0.202070101
Fvb1	13743053	13743102	-0.214035088
Fvb1	13764303	13764352	0.323741952
Fvb1	13797253	13797302	-0.224763746
Fvb1	13818603	13818652	-0.213092463
Fvb1	13825403	13825452	-0.226502789
Fvb1	13825453	13825502	-0.284090909
Fvb1	13832903	13832952	-0.264818128
Fvb1	13943853	13943902	-0.217594346
Fvb1	13958503	13958552	-0.271524235
Fvb1	13958553	13958602	-0.320707071
Fvb1	14001753	14001802	-0.214285714
Fvb1	14013403	14013452	-0.273214286
Fvb1	14084153	14084202	0.226851852
Fvb1	14085053	14085102	-0.205309861
Fvb1	14112253	14112302	0.229042904
Fvb1	14138103	14138152	0.263584637
Fvb1	14156853	14156902	-0.241085271
Fvb1	14172903	14172952	-0.23479021
Fvb1	14179553	14179602	-0.275833333
Fvb1	14179603	14179652	-0.218898064
Fvb1	14195603	14195652	0.319856244
Fvb1	14196953	14197002	0.230818009
Fvb1	14198353	14198402	-0.297385621
Fvb1	14200103	14200152	-0.229535865
Fvb1	14222203	14222252	0.203272387
Fvb1	14225553	14225602	-0.232905983
Fvb1	14232253	14232302	-0.204869489
Fvb1	14234153	14234202	-0.290410959
Fvb1	14243453	14243502	-0.245939266
Fvb1	14246203	14246252	-0.257880617
Fvb1	14456453	14456502	-0.217750258
Fvb1	14493003	14493052	0.2244844
Fvb1	14664253	14664302	-0.201904392
Fvb1	14674253	14674302	0.25734767
Fvb1	14775653	14775702	-0.295009328
Fvb1	14779603	14779652	-0.25
Fvb1	14920703	14920752	-0.20663011
Fvb1	14953153	14953202	0.209090909
Fvb1	14987503	14987552	0.247097844
Fvb1	15018353	15018402	-0.258461538
Fvb1	15019253	15019302	0.2046875
Fvb1	15071703	15071752	-0.216913521
Fvb1	15121703	15121752	-0.236104198
Fvb1	15122103	15122152	-0.284552846
Fvb1	15145803	15145852	0.212121212
Fvb1	15148703	15148752	0.218181818
Fvb1	15205553	15205602	-0.282105263
Fvb1	15378803	15378852	-0.205997392
Fvb1	15380353	15380402	0.334049153
Fvb1	15406103	15406152	-0.205738706
Fvb1	15409353	15409402	-0.231100478
Fvb1	15412653	15412702	-0.226127565
Fvb1	15432053	15432102	-0.214371981
Fvb1	15432153	15432202	0.255319149
Fvb1	15457053	15457102	0.365550239
Fvb1	15463403	15463452	0.211237374
Fvb1	15496853	15496902	-0.284637681
Fvb1	15521603	15521652	0.232727273
Fvb1	15534153	15534202	-0.208401528
Fvb1	15596353	15596402	-0.213636757
Fvb1	15643603	15643652	-0.217533025
Fvb1	15645453	15645502	0.203645506
Fvb1	15646253	15646302	0.201398601
Fvb1	15669153	15669202	-0.20292329
Fvb1	15674753	15674802	0.230745438
Fvb1	15674803	15674852	0.272936625
Fvb1	15677103	15677152	-0.213382361
Fvb1	15699153	15699202	-0.209076889
Fvb1	15707853	15707902	-0.247878927
Fvb1	15709253	15709302	-0.208791209
Fvb1	15735603	15735652	-0.242914276
Fvb1	15777353	15777402	0.20278464
Fvb1	15780653	15780702	-0.238384716
Fvb1	15869453	15869502	-0.286489939
Fvb1	15902853	15902902	0.32464986
Fvb1	15993103	15993152	0.266576819
Fvb1	16208553	16208602	-0.24577167
Fvb1	16237853	16237902	-0.352941176
Fvb1	16237903	16237952	-0.317374517
Fvb1	16260653	16260702	-0.224627225
Fvb1	16304253	16304302	0.202564103
Fvb1	16331453	16331502	-0.232801321
Fvb1	16534253	16534302	0.201387653
Fvb1	16589853	16589902	-0.27264239
Fvb1	16597253	16597302	0.235955056
Fvb1	16609753	16609802	0.252406417
Fvb1	16635753	16635802	-0.207981454
Fvb1	16677603	16677652	-0.219129834
Fvb1	16677653	16677702	-0.383766745
Fvb1	16743053	16743102	-0.286549708
Fvb1	16758553	16758602	-0.200241984
Fvb1	17009603	17009652	0.391766724
Fvb1	17039503	17039552	-0.228070175
Fvb1	17158053	17158102	0.21661068
Fvb1	17223053	17223102	0.325
Fvb1	17315503	17315552	-0.200316056
Fvb1	17320453	17320502	-0.225315315
Fvb1	17327753	17327802	-0.239892183
Fvb1	17337953	17338002	-0.209963695
Fvb1	17370053	17370102	0.34259063
Fvb1	17400353	17400402	0.230536507
Fvb1	17405103	17405152	-0.231054584
Fvb1	17421603	17421652	-0.229203891
Fvb1	17455103	17455152	0.231017027
Fvb1	17513003	17513052	-0.276167472
Fvb1	17513053	17513102	-0.312233446
Fvb1	17531353	17531402	-0.25
Fvb1	17616453	17616502	-0.26172043
Fvb1	17659403	17659452	0.564285714
Fvb1	17659453	17659502	0.436580087
Fvb1	17661503	17661552	-0.204928338
Fvb1	17665003	17665052	-0.237843285
Fvb1	17666603	17666652	-0.231340026
Fvb1	17678403	17678452	-0.227215708
Fvb1	17728603	17728652	-0.204411765
Fvb1	17876353	17876402	-0.276039079
Fvb1	17931853	17931902	0.225378788
Fvb1	17943203	17943252	0.232621784
Fvb1	18027053	18027102	-0.212454212
Fvb1	18027203	18027252	0.272727273
Fvb1	18027353	18027402	-0.270524691
Fvb1	18039053	18039102	-0.237062405
Fvb1	18041653	18041702	-0.235294118
Fvb1	18104903	18104952	-0.20881472
Fvb1	18104953	18105002	-0.316232128
Fvb1	18109203	18109252	0.209967396
Fvb1	18117053	18117102	-0.271325301
Fvb1	18125953	18126002	-0.212220149
Fvb1	18131253	18131302	-0.228125
Fvb1	18153153	18153202	-0.204678363
Fvb1	18172253	18172302	0.20754717
Fvb1	18193353	18193402	-0.309041835
Fvb1	18199353	18199402	-0.227983225
Fvb1	18200953	18201002	0.22545344
Fvb1	18203303	18203352	-0.341847342
Fvb1	18259653	18259702	0.25
Fvb1	18259803	18259852	0.256355932
Fvb1	18284303	18284352	-0.223214286
Fvb1	18284353	18284402	0.315517241
Fvb1	18327753	18327802	-0.228835979
Fvb1	18347653	18347702	-0.307979871
Fvb1	18356303	18356352	-0.251587302
Fvb1	18385853	18385902	0.200735294
Fvb1	18427803	18427852	-0.246588694
Fvb1	18433953	18434002	-0.382263923
Fvb1	18510903	18510952	0.23245614
Fvb1	18510953	18511002	-0.220028888
Fvb1	18523003	18523052	0.215686275
Fvb1	18540753	18540802	0.209284627
Fvb1	18553603	18553652	0.262241888
Fvb1	18670903	18670952	-0.264799636
Fvb1	18671153	18671202	0.380769231
Fvb1	18694353	18694402	0.22969141
Fvb1	18706003	18706052	-0.216049383
Fvb1	18717803	18717852	-0.242261905
Fvb1	18720353	18720402	0.211317418
Fvb1	18728553	18728602	0.214285714
Fvb1	18771603	18771652	-0.259106747
Fvb1	18772103	18772152	0.236153378
Fvb1	18825953	18826002	-0.306779661
Fvb1	18863253	18863302	-0.258751903
Fvb1	18863303	18863352	-0.235908921
Fvb1	18964203	18964252	0.221025641
Fvb1	19101503	19101552	-0.397660819
Fvb1	19129803	19129852	-0.204599724
Fvb1	19132553	19132602	-0.344956413
Fvb1	19169953	19170002	-0.221073517
Fvb1	19217003	19217052	0.210719459
Fvb1	19305653	19305702	-0.217312148
Fvb1	19305803	19305852	0.209647372
Fvb1	19347303	19347352	0.350490196
Fvb1	19363653	19363702	-0.223309415
Fvb1	19389153	19389202	-0.211525424
Fvb1	19390153	19390202	0.253595997
Fvb1	19399903	19399952	-0.266022544
Fvb1	19461953	19462002	-0.230697674
Fvb1	19463053	19463102	-0.229247312
Fvb1	19492553	19492602	0.244386049
Fvb1	19525053	19525102	0.360703812
Fvb1	19525103	19525152	0.212740385
Fvb1	19609003	19609052	0.306996369
Fvb1	19609053	19609102	0.246547986
Fvb1	19655903	19655952	-0.228099174
Fvb1	19698053	19698102	0.208333333
Fvb1	19747453	19747502	0.221394854
Fvb1	19747503	19747552	0.223984011
Fvb1	19757103	19757152	-0.231447124
Fvb1	19774303	19774352	-0.357142857
Fvb1	19775453	19775502	-0.342314758
Fvb1	19795353	19795402	-0.224137931
Fvb1	19797403	19797452	-0.287250384
Fvb1	19797503	19797552	-0.225
Fvb1	19800353	19800402	-0.265704584
Fvb1	19828103	19828152	-0.25935909
Fvb1	19839253	19839302	0.284965035
Fvb1	19839753	19839802	-0.33650864
Fvb1	19840253	19840302	0.237380058
Fvb1	19879603	19879652	-0.25667528
Fvb1	19893653	19893702	-0.203699811
Fvb1	19894353	19894402	-0.208333333
Fvb1	19894403	19894452	-0.401751505
Fvb1	19982603	19982652	-0.301724138
Fvb1	19989153	19989202	0.222624434
Fvb1	20048553	20048602	-0.254807692
Fvb1	20048653	20048702	-0.257689305
Fvb1	20050003	20050052	0.218769617
Fvb1	20052553	20052602	0.382253995
Fvb1	20059803	20059852	0.244047619
Fvb1	20059853	20059902	0.293494152
Fvb1	20079703	20079752	-0.216693164
Fvb1	20084803	20084852	0.202898551
Fvb1	20100603	20100652	0.262032086
Fvb1	20108053	20108102	0.331704934
Fvb1	20145153	20145202	0.206896552
Fvb1	20170053	20170102	0.301724138
Fvb1	20172453	20172502	0.270175439
Fvb1	20191653	20191702	-0.24469697
Fvb1	20216303	20216352	0.224489796
Fvb1	20217853	20217902	-0.206828303
Fvb1	20268903	20268952	0.325925926
Fvb1	20319253	20319302	-0.245079408
Fvb1	20319303	20319352	-0.238653819
Fvb1	20321903	20321952	-0.2
Fvb1	20337553	20337602	-0.25452734
Fvb1	20338253	20338302	0.244423598
Fvb1	20399353	20399402	0.214285714
Fvb1	20400353	20400402	0.211294118
Fvb1	20408253	20408302	0.309990999
Fvb1	20477003	20477052	0.26171275
Fvb1	20482003	20482052	-0.241954281
Fvb1	20527703	20527752	-0.202830189
Fvb1	20542153	20542202	-0.327868852
Fvb1	20542203	20542252	-0.329307568
Fvb1	20544403	20544452	-0.254545455
Fvb1	20546553	20546602	0.230769231
Fvb1	20556103	20556152	0.228940217
Fvb1	20582953	20583002	-0.315577342
Fvb1	20583603	20583652	0.367021277
Fvb1	20629953	20630002	-0.313565604
Fvb1	20635053	20635102	-0.232153831
Fvb1	20643003	20643052	0.311616954
Fvb1	20673453	20673502	0.424278607
Fvb1	20712953	20713002	-0.228603604
Fvb1	20791503	20791552	-0.286155606
Fvb1	20807403	20807452	0.225859107
Fvb1	20817553	20817602	-0.263586207
Fvb1	20830353	20830402	-0.246987952
Fvb1	20866053	20866102	-0.238343834
Fvb1	20913703	20913752	-0.227418707
Fvb1	20943403	20943452	0.2582846
Fvb1	20949403	20949452	-0.236742424
Fvb1	20973053	20973102	-0.269353128
Fvb1	20986103	20986152	-0.273150685
Fvb1	20990503	20990552	0.206407563
Fvb1	21006753	21006802	-0.210166178
Fvb1	21023853	21023902	-0.205898876
Fvb1	21038753	21038802	-0.211004274
Fvb1	21075853	21075902	-0.224358974
Fvb1	21092453	21092502	-0.236194779
Fvb1	21092853	21092902	-0.242168675
Fvb1	21111753	21111802	-0.222193588
Fvb1	21120553	21120602	0.211456392
Fvb1	21124453	21124502	0.23
Fvb1	21124903	21124952	-0.265091628
Fvb1	21125853	21125902	-0.23178883
Fvb1	21136653	21136702	-0.241803279
Fvb1	21141403	21141452	0.255492558
Fvb1	21142353	21142402	0.253968254
Fvb1	21143203	21143252	0.303613644
Fvb1	21167903	21167952	-0.216502795
Fvb1	21177103	21177152	-0.203790157
Fvb1	21236453	21236502	-0.286793223
Fvb1	21251803	21251852	-0.27816092
Fvb1	21286853	21286902	-0.223320158
Fvb1	21287003	21287052	-0.23748027
Fvb1	21352553	21352602	-0.254260395
Fvb1	21352603	21352652	0.238095238
Fvb1	21355303	21355352	-0.204282484
Fvb1	21361453	21361502	-0.23751938
Fvb1	21385403	21385452	0.226503759
Fvb1	21419053	21419102	0.23030303
Fvb1	21448803	21448852	-0.24469697
Fvb1	21450303	21450352	-0.210434783
Fvb1	21512103	21512152	-0.240839387
