seqnames	start	end	methdiff
Fvb3	23676903	23677002	0.383573101
Fvb3	24057803	24057902	0.334430546
Fvb3	24057903	24058002	0.255392157
Fvb3	24245403	24245502	-0.324904215
Fvb3	24411003	24411102	-0.313862249
Fvb3	24453803	24453902	-0.362489487
Fvb3	24651503	24651602	-0.275019598
Fvb3	24878403	24878502	0.277777778
Fvb3	25199603	25199702	0.290409483
Fvb3	25959903	25960002	0.280284386
Fvb3	26020503	26020602	0.296666667
Fvb3	26802103	26802202	-0.210529801
Fvb3	27529403	27529502	0.315384615
Fvb3	28656103	28656202	0.365288221
Fvb3	29018503	29018602	-0.317073171
Fvb3	29660103	29660202	0.261386139
Fvb3	29775503	29775602	0.427606178
Fvb3	30090303	30090402	-0.212697101
Fvb3	30611403	30611502	0.336190476
Fvb3	30774403	30774502	0.257142857
Fvb3	31089903	31090002	-0.296251673
Fvb3	31492003	31492102	0.316765918
Fvb3	32241103	32241202	0.28630137
Fvb3	32293803	32293902	-0.264607425
Fvb3	32306903	32307002	0.286612758
Fvb3	32553303	32553402	-0.295690513
Fvb3	33152903	33153002	0.362002567
Fvb3	34144403	34144502	0.377912395
Fvb4	585303	585402	-0.300811714
Fvb4	2079603	2079702	-0.220496894
Fvb4	2153903	2154002	0.374548374
Fvb4	2496603	2496702	0.58490566
Fvb4	2679703	2679802	-0.255733945
Fvb4	4007103	4007202	-0.381325165
Fvb4	5013503	5013602	-0.216994293
Fvb4	5904303	5904402	0.27373581
Fvb4	6233403	6233502	0.230192077
Fvb4	6639003	6639102	-0.365519793
Fvb4	6794403	6794502	-0.50304878
Fvb4	6992603	6992702	-0.503225806
Fvb4	7458103	7458202	0.307155635
Fvb4	7567603	7567702	-0.297652582
Fvb4	7874803	7874902	0.338505747
Fvb4	8322403	8322502	-0.339303483
Fvb4	8501903	8502002	-0.558922559
Fvb4	10658503	10658602	-0.214285714
Fvb4	11056903	11057002	-0.271777003
Fvb4	11501403	11501502	0.240858506
Fvb4	12006103	12006202	-0.271153846
Fvb4	12015603	12015702	0.298185941
Fvb4	12425803	12425902	0.348473837
Fvb4	12476803	12476902	-0.325255102
Fvb4	13323203	13323302	-0.313480336
Fvb4	13562103	13562202	0.358974359
Fvb4	13651303	13651402	-0.321371611
Fvb4	13790403	13790502	-0.340585146
Fvb4	13800003	13800102	0.306930693
Fvb4	13911603	13911702	-0.271974886
Fvb4	14591803	14591902	0.544334975
Fvb4	14974303	14974402	0.52173913
Fvb4	15180303	15180402	0.223934258
Fvb4	16145403	16145502	0.382740448
Fvb4	16625903	16626002	-0.222962963
Fvb4	16970303	16970402	-0.444672131
Fvb4	17127903	17128002	0.348581213
Fvb4	17459103	17459202	-0.272660819
Fvb4	17553103	17553202	-0.223614847
Fvb4	17721603	17721702	-0.323607427
Fvb4	18079103	18079202	0.323529412
Fvb4	18866003	18866102	0.346873755
Fvb4	19622903	19623002	0.302848242
Fvb4	19880003	19880102	-0.274769035
Fvb4	20124003	20124102	-0.285714286
Fvb4	20227903	20228002	0.5
Fvb4	21820603	21820702	0.28226601
Fvb4	22682103	22682202	-0.390804598
Fvb4	22702303	22702402	0.214583333
Fvb4	24040203	24040302	-0.274164408
Fvb4	24258603	24258702	-0.292896175
Fvb4	25241403	25241502	-0.346363636
Fvb4	25679203	25679302	-0.423242468
Fvb4	26952803	26952902	0.235526316
Fvb4	27894903	27895002	-0.399612403
Fvb4	28638703	28638802	-0.405844156
Fvb5	3516203	3516302	-0.268398268
Fvb5	3769803	3769902	0.363204005
Fvb5	4439603	4439702	0.387649196
Fvb5	4552003	4552102	0.38529482
Fvb5	5121503	5121602	-0.526315789
Fvb5	5133103	5133202	0.46969697
Fvb5	6961703	6961802	0.401395349
Fvb5	8057303	8057402	0.385964912
Fvb5	9855503	9855602	-0.453510436
Fvb5	10294503	10294602	-0.380952381
Fvb5	10379303	10379402	0.318787879
Fvb5	13186803	13186902	0.354054054
Fvb5	13558603	13558702	-0.462435678
Fvb5	15246003	15246102	-0.326118326
Fvb5	16255403	16255502	0.419354839
Fvb5	16323703	16323802	-0.202898551
Fvb5	16359303	16359402	-0.262435678
Fvb5	17741203	17741302	0.30952381
Fvb5	18203003	18203102	-0.221663136
Fvb5	18503003	18503102	-0.225241546
Fvb5	19454103	19454202	-0.379572725
Fvb5	19563803	19563902	-0.404761905
Fvb5	19566703	19566802	-0.295889238
Fvb5	19568403	19568502	-0.230554262
Fvb5	21056003	21056102	-0.228504517
Fvb5	23567503	23567602	-0.455625437
Fvb5	24455103	24455202	-0.201916376
Fvb5	25373303	25373402	-0.300546448
Fvb5	26338703	26338802	-0.343537415
Fvb5	27392003	27392102	-0.272608126
Fvb5	28193003	28193102	0.296969697
Fvb6	1542303	1542402	0.501477833
Fvb6	1555403	1555502	-0.32
Fvb6	3175603	3175702	0.260869565
Fvb6	3389403	3389502	-0.377380952
Fvb6	3543503	3543602	-0.235834897
Fvb6	3666403	3666502	-0.220930233
Fvb6	3685603	3685702	0.278787879
Fvb6	4803603	4803702	-0.370719178
Fvb6	6379103	6379202	0.209646478
Fvb6	8125503	8125602	-0.515151515
Fvb6	10907703	10907802	0.275474124
Fvb6	11085703	11085802	0.321530111
Fvb6	11870303	11870402	-0.246905351
Fvb6	12248803	12248902	-0.529100529
Fvb6	13207303	13207402	-0.302255639
Fvb6	13770603	13770702	-0.354345165
Fvb6	15324503	15324602	0.286713287
Fvb6	15529103	15529202	-0.233243411
Fvb6	15539203	15539302	-0.323076923
Fvb6	15770403	15770502	-0.269855145
Fvb6	16185803	16185902	0.222326454
Fvb6	16233503	16233602	-0.238333333
Fvb6	16268503	16268602	-0.288484848
Fvb6	16481403	16481502	0.201355133
Fvb6	16564703	16564802	0.326765189
Fvb6	16788303	16788402	-0.245747697
Fvb6	17013703	17013802	0.324485126
Fvb6	17172003	17172102	-0.459051724
Fvb6	18211303	18211402	-0.396515152
Fvb6	18211403	18211502	-0.203721489
Fvb6	18510103	18510202	0.506666667
Fvb6	19420703	19420802	-0.349247535
Fvb6	19707403	19707502	0.236771983
Fvb6	19844903	19845002	-0.365765766
Fvb6	19851003	19851102	-0.284298049
Fvb6	21034003	21034102	-0.476190476
Fvb6	22057903	22058002	0.237824533
Fvb6	22817403	22817502	0.551971326
Fvb6	25454203	25454302	0.354920101
Fvb6	25836903	25837002	-0.483530962
Fvb6	26591703	26591802	0.281335523
Fvb6	28620603	28620702	-0.30979021
Fvb6	29100403	29100502	0.416871417
Fvb6	29531203	29531302	-0.373684211
Fvb6	30744303	30744402	0.433257919
Fvb6	30994903	30995002	0.379777455
Fvb6	31875103	31875202	0.320112179
Fvb6	35326303	35326402	-0.287647059
Fvb6	35369403	35369502	-0.433333333
Fvb6	35689603	35689702	0.43015873
Fvb6	38641403	38641502	0.347812098
Fvb6	39155303	39155402	-0.423076923
Fvb7	1959602	1959701	0.418604651
Fvb7	2517102	2517201	0.238672439
Fvb7	3345302	3345401	-0.402150538
Fvb7	3841502	3841601	0.356585366
Fvb7	5138602	5138701	0.270089286
Fvb7	5784702	5784801	-0.389893617
Fvb7	5961602	5961701	-0.369047619
Fvb7	5970002	5970101	-0.346979332
Fvb7	6154702	6154801	0.478333333
Fvb7	7138102	7138201	0.419384058
Fvb7	7958902	7959001	0.389581805
Fvb7	8355202	8355301	0.235294118
Fvb7	9274702	9274801	0.270721925
Fvb7	10557202	10557301	-0.275257108
Fvb7	10569302	10569401	0.277777778
Fvb7	10722002	10722101	0.555443548
Fvb7	10946102	10946201	0.432360743
Fvb7	10996402	10996501	0.357380161
Fvb7	11941402	11941501	-0.325136612
Fvb7	12713602	12713701	0.270626432
Fvb7	13949602	13949701	-0.289687924
Fvb7	15477202	15477301	0.515742129
Fvb7	15674602	15674701	0.569230769
Fvb7	16592402	16592501	-0.564270153
Fvb7	17191802	17191901	-0.263636364
Fvb7	19336102	19336201	-0.395833333
Fvb7	19363202	19363301	-0.376906318
Fvb7	19363302	19363401	-0.388888889
Fvb7	19536802	19536901	-0.307291667
Fvb7	19986102	19986201	-0.450231481
Fvb7	21799202	21799301	-0.376040703
