seqnames	start	end	methdiff
Fvb2	23612301	23612400	0.411111111
Fvb2	23778301	23778400	0.29631636
Fvb2	23799701	23799800	0.249443561
Fvb2	23800301	23800400	0.345701357
Fvb2	23993001	23993100	0.311599176
Fvb2	23993801	23993900	0.246967655
Fvb2	24528101	24528200	0.349782293
Fvb2	24549801	24549900	-0.342039801
Fvb2	24823101	24823200	0.304260652
Fvb2	24849401	24849500	0.335879806
Fvb2	24930301	24930400	-0.25
Fvb2	25008301	25008400	0.316326531
Fvb2	25034501	25034600	0.313851549
Fvb2	25205201	25205300	0.269732327
Fvb2	25321401	25321500	0.253961692
Fvb2	25522901	25523000	0.222222222
Fvb2	25644201	25644300	0.324767142
Fvb2	25665901	25666000	0.32034632
Fvb2	25717201	25717300	0.206968641
Fvb2	25890201	25890300	-0.218695229
Fvb2	26337801	26337900	0.227780476
Fvb2	26501201	26501300	0.212121212
Fvb2	26749001	26749100	0.303602058
Fvb2	26769501	26769600	0.263888889
Fvb2	26804901	26805000	0.308014354
Fvb2	27157101	27157200	0.266230937
Fvb2	27530801	27530900	0.242489772
Fvb2	27932501	27932600	0.234725275
Fvb2	27986001	27986100	-0.291277259
Fvb2	28286801	28286900	0.227812055
Fvb2	28587301	28587400	0.23784219
Fvb2	28630001	28630100	0.244444444
Fvb2	28905001	28905100	-0.235294118
Fvb2	29283101	29283200	-0.268231768
Fvb3	60603	60702	0.20678733
Fvb3	132103	132202	0.287179487
Fvb3	163503	163602	0.317790531
Fvb3	566503	566602	0.265970149
Fvb3	579303	579402	0.375156055
Fvb3	767103	767202	0.309318378
Fvb3	872603	872702	0.51878708
Fvb3	1002903	1003002	0.241028898
Fvb3	1035803	1035902	0.257352941
Fvb3	1168403	1168502	0.313794188
Fvb3	1181903	1182002	0.264109589
Fvb3	1215103	1215202	0.384615385
Fvb3	1386203	1386302	-0.255400465
Fvb3	1458103	1458202	0.310172017
Fvb3	1551303	1551402	0.295518207
Fvb3	1555203	1555302	0.257107971
Fvb3	1608503	1608602	-0.210606061
Fvb3	2056703	2056802	0.277365492
Fvb3	2104603	2104702	0.258116883
Fvb3	2369003	2369102	0.564327485
Fvb3	2537003	2537102	0.394973743
Fvb3	2576103	2576202	0.220361914
Fvb3	2584803	2584902	-0.28201361
Fvb3	2645903	2646002	0.388736264
Fvb3	2676103	2676202	0.326923077
Fvb3	2829003	2829102	0.397783251
Fvb3	2866703	2866802	0.375562072
Fvb3	3122103	3122202	0.308457711
Fvb3	3699503	3699602	0.33201581
Fvb3	3945603	3945702	0.434792522
Fvb3	4344203	4344302	-0.338245614
Fvb3	4683803	4683902	0.234761296
Fvb3	4909603	4909702	0.408965517
Fvb3	4913303	4913402	-0.484126984
Fvb3	4996503	4996602	0.331103679
Fvb3	5296603	5296702	0.40625
Fvb3	5817203	5817302	0.361111111
Fvb3	5872003	5872102	0.42
Fvb3	5872303	5872402	0.305507745
Fvb3	5872503	5872602	0.394736842
Fvb3	6023603	6023702	-0.341176471
Fvb3	6551303	6551402	0.203755548
Fvb3	7831803	7831902	-0.232371795
Fvb3	7942803	7942902	0.2005
Fvb3	8512403	8512502	0.326990839
Fvb3	9535503	9535602	0.260162602
Fvb3	9979403	9979502	0.24238965
Fvb3	10229803	10229902	0.291666667
Fvb3	10760603	10760702	0.277056277
Fvb3	11069903	11070002	0.389705882
Fvb3	11201203	11201302	0.398944193
Fvb3	11201403	11201502	0.362903226
Fvb3	11304703	11304802	0.212264151
Fvb3	11956703	11956802	0.335238095
Fvb3	12490203	12490302	0.220170455
Fvb3	12772903	12773002	0.211267606
Fvb3	12964003	12964102	0.210307414
Fvb3	13399503	13399602	0.228282828
Fvb3	13495803	13495902	0.391854706
Fvb3	13646603	13646702	0.295126973
Fvb3	14023403	14023502	-0.25
Fvb3	14223103	14223202	0.251542289
Fvb3	14229303	14229402	0.205792683
Fvb3	14503903	14504002	-0.269503546
Fvb3	14544503	14544602	0.36685642
Fvb3	15225303	15225402	0.20435049
Fvb3	15831503	15831602	0.285714286
Fvb3	16140403	16140502	-0.20875
Fvb3	16284803	16284902	0.203018868
Fvb3	16365803	16365902	0.453225806
Fvb3	16380603	16380702	0.383522727
Fvb3	16386703	16386802	0.379365079
Fvb3	16952603	16952702	-0.388888889
Fvb3	17223503	17223602	0.235802469
Fvb3	17765303	17765402	0.301150498
Fvb3	18019403	18019502	-0.280409474
Fvb3	18095803	18095902	-0.379310345
Fvb3	18144803	18144902	0.463850837
Fvb3	18145203	18145302	0.262311785
Fvb3	18246503	18246602	0.209126984
Fvb3	18744603	18744702	0.249620509
Fvb3	18885003	18885102	0.293513514
Fvb3	18928703	18928802	-0.220779221
Fvb3	19230203	19230302	-0.354166667
Fvb3	19245803	19245902	0.208207032
Fvb3	19245903	19246002	0.211290323
Fvb3	20216703	20216802	-0.223805855
Fvb3	20738503	20738602	0.227854583
Fvb3	20944303	20944402	-0.238042269
Fvb3	21094803	21094902	0.233997155
Fvb3	21095403	21095502	0.276701441
Fvb3	21095503	21095602	0.336627907
Fvb3	21211003	21211102	0.409698997
Fvb3	21346703	21346802	-0.210526316
Fvb3	21428703	21428802	0.315789474
Fvb3	21788203	21788302	-0.392976589
Fvb3	22469503	22469602	0.327044025
Fvb3	23214803	23214902	0.245641026
Fvb3	23229403	23229502	0.353043478
Fvb3	23502003	23502102	0.342607973
Fvb3	24781003	24781102	-0.396514161
Fvb3	27033603	27033702	0.306212205
Fvb3	28088103	28088202	0.491758242
Fvb3	28501603	28501702	0.263157895
Fvb3	28891603	28891702	0.236644799
Fvb3	29101403	29101502	-0.20066236
Fvb3	29221903	29222002	0.265151515
Fvb3	29543903	29544002	0.22052256
Fvb3	29782903	29783002	0.231829574
Fvb3	30097503	30097602	-0.25
Fvb3	30187403	30187502	0.5
Fvb3	30714703	30714802	0.4
Fvb3	31017403	31017502	0.30479183
Fvb3	31017603	31017702	0.342216981
Fvb3	31045003	31045102	0.229166667
Fvb3	31359003	31359102	0.359767892
Fvb3	31359103	31359202	0.355978261
Fvb3	31435203	31435302	0.258314856
Fvb3	31435303	31435402	0.270655271
Fvb3	31435503	31435602	0.370725216
Fvb3	32042703	32042802	0.238738739
Fvb3	32604303	32604402	0.308243728
Fvb3	32749303	32749402	0.217391304
Fvb3	33060603	33060702	0.394285714
Fvb3	33195503	33195602	0.429824561
Fvb3	33446403	33446502	0.230952381
Fvb3	33993203	33993302	0.264752791
Fvb3	33994403	33994502	0.271317829
Fvb3	34600303	34600402	-0.244868035
Fvb3	34711203	34711302	0.215135492
Fvb3	34861703	34861802	0.208671329
Fvb3	35237003	35237102	0.283088235
Fvb3	35267803	35267902	0.230654762
Fvb3	35719203	35719302	0.225368382
Fvb3	35719403	35719502	0.359630419
Fvb3	35719503	35719602	0.271103896
Fvb3	35719703	35719802	0.360606061
Fvb3	36134603	36134702	-0.280984508
Fvb3	36224703	36224802	-0.276035617
Fvb3	36495603	36495702	0.351564163
Fvb3	37027203	37027302	0.246079728
Fvb3	37027303	37027402	0.27248593
Fvb3	37944003	37944102	-0.266666667
Fvb3	37944603	37944702	0.209288768
Fvb4	152303	152402	0.334761905
Fvb4	152403	152502	0.268349696
Fvb4	320303	320402	0.268836319
Fvb4	445103	445202	0.261904762
Fvb4	585203	585302	-0.282894737
Fvb4	1442303	1442402	0.304347826
Fvb4	2051003	2051102	-0.525128205
Fvb4	2067903	2068002	-0.291060291
Fvb4	2273903	2274002	-0.42826087
Fvb4	2466603	2466702	0.300203429
Fvb4	2549603	2549702	0.293154762
Fvb4	2549703	2549802	0.2375
Fvb4	2750803	2750902	0.352459016
Fvb4	2781203	2781302	0.235842294
Fvb4	2908803	2908902	0.220597517
Fvb4	3049703	3049802	0.267973856
Fvb4	3182403	3182502	0.325600663
Fvb4	3243903	3244002	0.374266145
Fvb4	3245403	3245502	0.527777778
Fvb4	4425003	4425102	-0.267351095
Fvb4	4462803	4462902	-0.347966102
Fvb4	5117203	5117302	-0.279221854
Fvb4	5117303	5117402	-0.245098039
Fvb4	6074203	6074302	-0.259701769
Fvb4	6351603	6351702	0.304761905
Fvb4	6601903	6602002	0.32952183
Fvb4	6724703	6724802	-0.236702128
Fvb4	6742303	6742402	-0.284562212
Fvb4	7103003	7103102	0.262309293
Fvb4	7548003	7548102	-0.320833333
Fvb4	8249003	8249102	0.25994695
Fvb4	8455703	8455802	-0.269230769
Fvb4	8666003	8666102	0.241628959
Fvb4	9041403	9041502	0.202197802
Fvb4	10056903	10057002	0.276524645
Fvb4	10082203	10082302	0.257575758
Fvb4	10151503	10151602	0.375
Fvb4	10184703	10184802	0.27124183
Fvb4	10276603	10276702	-0.318336163
Fvb4	10850503	10850602	0.218203498
Fvb4	10934003	10934102	0.244598685
Fvb4	11075703	11075802	-0.209972603
Fvb4	11151903	11152002	0.254054949
Fvb4	11938503	11938602	0.340085106
Fvb4	13493703	13493802	0.302927928
Fvb4	13807703	13807802	-0.342957746
Fvb4	14140003	14140102	-0.273097826
Fvb4	14140103	14140202	-0.257918552
Fvb4	14141503	14141602	-0.283333333
Fvb4	14252503	14252602	0.292887415
Fvb4	14416703	14416802	-0.372613202
Fvb4	16137603	16137702	0.319927971
Fvb4	16533903	16534002	-0.225632784
Fvb4	16948103	16948202	-0.38
Fvb4	16970203	16970302	0.312197606
Fvb4	16970603	16970702	0.234995773
Fvb4	16971103	16971202	-0.246020779
Fvb4	17181703	17181802	-0.219725785
Fvb4	17484903	17485002	-0.221304138
Fvb4	17623503	17623602	-0.33988534
Fvb4	17851603	17851702	0.229467085
Fvb4	18427703	18427802	0.302905569
Fvb4	19023403	19023502	-0.30952381
Fvb4	19083803	19083902	0.241463415
Fvb4	20227803	20227902	0.344827586
Fvb4	20725503	20725602	-0.357142857
Fvb4	20981203	20981302	0.25462963
Fvb4	21045103	21045202	0.219929763
Fvb4	21359103	21359202	0.397710304
Fvb4	22490403	22490502	0.384615385
Fvb4	22552103	22552202	0.288930582
Fvb4	22674103	22674202	-0.249194991
Fvb4	23025803	23025902	0.238683646
Fvb4	23088603	23088702	0.25
Fvb4	23527003	23527102	0.341911765
Fvb4	23530003	23530102	0.326005961
Fvb4	23737803	23737902	0.325
Fvb4	23917703	23917802	0.5
Fvb4	24239903	24240002	-0.332142857
Fvb4	24301703	24301802	0.243243243
Fvb4	24380303	24380402	0.271110424
Fvb4	24478703	24478802	0.360641892
Fvb4	24581403	24581502	0.310344828
Fvb4	25028203	25028302	0.205294118
Fvb4	25082603	25082702	-0.672240803
Fvb4	25337703	25337802	0.224738676
Fvb4	25469303	25469402	0.31047619
Fvb4	25712103	25712202	0.261701455
Fvb4	25780903	25781002	0.24
Fvb4	26381703	26381802	0.411238825
Fvb4	26496503	26496602	0.409599729
Fvb4	26498303	26498402	-0.210526316
Fvb4	26717703	26717802	0.403891509
Fvb4	26911703	26911802	0.365413534
Fvb4	26920303	26920402	0.239374499
Fvb4	27382803	27382902	0.367676768
Fvb4	27781803	27781902	-0.206144781
Fvb4	27813003	27813102	0.268253968
Fvb4	27870803	27870902	0.256547619
Fvb4	27951003	27951102	0.293650794
Fvb4	28013403	28013502	0.249739372
Fvb4	28501003	28501102	-0.379084967
Fvb4	28537103	28537202	0.258660069
Fvb4	28541703	28541802	0.417532918
Fvb4	28773403	28773502	0.418181818
Fvb4	29001103	29001202	0.284931507
Fvb4	29217403	29217502	0.213663621
Fvb4	30093703	30093802	0.294795784
Fvb4	30177803	30177902	0.222826678
Fvb4	30211603	30211702	0.559210526
Fvb4	30658303	30658402	0.257377842
Fvb4	30716703	30716802	0.206896552
Fvb4	30780303	30780402	0.27394958
Fvb4	31041103	31041202	0.469899666
Fvb4	31359603	31359702	0.375243665
Fvb4	31394303	31394402	0.429807692
Fvb4	31906103	31906202	0.291614256
Fvb4	32060103	32060202	0.392481203
Fvb4	32348103	32348202	-0.256451613
Fvb4	32569303	32569402	0.42798913
Fvb4	33360303	33360402	0.43128655
Fvb4	33566303	33566402	0.241414141
Fvb5	78803	78902	0.355160932
Fvb5	135903	136002	0.35497076
Fvb5	357303	357402	0.291375291
Fvb5	645303	645402	0.334978229
Fvb5	731903	732002	0.235
Fvb5	789003	789102	-0.244839101
Fvb5	1129903	1130002	-0.258333333
Fvb5	1324103	1324202	0.454865424
Fvb5	1511403	1511502	-0.255033557
Fvb5	1768403	1768502	0.276672195
Fvb5	1771303	1771402	0.233333333
Fvb5	1900103	1900202	0.373737374
Fvb5	1969403	1969502	0.2
Fvb5	2227703	2227802	0.24
Fvb5	2311003	2311102	0.307887324
Fvb5	2328603	2328702	0.262150538
Fvb5	2402403	2402502	0.246168582
Fvb5	2402503	2402602	0.453100159
Fvb5	3258403	3258502	0.274583503
Fvb5	3563003	3563102	0.362440191
Fvb5	3626103	3626202	0.280810919
Fvb5	3704303	3704402	-0.295886076
Fvb5	3882803	3882902	-0.298529412
Fvb5	4640203	4640302	-0.309840426
Fvb5	4696203	4696302	-0.238562092
Fvb5	4775403	4775502	0.24025974
Fvb5	5020903	5021002	-0.395454545
Fvb5	5353003	5353102	-0.296410256
Fvb5	5484003	5484102	0.302040816
Fvb5	5546103	5546202	-0.356521739
Fvb5	5589803	5589902	0.358766234
Fvb5	5828503	5828602	0.209084084
Fvb5	5844603	5844702	0.237037037
Fvb5	5884403	5884502	0.264252696
Fvb5	6001903	6002002	0.27311522
Fvb5	6580403	6580502	0.453623188
Fvb5	6729003	6729102	0.367987805
Fvb5	6834403	6834502	-0.399915541
Fvb5	7070703	7070802	0.202431974
Fvb5	7259503	7259602	0.303929766
Fvb5	7726603	7726702	0.230402542
Fvb5	8144903	8145002	0.232443482
Fvb5	8730903	8731002	0.255813953
Fvb5	8752203	8752302	0.240740741
Fvb5	9004203	9004302	-0.238688525
Fvb5	9008103	9008202	0.296875
Fvb5	9245803	9245902	0.258658009
Fvb5	9434103	9434202	-0.294285714
Fvb5	9446303	9446402	0.259036145
Fvb5	9879903	9880002	0.260160966
Fvb5	10056903	10057002	0.326324643
Fvb5	10414403	10414502	0.23956044
Fvb5	10414603	10414702	0.272357724
Fvb5	10503703	10503802	0.207514198
Fvb5	11307503	11307602	0.221078431
Fvb5	11387003	11387102	-0.403567447
Fvb5	11611203	11611302	0.274122807
Fvb5	11939403	11939502	-0.260869565
Fvb5	12125503	12125602	-0.327685791
Fvb5	12298703	12298802	0.243069642
Fvb5	12299003	12299102	0.374637681
Fvb5	12323603	12323702	-0.326923077
Fvb5	12854603	12854702	-0.233553332
Fvb5	12854803	12854902	-0.316326531
Fvb5	12912003	12912102	0.227106227
Fvb5	13038203	13038302	0.420643729
Fvb5	13091203	13091302	-0.223438269
Fvb5	13091403	13091502	-0.309027778
Fvb5	13200003	13200102	0.202876984
Fvb5	13262003	13262102	0.261201843
Fvb5	13406703	13406802	-0.413899614
Fvb5	13449003	13449102	-0.318726747
Fvb5	13527303	13527402	-0.27266028
Fvb5	13836303	13836402	0.37212806
Fvb5	13897603	13897702	0.223880597
Fvb5	13978703	13978802	0.351547389
Fvb5	14032503	14032602	0.433373349
Fvb5	14032903	14033002	0.378039794
Fvb5	14152503	14152602	0.260994539
Fvb5	14329003	14329102	-0.251450677
Fvb5	14751303	14751402	0.319515306
Fvb5	14802403	14802502	0.217827833
Fvb5	14909303	14909402	0.345959596
Fvb5	15231803	15231902	-0.282051282
Fvb5	15281803	15281902	-0.218041341
Fvb5	15387103	15387202	0.529204785
Fvb5	15387803	15387902	0.25052521
Fvb5	15574503	15574602	0.234748011
Fvb5	15773503	15773602	0.203778677
Fvb5	15802703	15802802	0.272635135
Fvb5	16345203	16345302	-0.288888889
Fvb5	16967503	16967602	0.210729313
Fvb5	17193803	17193902	-0.431372549
Fvb5	17225703	17225802	0.254789272
Fvb5	17468703	17468802	-0.26443769
Fvb5	17830703	17830802	0.2875
Fvb5	18027403	18027502	0.238095238
Fvb5	18083503	18083602	-0.307692308
Fvb5	18339903	18340002	-0.284210526
Fvb5	18412403	18412502	0.263888889
Fvb5	18414403	18414502	0.205074627
Fvb5	18415503	18415602	0.343549735
Fvb5	18536603	18536702	-0.361538462
Fvb5	18757403	18757502	-0.293877551
Fvb5	18803003	18803102	-0.306715807
Fvb5	18873603	18873702	0.257777778
Fvb5	19182803	19182902	0.328813559
Fvb5	19299303	19299402	0.285714286
Fvb5	19461703	19461802	-0.315873016
Fvb5	20009903	20010002	0.287087912
Fvb5	20119403	20119502	0.41025641
Fvb5	20667903	20668002	-0.370948379
Fvb5	20802003	20802102	0.332949971
Fvb5	21075603	21075702	-0.367173252
Fvb5	21631903	21632002	0.21905805
Fvb5	21864703	21864802	0.230017007
Fvb5	22061503	22061602	-0.222450081
Fvb5	22220203	22220302	0.311532793
Fvb5	22230103	22230202	0.287394958
Fvb5	22312803	22312902	0.328387097
Fvb5	22945603	22945702	-0.292307692
Fvb5	22980203	22980302	-0.365203762
Fvb5	22980303	22980402	-0.416450216
Fvb5	23310303	23310402	0.200471845
Fvb5	23310603	23310702	-0.309975669
Fvb5	23396803	23396902	0.297297297
Fvb5	23505103	23505202	0.231229077
Fvb5	23537903	23538002	-0.272151899
Fvb5	24042403	24042502	0.205882353
Fvb5	24178203	24178302	0.307279693
Fvb5	24247403	24247502	-0.342105263
Fvb5	24311203	24311302	0.286666667
Fvb5	24355503	24355602	0.351273253
Fvb5	24627103	24627202	-0.216365462
Fvb5	24981303	24981402	0.470764618
Fvb5	25027503	25027602	-0.257148415
Fvb5	25129703	25129802	0.272108844
Fvb5	25129803	25129902	0.254750176
Fvb5	25540803	25540902	-0.51754386
Fvb5	25632403	25632502	0.213462879
Fvb5	26332503	26332602	-0.346464646
Fvb5	26751903	26752002	-0.241391941
Fvb5	26816403	26816502	-0.219607843
Fvb5	27003903	27004002	0.232016211
Fvb5	27008903	27009002	-0.322580645
Fvb5	27225603	27225702	0.27161799
Fvb5	27465503	27465602	0.204793028
Fvb5	27515203	27515302	0.260869565
Fvb5	27648103	27648202	0.32663151
Fvb5	28758503	28758602	0.242424242
Fvb5	28886203	28886302	0.389389389
Fvb5	28886303	28886402	0.386295929
Fvb5	29012403	29012502	0.250322581
Fvb5	29057503	29057602	0.385714286
Fvb5	29113403	29113502	-0.320574163
Fvb5	29241603	29241702	0.202614379
Fvb6	633403	633502	0.205882353
Fvb6	678903	679002	0.237779942
Fvb6	770703	770802	0.294458653
Fvb6	1432903	1433002	0.299025341
Fvb6	1588903	1589002	-0.417613636
Fvb6	2172703	2172802	0.311544992
Fvb6	2182503	2182602	0.205997589
Fvb6	2302303	2302402	0.293282036
Fvb6	2302603	2302702	0.37037037
Fvb6	2416903	2417002	-0.237433155
Fvb6	2996003	2996102	0.251529791
Fvb6	3476403	3476502	0.236009732
Fvb6	4315103	4315202	0.382890365
Fvb6	4333003	4333102	0.293939394
Fvb6	4380503	4380602	0.351461869
Fvb6	4626003	4626102	-0.239895698
Fvb6	5178503	5178602	0.301694693
Fvb6	5244303	5244402	0.221621622
Fvb6	5318103	5318202	-0.299045599
Fvb6	5685403	5685502	0.283263305
Fvb6	5685703	5685802	0.237719298
Fvb6	6067403	6067502	0.515426497
Fvb6	6129903	6130002	0.255555556
Fvb6	6147303	6147402	0.305681818
Fvb6	6147403	6147502	0.275625
Fvb6	6317103	6317202	0.229569892
Fvb6	6332603	6332702	0.371794872
Fvb6	6445503	6445602	0.317083693
Fvb6	6451203	6451302	0.267812388
Fvb6	6456303	6456402	0.294516676
Fvb6	6628303	6628402	0.284448256
Fvb6	7604803	7604902	-0.301801802
Fvb6	7787603	7787702	0.289542484
Fvb6	7853303	7853402	0.2
Fvb6	8040903	8041002	0.32454009
Fvb6	9132703	9132802	0.3125
Fvb6	9687903	9688002	0.331313131
Fvb6	10140803	10140902	0.21754386
Fvb6	10140903	10141002	0.353801802
Fvb6	10141003	10141102	0.443241571
Fvb6	10229303	10229402	0.345980126
Fvb6	10306603	10306702	0.425
Fvb6	10608103	10608202	0.287012987
Fvb6	11375803	11375902	0.2995671
Fvb6	11728003	11728102	0.436363636
Fvb6	12101803	12101902	0.300395257
Fvb6	12521203	12521302	0.210769231
Fvb6	12608103	12608202	0.240492958
Fvb6	12712003	12712102	-0.42816092
