seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
contig_22	44052	44101	50	*	0	80	0	21	76	0.276315789473684	16	CHH	1	3.23126073470297e-06	gain
contig_22	51852	51901	50	*	51	128	0.3984375	5	76	0.0657894736842105	18	CHH	-1	2.20212386658489e-06	loss
contig_22	52952	53001	50	*	42	100	0.42	63	84	0.75	16	CHH	1	2.56992776454403e-05	gain
contig_5	16104	16153	50	*	12	52	0.230769230769231	25	48	0.520833333333333	8	CHH	1	0.00306359237634372	gain
contig_5	16154	16203	50	*	21	98	0.214285714285714	67	127	0.52755905511811	16	CHH	1	9.46772416269995e-06	gain
contig_5	19104	19153	50	*	5	103	0.0485436893203883	19	61	0.311475409836066	12	CHH	1	1.78992194295562e-05	gain
contig_5	19854	19903	50	*	58	125	0.464	13	93	0.139784946236559	17	CHH	-1	3.25561500060538e-06	loss
contig_5	19904	19953	50	*	54	84	0.642857142857143	18	80	0.225	17	CHH	-1	7.97802166008486e-07	loss
contig_5	19954	20003	50	*	30	81	0.37037037037037	4	77	0.051948051948052	17	CHH	-1	6.64159964175383e-06	loss
contig_6	57056	57105	50	*	23	89	0.258426966292135	0	49	0	11	CHH	-1	0.000198484557078623	loss
contig_6	57156	57205	50	*	7	84	0.0833333333333333	28	92	0.304347826086957	15	CHH	1	0.000410629367304998	gain
contig_7	39701	39750	50	*	69	170	0.405882352941176	3	132	0.0227272727272727	16	CHH	-1	2.28953628471615e-12	loss
contig_9	10153	10202	50	*	61	150	0.406666666666667	54	88	0.613636363636364	18	CHH	1	0.00241415460894169	gain
contig_9	53453	53502	50	*	139	318	0.437106918238994	47	226	0.207964601769911	19	CHH	-1	3.99639656039714e-07	loss
Fvb1	73053	73102	50	*	26	69	0.376811594202899	22	133	0.165413533834586	16	CHH	-1	0.00110789586786518	loss
Fvb1	73103	73152	50	*	18	58	0.310344827586207	5	56	0.0892857142857143	8	CHH	-1	0.00363907442195106	loss
Fvb1	157553	157602	50	*	35	55	0.636363636363636	27	89	0.303370786516854	12	CHH	-1	0.00018427589823819	loss
Fvb1	157603	157652	50	*	35	79	0.443037974683544	17	78	0.217948717948718	18	CHH	-1	0.0031096211132428	loss
Fvb1	162503	162552	50	*	34	126	0.26984126984127	6	123	0.0487804878048781	17	CHH	-1	1.04596837185265e-05	loss
Fvb1	184003	184052	50	*	126	215	0.586046511627907	42	109	0.385321100917431	22	CHH	-1	0.000898489271382104	loss
Fvb1	205653	205702	50	*	107	145	0.737931034482759	43	84	0.511904761904762	14	CHH	-1	0.000771075439192954	loss
Fvb1	226153	226202	50	*	58	139	0.41726618705036	23	124	0.185483870967742	13	CHH	-1	0.000114937732254229	loss
Fvb1	226253	226302	50	*	91	163	0.558282208588957	26	74	0.351351351351351	15	CHH	-1	0.0035141178631251	loss
Fvb1	267653	267702	50	*	107	244	0.438524590163934	37	160	0.23125	24	CHH	-1	6.11128986161627e-05	loss
Fvb1	267953	268002	50	*	70	150	0.466666666666667	33	158	0.208860759493671	19	CHH	-1	8.80509513896105e-06	loss
Fvb1	268603	268652	50	*	245	506	0.484189723320158	55	237	0.232067510548523	24	CHH	-1	3.50609425019303e-09	loss
Fvb1	269453	269502	50	*	54	165	0.327272727272727	14	115	0.121739130434783	19	CHH	-1	0.000170366090012706	loss
Fvb1	269503	269552	50	*	57	135	0.422222222222222	17	90	0.188888888888889	21	CHH	-1	0.000437847740745869	loss
Fvb1	270903	270952	50	*	58	184	0.315217391304348	71	137	0.518248175182482	24	CHH	1	0.000409755204285138	gain
Fvb1	271253	271302	50	*	97	246	0.394308943089431	16	152	0.105263157894737	26	CHH	-1	1.83252336473308e-08	loss
Fvb1	271303	271352	50	*	98	207	0.473429951690821	39	145	0.268965517241379	25	CHH	-1	0.00021546120293595	loss
Fvb1	274503	274552	50	*	210	425	0.494117647058824	67	237	0.282700421940928	26	CHH	-1	1.2387353568971e-06	loss
Fvb1	274653	274702	50	*	115	289	0.397923875432526	25	137	0.182481751824818	21	CHH	-1	3.44629596618674e-05	loss
Fvb1	304003	304052	50	*	56	99	0.565656565656566	25	82	0.304878048780488	14	CHH	-1	0.000672747275706591	loss
Fvb1	381353	381402	50	*	14	110	0.127272727272727	22	57	0.385964912280702	12	CHH	1	0.000228818321974877	gain
Fvb1	383653	383702	50	*	51	164	0.310975609756098	70	96	0.729166666666667	14	CHH	1	3.57272438733829e-09	gain
Fvb1	383753	383802	50	*	28	177	0.15819209039548	33	83	0.397590361445783	16	CHH	1	6.26972049415814e-05	gain
Fvb1	394503	394552	50	*	25	88	0.284090909090909	1	33	0.0303030303030303	8	CHH	-1	0.00284613425847797	loss
Fvb1	445403	445452	50	*	23	100	0.23	0	42	0	10	CHH	-1	0.000959693926808195	loss
Fvb1	545053	545102	50	*	28	60	0.466666666666667	37	52	0.711538461538462	11	CHH	1	0.00884386461246825	gain
Fvb1	552003	552052	50	*	26	82	0.317073170731707	6	64	0.09375	10	CHH	-1	0.00153927311361216	loss
Fvb1	592253	592302	50	*	11	81	0.135802469135802	19	45	0.422222222222222	9	CHH	1	0.000485894415507039	gain
Fvb1	660803	660852	50	*	8	51	0.156862745098039	51	83	0.614457831325301	10	CHH	1	1.92841346621037e-06	gain
Fvb1	703453	703502	50	*	31	105	0.295238095238095	2	53	0.0377358490566038	9	CHH	-1	0.000310692299582578	loss
Fvb1	746503	746552	50	*	105	298	0.352348993288591	14	149	0.0939597315436242	17	CHH	-1	1.1687069106202e-07	loss
Fvb1	746553	746602	50	*	159	358	0.444134078212291	32	150	0.213333333333333	18	CHH	-1	5.90778498889343e-06	loss
Fvb1	746603	746652	50	*	175	459	0.381263616557734	31	231	0.134199134199134	25	CHH	-1	1.36431160925883e-09	loss
Fvb1	746653	746702	50	*	103	381	0.270341207349081	6	210	0.0285714285714286	20	CHH	-1	5.53698021692619e-11	loss
Fvb1	746703	746752	50	*	126	376	0.335106382978723	28	215	0.130232558139535	19	CHH	-1	5.91620937907921e-07	loss
Fvb1	747603	747652	50	*	67	171	0.391812865497076	13	135	0.0962962962962963	20	CHH	-1	1.09597146744542e-07	loss
Fvb1	760453	760502	50	*	79	205	0.385365853658537	20	158	0.126582278481013	22	CHH	-1	5.25808905725328e-07	loss
Fvb1	760503	760552	50	*	50	127	0.393700787401575	21	124	0.169354838709677	20	CHH	-1	0.00017041133478231	loss
Fvb1	763953	764002	50	*	63	116	0.543103448275862	12	132	0.0909090909090909	20	CHH	-1	2.39394449795449e-12	loss
Fvb1	764103	764152	50	*	48	161	0.298136645962733	4	72	0.0555555555555556	17	CHH	-1	9.95849750509464e-05	loss
Fvb1	807403	807452	50	*	86	203	0.423645320197044	30	177	0.169491525423729	18	CHH	-1	8.88546328342902e-07	loss
Fvb1	813703	813752	50	*	64	134	0.477611940298507	16	102	0.156862745098039	20	CHH	-1	2.11955443092392e-06	loss
Fvb1	814803	814852	50	*	72	139	0.517985611510791	45	147	0.306122448979592	16	CHH	-1	0.000448374151007864	loss
Fvb1	816003	816052	50	*	70	186	0.376344086021505	20	134	0.149253731343284	22	CHH	-1	3.04220627124314e-05	loss
Fvb1	816053	816102	50	*	74	142	0.52112676056338	17	102	0.166666666666667	17	CHH	-1	2.62793512696937e-07	loss
Fvb1	816103	816152	50	*	74	186	0.397849462365591	31	164	0.189024390243902	22	CHH	-1	6.11128986161627e-05	loss
Fvb1	816753	816802	50	*	122	207	0.589371980676328	63	184	0.342391304347826	19	CHH	-1	6.28951100738544e-06	loss
Fvb1	816803	816852	50	*	107	225	0.475555555555556	58	212	0.273584905660377	21	CHH	-1	4.38447912676629e-05	loss
Fvb1	817053	817102	50	*	84	263	0.319391634980989	12	144	0.0833333333333333	20	CHH	-1	8.97714533853174e-07	loss
Fvb1	1159653	1159702	50	*	16	149	0.10738255033557	34	108	0.314814814814815	17	CHH	1	8.78989746014928e-05	gain
Fvb1	1159903	1159952	50	*	74	196	0.377551020408163	65	112	0.580357142857143	15	CHH	1	0.000836930586226575	gain
Fvb1	1162103	1162152	50	*	63	185	0.340540540540541	9	93	0.0967741935483871	16	CHH	-1	4.03475530468147e-05	loss
Fvb1	1380703	1380752	50	*	35	104	0.336538461538462	47	78	0.602564102564103	14	CHH	1	0.000563224976763326	gain
Fvb1	1413853	1413902	50	*	18	63	0.285714285714286	2	55	0.0363636363636364	8	CHH	-1	0.000509222238451666	loss
Fvb1	1461053	1461102	50	*	71	273	0.26007326007326	5	89	0.0561797752808989	17	CHH	-1	0.000102259206070005	loss
Fvb1	1631203	1631252	50	*	40	133	0.300751879699248	61	120	0.508333333333333	9	CHH	1	0.00104508555584558	gain
Fvb1	1655453	1655502	50	*	48	221	0.217194570135747	2	121	0.0165289256198347	14	CHH	-1	3.66022247490554e-06	loss
Fvb1	1669853	1669902	50	*	19	127	0.149606299212598	31	69	0.449275362318841	12	CHH	1	1.83800166067458e-05	gain
Fvb1	1684403	1684452	50	*	0	66	0	10	49	0.204081632653061	10	CHH	1	0.000238965601610659	gain
Fvb1	1690603	1690652	50	*	27	96	0.28125	2	82	0.024390243902439	9	CHH	-1	1.6551408115222e-05	loss
Fvb1	1691453	1691502	50	*	37	117	0.316239316239316	3	89	0.0337078651685393	15	CHH	-1	2.89442464067125e-06	loss
Fvb1	1719603	1719652	50	*	122	214	0.570093457943925	79	87	0.908045977011494	19	CHH	1	2.67542100797807e-07	gain
Fvb1	1719703	1719752	50	*	69	265	0.260377358490566	52	100	0.52	18	CHH	1	1.26177176537073e-05	gain
Fvb1	1725803	1725852	50	*	34	161	0.211180124223602	1	116	0.00862068965517241	13	CHH	-1	3.90483461577314e-06	loss
Fvb1	1753803	1753852	50	*	151	239	0.631799163179916	69	198	0.348484848484849	18	CHH	-1	8.43528335185459e-08	loss
Fvb1	1767753	1767802	50	*	60	157	0.382165605095541	9	70	0.128571428571429	11	CHH	-1	0.000242508038418429	loss
Fvb1	1777103	1777152	50	*	38	107	0.355140186915888	50	89	0.561797752808989	12	CHH	1	0.00412859312614499	gain
Fvb1	1885153	1885202	50	*	17	101	0.168316831683168	25	57	0.43859649122807	10	CHH	1	0.000381678926270402	gain
Fvb1	1927703	1927752	50	*	22	75	0.293333333333333	32	61	0.524590163934426	11	CHH	1	0.00634180834071935	gain
Fvb1	1987153	1987202	50	*	24	105	0.228571428571429	1	76	0.0131578947368421	13	CHH	-1	8.81191384611633e-05	loss
Fvb1	2018853	2018902	50	*	2	93	0.021505376344086	23	91	0.252747252747253	11	CHH	1	1.97208958630602e-05	gain
Fvb1	2099503	2099552	50	*	34	68	0.5	14	66	0.212121212121212	13	CHH	-1	0.000753908227480595	loss
Fvb1	2193103	2193152	50	*	42	114	0.368421052631579	8	71	0.112676056338028	9	CHH	-1	0.000264882887886776	loss
Fvb1	2267603	2267652	50	*	42	112	0.375	17	100	0.17	16	CHH	-1	0.0011835124665916	loss
Fvb1	2278653	2278702	50	*	8	179	0.0446927374301676	25	95	0.263157894736842	17	CHH	1	1.23199454569425e-06	gain
Fvb1	2282403	2282452	50	*	15	102	0.147058823529412	23	57	0.403508771929825	14	CHH	1	0.000457055690017959	gain
Fvb1	2365553	2365602	50	*	28	86	0.325581395348837	7	88	0.0795454545454545	16	CHH	-1	0.000121789305920652	loss
Fvb1	2373953	2374002	50	*	27	71	0.380281690140845	15	119	0.126050420168067	17	CHH	-1	0.000107651385260339	loss
Fvb1	2433353	2433402	50	*	7	27	0.259259259259259	0	29	0	6	CHH	-1	0.00373233376616503	loss
Fvb1	2434003	2434052	50	*	25	88	0.284090909090909	0	45	0	9	CHH	-1	0.000158514020072113	loss
Fvb1	2434803	2434852	50	*	33	132	0.25	4	111	0.036036036036036	15	CHH	-1	1.66204002488607e-05	loss
Fvb1	2449503	2449552	50	*	2	50	0.04	10	34	0.294117647058824	8	CHH	1	0.00140663522040892	gain
Fvb1	2452903	2452952	50	*	45	241	0.186721991701245	31	80	0.3875	14	CHH	1	0.000422802542614305	gain
Fvb1	2563603	2563652	50	*	6	137	0.0437956204379562	31	101	0.306930693069307	16	CHH	1	4.27086091204847e-07	gain
Fvb1	2613153	2613202	50	*	24	91	0.263736263736264	0	40	0	10	CHH	-1	0.000521387510958175	loss
Fvb1	2674053	2674102	50	*	8	125	0.064	22	71	0.309859154929577	11	CHH	1	1.84488816450769e-05	gain
Fvb1	2720253	2720302	50	*	15	66	0.227272727272727	24	49	0.489795918367347	7	CHH	1	0.00363487050408501	gain
Fvb1	2754503	2754552	50	*	5	113	0.0442477876106195	27	105	0.257142857142857	12	CHH	1	3.26509353132169e-05	gain
Fvb1	2829003	2829052	50	*	79	126	0.626984126984127	33	129	0.255813953488372	16	CHH	-1	5.89309142915896e-08	loss
Fvb1	2829053	2829102	50	*	28	39	0.717948717948718	10	40	0.25	9	CHH	-1	8.35644530138918e-05	loss
Fvb1	2971003	2971052	50	*	55	136	0.404411764705882	14	70	0.2	10	CHH	-1	0.00359860226980522	loss
Fvb1	3054153	3054202	50	*	34	120	0.283333333333333	7	119	0.0588235294117647	18	CHH	-1	1.79503635992232e-05	loss
Fvb1	3054203	3054252	50	*	77	235	0.327659574468085	14	155	0.0903225806451613	24	CHH	-1	6.89134285174187e-07	loss
Fvb1	3054353	3054402	50	*	112	289	0.387543252595156	14	116	0.120689655172414	24	CHH	-1	1.47731135677243e-06	loss
Fvb1	3056803	3056852	50	*	68	132	0.515151515151515	20	139	0.143884892086331	21	CHH	-1	3.57272438733829e-09	loss
Fvb1	3056853	3056902	50	*	99	141	0.702127659574468	32	114	0.280701754385965	27	CHH	-1	1.36431160925883e-09	loss
Fvb1	3056903	3056952	50	*	76	98	0.775510204081633	43	102	0.42156862745098	22	CHH	-1	2.67975988925908e-06	loss
Fvb1	3056953	3057002	50	*	79	111	0.711711711711712	33	122	0.270491803278689	19	CHH	-1	1.14422700811542e-09	loss
Fvb1	3057003	3057052	50	*	80	151	0.529801324503311	29	141	0.205673758865248	23	CHH	-1	1.8836484477578e-07	loss
Fvb1	3057053	3057102	50	*	119	196	0.607142857142857	34	134	0.253731343283582	25	CHH	-1	1.06859383783196e-08	loss
Fvb1	3058553	3058602	50	*	64	184	0.347826086956522	13	95	0.136842105263158	17	CHH	-1	0.000334035561875844	loss
Fvb1	3064403	3064452	50	*	73	255	0.286274509803922	17	268	0.0634328358208955	19	CHH	-1	1.05899703166604e-09	loss
Fvb1	3067153	3067202	50	*	71	199	0.35678391959799	15	104	0.144230769230769	19	CHH	-1	0.000199123360856496	loss
Fvb1	3068153	3068202	50	*	100	265	0.377358490566038	18	124	0.145161290322581	19	CHH	-1	1.55773820128393e-05	loss
Fvb1	3068203	3068252	50	*	114	329	0.346504559270517	15	125	0.12	21	CHH	-1	9.27043970547395e-06	loss
Fvb1	3069503	3069552	50	*	181	369	0.490514905149051	26	123	0.211382113821138	21	CHH	-1	6.72429714635408e-07	loss
Fvb1	3069553	3069602	50	*	135	291	0.463917525773196	19	104	0.182692307692308	19	CHH	-1	3.32031280268158e-06	loss
Fvb1	3069603	3069652	50	*	204	378	0.53968253968254	60	194	0.309278350515464	26	CHH	-1	1.55378540789385e-06	loss
Fvb1	3069703	3069752	50	*	117	190	0.615789473684211	46	118	0.389830508474576	21	CHH	-1	0.000222928223434671	loss
Fvb1	3070203	3070252	50	*	185	298	0.620805369127517	99	241	0.410788381742739	19	CHH	-1	6.96381149893515e-06	loss
Fvb1	3071153	3071202	50	*	261	471	0.554140127388535	53	156	0.33974358974359	23	CHH	-1	1.56126396964808e-05	loss
Fvb1	3071203	3071252	50	*	326	501	0.650698602794411	49	113	0.433628318584071	17	CHH	-1	5.68106663977182e-05	loss
Fvb1	3071553	3071602	50	*	167	305	0.547540983606557	42	199	0.21105527638191	17	CHH	-1	1.11937946070436e-11	loss
Fvb1	3071653	3071702	50	*	135	322	0.419254658385093	56	264	0.212121212121212	21	CHH	-1	1.06414362179011e-06	loss
Fvb1	3072103	3072152	50	*	142	257	0.552529182879377	34	106	0.320754716981132	23	CHH	-1	0.000134795835077922	loss
Fvb1	3072553	3072602	50	*	164	303	0.541254125412541	56	184	0.304347826086957	18	CHH	-1	2.72560188330237e-06	loss
Fvb1	3072603	3072652	50	*	258	447	0.577181208053691	121	331	0.365558912386707	26	CHH	-1	1.11098966470872e-07	loss
Fvb1	3072753	3072802	50	*	164	274	0.598540145985402	38	110	0.345454545454545	15	CHH	-1	2.69811563492173e-05	loss
Fvb1	3072803	3072852	50	*	285	491	0.580448065173116	60	179	0.335195530726257	23	CHH	-1	2.95348099492961e-07	loss
Fvb1	3073203	3073252	50	*	122	206	0.592233009708738	34	110	0.309090909090909	21	CHH	-1	8.72835880269856e-06	loss
Fvb1	3120803	3120852	50	*	59	67	0.880597014925373	37	64	0.578125	14	CHH	-1	0.00018994236457367	loss
Fvb1	3120853	3120902	50	*	31	60	0.516666666666667	5	36	0.138888888888889	8	CHH	-1	0.000371741495555496	loss
Fvb1	3126203	3126252	50	*	12	64	0.1875	18	33	0.545454545454545	7	CHH	1	0.00049021551119858	gain
Fvb1	3154203	3154252	50	*	6	77	0.0779220779220779	18	57	0.315789473684211	12	CHH	1	0.00059873937004326	gain
Fvb1	3267253	3267302	50	*	25	108	0.231481481481481	48	102	0.470588235294118	15	CHH	1	0.00045665272703656	gain
Fvb1	3288003	3288052	50	*	68	132	0.515151515151515	13	61	0.213114754098361	12	CHH	-1	0.000166167862172454	loss
Fvb1	3293453	3293502	50	*	4	109	0.036697247706422	18	61	0.295081967213115	14	CHH	1	8.16416708252428e-06	gain
Fvb1	3313803	3313852	50	*	56	118	0.474576271186441	26	106	0.245283018867925	16	CHH	-1	0.000586440360627309	loss
Fvb1	3314103	3314152	50	*	65	129	0.503875968992248	69	98	0.704081632653061	15	CHH	1	0.00275468320895113	gain
Fvb1	3314153	3314202	50	*	50	112	0.446428571428571	54	79	0.683544303797468	12	CHH	1	0.00152170347633789	gain
Fvb1	3316753	3316802	50	*	5	63	0.0793650793650794	23	52	0.442307692307692	13	CHH	1	2.48784773397094e-05	gain
Fvb1	3346003	3346052	50	*	52	137	0.37956204379562	13	73	0.178082191780822	11	CHH	-1	0.00301044187396136	loss
Fvb1	3346103	3346152	50	*	35	80	0.4375	5	32	0.15625	8	CHH	-1	0.00530757376253455	loss
Fvb1	3346303	3346352	50	*	43	170	0.252941176470588	4	78	0.0512820512820513	18	CHH	-1	0.000307876643150588	loss
Fvb1	3368053	3368102	50	*	21	109	0.192660550458716	27	64	0.421875	11	CHH	1	0.0014764374939392	gain
Fvb1	3376753	3376802	50	*	21	35	0.6	6	32	0.1875	7	CHH	-1	0.000842725818601024	loss
Fvb1	3407653	3407702	50	*	58	101	0.574257425742574	71	90	0.788888888888889	14	CHH	1	0.00191989202468619	gain
Fvb1	3409503	3409552	50	*	17	62	0.274193548387097	5	71	0.0704225352112676	10	CHH	-1	0.0019586382938798	loss
Fvb1	3414103	3414152	50	*	17	118	0.144067796610169	40	91	0.43956043956044	11	CHH	1	1.02456778035155e-05	gain
Fvb1	3414153	3414202	50	*	28	88	0.318181818181818	38	58	0.655172413793103	7	CHH	1	0.00014133644463469	gain
Fvb1	3490553	3490602	50	*	21	46	0.456521739130435	9	86	0.104651162790698	9	CHH	-1	1.83800166067458e-05	loss
Fvb1	3499653	3499702	50	*	11	112	0.0982142857142857	17	54	0.314814814814815	11	CHH	1	0.000715639371333959	gain
Fvb1	3505203	3505252	50	*	6	79	0.0759493670886076	20	61	0.327868852459016	11	CHH	1	0.000272220126184467	gain
Fvb1	3525703	3525752	50	*	20	45	0.444444444444444	3	32	0.09375	7	CHH	-1	0.00122372548811456	loss
Fvb1	3525903	3525952	50	*	20	83	0.240963855421687	27	50	0.54	10	CHH	1	0.000708798220884515	gain
Fvb1	3525953	3526002	50	*	32	153	0.209150326797386	22	52	0.423076923076923	12	CHH	1	0.00285739044157315	gain
Fvb1	3567853	3567902	50	*	4	45	0.0888888888888889	12	27	0.444444444444444	5	CHH	1	0.000670760055409017	gain
Fvb1	3588003	3588052	50	*	45	156	0.288461538461538	6	109	0.055045871559633	23	CHH	-1	1.07485078266164e-05	loss
Fvb1	3588303	3588352	50	*	95	176	0.539772727272727	30	107	0.280373831775701	18	CHH	-1	5.96447142114456e-05	loss
Fvb1	3588503	3588552	50	*	140	269	0.520446096654275	26	122	0.213114754098361	27	CHH	-1	2.12195294496631e-07	loss
Fvb1	3590803	3590852	50	*	113	370	0.305405405405405	17	171	0.0994152046783626	25	CHH	-1	1.6846662993268e-06	loss
Fvb1	3591603	3591652	50	*	72	186	0.387096774193548	30	171	0.175438596491228	21	CHH	-1	3.44027360046355e-05	loss
Fvb1	3592153	3592202	50	*	122	282	0.432624113475177	29	141	0.205673758865248	18	CHH	-1	1.86002740527093e-05	loss
Fvb1	3593403	3593452	50	*	96	234	0.41025641025641	29	138	0.210144927536232	22	CHH	-1	0.000169538967003734	loss
Fvb1	3594853	3594902	50	*	111	351	0.316239316239316	15	138	0.108695652173913	28	CHH	-1	1.15731688092583e-05	loss
Fvb1	3600853	3600902	50	*	64	242	0.264462809917355	6	102	0.0588235294117647	22	CHH	-1	4.78970174978963e-05	loss
Fvb1	3602153	3602202	50	*	108	301	0.358803986710963	30	209	0.143540669856459	26	CHH	-1	8.30941539223258e-07	loss
Fvb1	3610203	3610252	50	*	36	115	0.31304347826087	6	62	0.0967741935483871	12	CHH	-1	0.00158691821575933	loss
Fvb1	3647703	3647752	50	*	1	67	0.0149253731343284	8	37	0.216216216216216	9	CHH	1	0.000706981583444801	gain
Fvb1	3746153	3746202	50	*	27	132	0.204545454545455	27	66	0.409090909090909	13	CHH	1	0.00269217184206453	gain
Fvb1	3770053	3770102	50	*	48	151	0.317880794701987	9	81	0.111111111111111	15	CHH	-1	0.000723737885793974	loss
Fvb1	3782753	3782802	50	*	11	84	0.130952380952381	16	40	0.4	8	CHH	1	0.000964470128000152	gain
Fvb1	3873003	3873052	50	*	105	162	0.648148148148148	34	83	0.409638554216867	19	CHH	-1	0.000568618482609103	loss
Fvb1	3905703	3905752	50	*	82	238	0.34453781512605	11	104	0.105769230769231	15	CHH	-1	2.04763340535446e-05	loss
Fvb1	4048003	4048052	50	*	77	199	0.386934673366834	12	96	0.125	17	CHH	-1	1.86002740527093e-05	loss
Fvb1	4059103	4059152	50	*	45	173	0.260115606936416	4	81	0.0493827160493827	18	CHH	-1	0.000158978297890396	loss
Fvb1	4069503	4069552	50	*	33	52	0.634615384615385	6	37	0.162162162162162	9	CHH	-1	3.38057822263627e-05	loss
Fvb1	4194003	4194052	50	*	19	51	0.372549019607843	3	32	0.09375	7	CHH	-1	0.00538631997357063	loss
Fvb1	4260303	4260352	50	*	20	178	0.112359550561798	25	77	0.324675324675325	14	CHH	1	0.000108470404266581	gain
Fvb1	4332353	4332402	50	*	32	91	0.351648351648352	7	60	0.116666666666667	8	CHH	-1	0.00157837071332908	loss
Fvb1	4342853	4342902	50	*	56	142	0.394366197183099	7	62	0.112903225806452	13	CHH	-1	0.000141891014606217	loss
Fvb1	4366653	4366702	50	*	39	69	0.565217391304348	19	59	0.322033898305085	13	CHH	-1	0.0061106752998452	loss
Fvb1	4422853	4422902	50	*	11	74	0.148648648648649	35	98	0.357142857142857	16	CHH	1	0.00259885672215981	gain
Fvb1	4444903	4444952	50	*	34	142	0.23943661971831	46	94	0.48936170212766	15	CHH	1	0.000157049243923016	gain
Fvb1	4452453	4452502	50	*	37	130	0.284615384615385	3	135	0.0222222222222222	14	CHH	-1	6.09138042316046e-08	loss
Fvb1	4453603	4453652	50	*	11	98	0.112244897959184	19	50	0.38	12	CHH	1	0.00024547185052176	gain
Fvb1	4493153	4493202	50	*	66	97	0.680412371134021	35	73	0.479452054794521	10	CHH	-1	0.00833598794286539	loss
Fvb1	4503653	4503702	50	*	93	239	0.389121338912134	12	96	0.125	15	CHH	-1	1.20529930140315e-05	loss
Fvb1	4540053	4540102	50	*	31	91	0.340659340659341	45	79	0.569620253164557	19	CHH	1	0.00312308524425579	gain
Fvb1	4602903	4602952	50	*	52	111	0.468468468468468	6	38	0.157894736842105	9	CHH	-1	0.000977346341369652	loss
Fvb1	4604603	4604652	50	*	11	44	0.25	2	44	0.0454545454545455	10	CHH	-1	0.00702934580254685	loss
Fvb1	4635003	4635052	50	*	42	85	0.494117647058824	8	48	0.166666666666667	6	CHH	-1	0.000325425065031209	loss
Fvb1	4642903	4642952	50	*	29	123	0.235772357723577	44	89	0.49438202247191	13	CHH	1	0.000189919567699701	gain
Fvb1	4699803	4699852	50	*	70	201	0.348258706467662	10	71	0.140845070422535	12	CHH	-1	0.00128470002096182	loss
Fvb1	4710453	4710502	50	*	12	151	0.0794701986754967	22	53	0.415094339622642	13	CHH	1	2.69810218384705e-07	gain
Fvb1	4766803	4766852	50	*	52	108	0.481481481481481	20	91	0.21978021978022	15	CHH	-1	0.000249594857659242	loss
Fvb1	4794703	4794752	50	*	85	222	0.382882882882883	19	118	0.161016949152542	15	CHH	-1	6.71204240480266e-05	loss
