seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
Fvb1	2649803	2649852	50	*	33	63	0.523809523809524	32	105	0.304761904761905	11	CHH	-1	0.00515516787589988	loss
Fvb1	2674103	2674152	50	*	31	74	0.418918918918919	14	84	0.166666666666667	13	CHH	-1	0.000758618597789388	loss
Fvb1	2675003	2675052	50	*	8	50	0.16	50	113	0.442477876106195	11	CHH	1	0.000830967642237146	gain
Fvb1	2720453	2720502	50	*	27	76	0.355263157894737	14	153	0.0915032679738562	19	CHH	-1	7.41618193932573e-06	loss
Fvb1	2755403	2755452	50	*	27	44	0.613636363636364	27	93	0.290322580645161	11	CHH	-1	0.000550794124842781	loss
Fvb1	2829053	2829102	50	*	34	43	0.790697674418605	17	37	0.459459459459459	9	CHH	-1	0.00258681916922144	loss
Fvb1	2865953	2866002	50	*	29	55	0.527272727272727	23	92	0.25	13	CHH	-1	0.00102457888850209	loss
Fvb1	2875753	2875802	50	*	30	69	0.434782608695652	15	110	0.136363636363636	12	CHH	-1	3.50534095463549e-05	loss
Fvb1	2970953	2971002	50	*	20	73	0.273972602739726	73	137	0.532846715328467	11	CHH	1	0.000583461609510807	gain
Fvb1	3055853	3055902	50	*	58	100	0.58	40	106	0.377358490566038	25	CHH	-1	0.00404242787953927	loss
Fvb1	3070103	3070152	50	*	26	128	0.203125	93	189	0.492063492063492	21	CHH	1	2.16621361507231e-06	gain
Fvb1	3071953	3072002	50	*	65	84	0.773809523809524	109	271	0.402214022140221	19	CHH	-1	9.35323994730251e-08	loss
Fvb1	3072003	3072052	50	*	87	126	0.69047619047619	96	210	0.457142857142857	22	CHH	-1	0.000103440294131429	loss
Fvb1	3072403	3072452	50	*	39	115	0.339130434782609	117	215	0.544186046511628	17	CHH	1	0.000658073725009375	gain
Fvb1	3072803	3072852	50	*	106	151	0.701986754966887	107	220	0.486363636363636	23	CHH	-1	0.000114840428785191	loss
Fvb1	3072853	3072902	50	*	82	103	0.796116504854369	63	122	0.516393442622951	16	CHH	-1	5.1546372606104e-05	loss
Fvb1	3215903	3215952	50	*	13	74	0.175675675675676	55	143	0.384615384615385	17	CHH	1	0.00211408289767985	gain
Fvb1	3217253	3217302	50	*	37	64	0.578125	14	99	0.141414141414141	13	CHH	-1	1.33872854069575e-07	loss
Fvb1	3288603	3288652	50	*	19	59	0.322033898305085	38	62	0.612903225806452	12	CHH	1	0.00178889570336834	gain
Fvb1	3289253	3289302	50	*	34	164	0.207317073170732	71	151	0.470198675496689	17	CHH	1	6.38937334443313e-06	gain
Fvb1	3289303	3289352	50	*	17	66	0.257575757575758	40	72	0.555555555555556	11	CHH	1	0.000665175648325891	gain
Fvb1	3289853	3289902	50	*	36	92	0.391304347826087	63	87	0.724137931034483	15	CHH	1	3.54065134247524e-05	gain
Fvb1	3289953	3290002	50	*	12	64	0.1875	55	138	0.398550724637681	14	CHH	1	0.00350343632110625	gain
Fvb1	3356103	3356152	50	*	1	61	0.0163934426229508	31	135	0.22962962962963	15	CHH	1	0.000381412032572212	gain
Fvb1	3357953	3358002	50	*	1	59	0.0169491525423729	11	41	0.268292682926829	10	CHH	1	0.000313289877423336	gain
Fvb1	3368353	3368402	50	*	34	75	0.453333333333333	30	177	0.169491525423729	17	CHH	-1	1.41812379270046e-05	loss
Fvb1	3421203	3421252	50	*	31	53	0.584905660377358	20	71	0.28169014084507	9	CHH	-1	0.00104886759462166	loss
Fvb1	3434103	3434152	50	*	28	55	0.509090909090909	14	62	0.225806451612903	12	CHH	-1	0.0018728841236958	loss
Fvb1	3469253	3469302	50	*	7	48	0.145833333333333	33	53	0.622641509433962	12	CHH	1	7.68697171369811e-06	gain
Fvb1	3470953	3471002	50	*	22	52	0.423076923076923	21	100	0.21	13	CHH	-1	0.00597931303924877	loss
Fvb1	3471053	3471102	50	*	11	39	0.282051282051282	1	54	0.0185185185185185	8	CHH	-1	0.00038010277234192	loss
Fvb1	3525903	3525952	50	*	36	51	0.705882352941177	30	83	0.36144578313253	10	CHH	-1	0.000254702436520178	loss
Fvb1	3574403	3574452	50	*	12	123	0.0975609756097561	53	144	0.368055555555556	19	CHH	1	2.97249557640049e-06	gain
Fvb1	3622003	3622052	50	*	13	26	0.5	7	43	0.162790697674419	5	CHH	-1	0.00324210324569816	loss
Fvb1	3923903	3923952	50	*	2	56	0.0357142857142857	28	91	0.307692307692308	10	CHH	1	0.000187074329107636	gain
Fvb1	3926203	3926252	50	*	48	77	0.623376623376623	34	84	0.404761904761905	15	CHH	-1	0.00590092967535025	loss
Fvb1	3928653	3928702	50	*	21	50	0.42	15	102	0.147058823529412	8	CHH	-1	0.000405666883082674	loss
Fvb1	3950653	3950702	50	*	13	45	0.288888888888889	9	118	0.076271186440678	9	CHH	-1	0.000664800252997595	loss
Fvb1	3951103	3951152	50	*	32	83	0.385542168674699	30	165	0.181818181818182	16	CHH	-1	0.000780419107548835	loss
Fvb1	3997703	3997752	50	*	27	60	0.45	20	85	0.235294117647059	15	CHH	-1	0.00675908922294134	loss
Fvb1	4002503	4002552	50	*	24	63	0.380952380952381	8	86	0.0930232558139535	13	CHH	-1	8.20954453355688e-05	loss
Fvb1	4090453	4090502	50	*	46	61	0.754098360655738	64	116	0.551724137931034	13	CHH	-1	0.00839349647091173	loss
Fvb1	4188903	4188952	50	*	26	57	0.456140350877193	15	67	0.223880597014925	13	CHH	-1	0.00642060859909786	loss
Fvb1	4214603	4214652	50	*	23	54	0.425925925925926	8	64	0.125	11	CHH	-1	0.000428990413112182	loss
Fvb1	4304853	4304902	50	*	24	67	0.358208955223881	9	61	0.147540983606557	8	CHH	-1	0.00674300936666997	loss
Fvb1	4317553	4317602	50	*	11	37	0.297297297297297	2	49	0.0408163265306122	7	CHH	-1	0.00140851574847863	loss
Fvb1	4409253	4409302	50	*	13	61	0.213114754098361	59	140	0.421428571428571	13	CHH	1	0.00501717065380707	gain
Fvb1	4412853	4412902	50	*	22	49	0.448979591836735	10	51	0.196078431372549	10	CHH	-1	0.00694440798027619	loss
Fvb1	4450703	4450752	50	*	48	86	0.558139534883721	31	89	0.348314606741573	17	CHH	-1	0.00564495243325095	loss
Fvb1	4486853	4486902	50	*	21	61	0.344262295081967	32	48	0.666666666666667	12	CHH	1	0.00120528938764473	gain
Fvb1	4493903	4493952	50	*	26	81	0.320987654320988	6	152	0.0394736842105263	17	CHH	-1	9.64064783240295e-08	loss
Fvb1	4500953	4501002	50	*	17	40	0.425	12	127	0.094488188976378	10	CHH	-1	1.05443789283315e-05	loss
Fvb1	4548653	4548702	50	*	12	69	0.173913043478261	34	87	0.390804597701149	14	CHH	1	0.00363065355441885	gain
Fvb1	4636153	4636202	50	*	21	73	0.287671232876712	4	73	0.0547945205479452	11	CHH	-1	0.000386400889941128	loss
Fvb1	4653453	4653502	50	*	72	86	0.837209302325581	93	148	0.628378378378378	15	CHH	-1	0.00109678368324196	loss
Fvb1	4684053	4684102	50	*	9	42	0.214285714285714	31	63	0.492063492063492	10	CHH	1	0.0044975357059688	gain
Fvb1	4686553	4686602	50	*	21	65	0.323076923076923	11	108	0.101851851851852	12	CHH	-1	0.000529257387760789	loss
Fvb1	4699803	4699852	50	*	19	58	0.327586206896552	10	84	0.119047619047619	12	CHH	-1	0.0029141603739834	loss
Fvb1	4717403	4717452	50	*	13	87	0.149425287356322	31	85	0.364705882352941	12	CHH	1	0.00163793507885473	gain
Fvb1	4726903	4726952	50	*	6	47	0.127659574468085	23	66	0.348484848484849	8	CHH	1	0.00815556347009107	gain
Fvb1	4791753	4791802	50	*	27	77	0.350649350649351	89	153	0.581699346405229	16	CHH	1	0.00133091991331483	gain
Fvb1	4796503	4796552	50	*	16	62	0.258064516129032	6	110	0.0545454545454545	10	CHH	-1	0.000283982321365362	loss
Fvb1	4891253	4891302	50	*	36	86	0.418604651162791	23	116	0.198275862068966	16	CHH	-1	0.00101796959389742	loss
Fvb1	4891303	4891352	50	*	61	78	0.782051282051282	75	145	0.517241379310345	15	CHH	-1	0.0002593679214058	loss
Fvb1	4891353	4891402	50	*	13	40	0.325	60	80	0.75	8	CHH	1	3.30147152858762e-05	gain
Fvb1	4922603	4922652	50	*	24	58	0.413793103448276	15	76	0.197368421052632	10	CHH	-1	0.00654574290587338	loss
Fvb1	4924353	4924402	50	*	39	52	0.75	28	63	0.444444444444444	11	CHH	-1	0.00133138971306985	loss
Fvb1	4928203	4928252	50	*	24	56	0.428571428571429	13	78	0.166666666666667	14	CHH	-1	0.0012006457854192	loss
Fvb1	4928303	4928352	50	*	25	49	0.510204081632653	7	60	0.116666666666667	10	CHH	-1	3.40285060452732e-05	loss
Fvb1	5017353	5017402	50	*	32	59	0.542372881355932	29	106	0.273584905660377	13	CHH	-1	0.000949671404337563	loss
Fvb1	5020003	5020052	50	*	4	68	0.0588235294117647	27	102	0.264705882352941	17	CHH	1	0.00101600424866623	gain
Fvb1	5020303	5020352	50	*	19	66	0.287878787878788	9	113	0.079646017699115	14	CHH	-1	0.000428990413112182	loss
Fvb1	5030153	5030202	50	*	23	49	0.469387755102041	22	105	0.20952380952381	12	CHH	-1	0.00134732787654839	loss
Fvb1	5198153	5198202	50	*	1	39	0.0256410256410256	13	53	0.245283018867925	9	CHH	1	0.00417728146198014	gain
Fvb1	5198803	5198852	50	*	7	86	0.0813953488372093	30	74	0.405405405405405	13	CHH	1	9.24498583439589e-06	gain
Fvb1	5331553	5331602	50	*	30	41	0.731707317073171	27	71	0.380281690140845	10	CHH	-1	0.000605873906768779	loss
Fvb1	5364403	5364452	50	*	37	63	0.587301587301587	15	54	0.277777777777778	10	CHH	-1	0.00115555627221268	loss
Fvb1	5453003	5453052	50	*	19	56	0.339285714285714	3	52	0.0576923076923077	13	CHH	-1	0.000527322777108863	loss
Fvb1	5464003	5464052	50	*	15	69	0.217391304347826	32	62	0.516129032258065	14	CHH	1	0.000649286730627184	gain
Fvb1	5491753	5491802	50	*	33	55	0.6	22	103	0.213592233009709	12	CHH	-1	8.87794839687638e-06	loss
Fvb1	5519553	5519602	50	*	12	42	0.285714285714286	41	75	0.546666666666667	9	CHH	1	0.00676708290185671	gain
Fvb1	5544353	5544402	50	*	40	116	0.344827586206897	12	112	0.107142857142857	16	CHH	-1	7.00824709722414e-05	loss
Fvb1	5622753	5622802	50	*	53	67	0.791044776119403	51	95	0.536842105263158	15	CHH	-1	0.00127243261152342	loss
Fvb1	5714903	5714952	50	*	14	40	0.35	6	67	0.0895522388059701	9	CHH	-1	0.00120457670954013	loss
Fvb1	5794553	5794602	50	*	20	31	0.645161290322581	31	33	0.939393939393939	7	CHH	1	0.00389937197594341	gain
Fvb1	5815753	5815802	50	*	36	112	0.321428571428571	15	156	0.0961538461538462	18	CHH	-1	2.04270193477632e-05	loss
Fvb1	5898503	5898552	50	*	32	56	0.571428571428571	25	80	0.3125	13	CHH	-1	0.0030651298785816	loss
Fvb1	5898603	5898652	50	*	57	96	0.59375	47	157	0.299363057324841	14	CHH	-1	2.16176324496716e-05	loss
Fvb1	5948853	5948902	50	*	38	40	0.95	20	46	0.434782608695652	9	CHH	-1	3.61596614496596e-06	loss
Fvb1	5969953	5970002	50	*	61	99	0.616161616161616	45	135	0.333333333333333	16	CHH	-1	6.60262664405823e-05	loss
Fvb1	5993303	5993352	50	*	39	87	0.448275862068966	151	219	0.689497716894977	18	CHH	1	0.000217059410505214	gain
Fvb1	5993353	5993402	50	*	25	49	0.510204081632653	114	157	0.726114649681529	12	CHH	1	0.00523661111463858	gain
Fvb1	6000303	6000352	50	*	54	64	0.84375	38	95	0.4	13	CHH	-1	5.27894977357314e-07	loss
Fvb1	6000353	6000402	50	*	21	90	0.233333333333333	3	135	0.0222222222222222	16	CHH	-1	4.71399601013537e-06	loss
Fvb1	6206403	6206452	50	*	23	91	0.252747252747253	5	133	0.037593984962406	13	CHH	-1	1.18458636802654e-05	loss
Fvb1	6208753	6208802	50	*	10	69	0.144927536231884	35	74	0.472972972972973	13	CHH	1	8.40323799561997e-05	gain
Fvb1	6245653	6245702	50	*	13	62	0.209677419354839	0	75	0	14	CHH	-1	9.98755678586652e-05	loss
Fvb1	6354053	6354102	50	*	28	60	0.466666666666667	6	43	0.13953488372093	7	CHH	-1	0.000813182860758217	loss
Fvb1	6379603	6379652	50	*	23	81	0.283950617283951	5	71	0.0704225352112676	12	CHH	-1	0.00106685456217253	loss
Fvb1	6465453	6465502	50	*	44	58	0.758620689655172	43	98	0.438775510204082	13	CHH	-1	0.000242113562902511	loss
Fvb1	6534553	6534602	50	*	6	39	0.153846153846154	22	43	0.511627906976744	7	CHH	1	0.000997515341823491	gain
Fvb1	6538103	6538152	50	*	14	35	0.4	8	77	0.103896103896104	8	CHH	-1	0.000490811778511811	loss
Fvb1	6589053	6589102	50	*	14	49	0.285714285714286	1	50	0.02	10	CHH	-1	0.000446742344294534	loss
Fvb1	6589103	6589152	50	*	16	28	0.571428571428571	4	25	0.16	5	CHH	-1	0.00250375844495956	loss
Fvb1	6629353	6629402	50	*	4	70	0.0571428571428571	15	58	0.258620689655172	11	CHH	1	0.00185581259128884	gain
Fvb1	6701603	6701652	50	*	6	40	0.15	34	70	0.485714285714286	7	CHH	1	0.000726488038019317	gain
Fvb1	6783053	6783102	50	*	20	61	0.327868852459016	14	121	0.115702479338843	12	CHH	-1	0.000847302077207505	loss
Fvb1	6881603	6881652	50	*	30	38	0.789473684210526	21	43	0.488372093023256	8	CHH	-1	0.00546967082050211	loss
Fvb1	6900453	6900502	50	*	21	71	0.295774647887324	12	136	0.0882352941176471	15	CHH	-1	0.000254702436520178	loss
Fvb1	6904603	6904652	50	*	49	59	0.830508474576271	57	99	0.575757575757576	14	CHH	-1	0.00137232674831651	loss
Fvb1	6909953	6910002	50	*	6	66	0.0909090909090909	30	93	0.32258064516129	13	CHH	1	0.000919821286017466	gain
Fvb1	6910003	6910052	50	*	12	62	0.193548387096774	39	75	0.52	9	CHH	1	0.000210224370709853	gain
Fvb1	6952503	6952552	50	*	12	43	0.27906976744186	1	61	0.0163934426229508	8	CHH	-1	0.00017832011860056	loss
Fvb1	7141853	7141902	50	*	27	55	0.490909090909091	14	57	0.245614035087719	13	CHH	-1	0.0072412551385255	loss
Fvb1	7259303	7259352	50	*	75	99	0.757575757575758	69	124	0.556451612903226	17	CHH	-1	0.00227248471615867	loss
Fvb1	7264703	7264752	50	*	34	61	0.557377049180328	55	197	0.279187817258883	14	CHH	-1	0.000175992087069229	loss
Fvb1	7304803	7304852	50	*	30	57	0.526315789473684	8	51	0.156862745098039	10	CHH	-1	0.000164907909870616	loss
Fvb1	7322153	7322202	50	*	17	45	0.377777777777778	2	44	0.0454545454545455	9	CHH	-1	0.000293538317477765	loss
