seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType
Fvb1	12707703	12707802	100	*	17	75	0.226666666666667	56	101	0.554455445544555	8	CHG	1	6.45646104718684e-05	gain
Fvb1	12786603	12786702	100	*	27	83	0.325301204819277	6	70	0.0857142857142857	16	CHG	-1	0.000527363665982028	loss
Fvb1	13097803	13097902	100	*	79	132	0.598484848484849	88	106	0.830188679245283	15	CHG	1	0.00027232278686332	gain
Fvb1	13121103	13121202	100	*	82	111	0.738738738738739	46	91	0.505494505494505	13	CHG	-1	0.000741627637301153	loss
Fvb1	13242203	13242302	100	*	218	257	0.848249027237354	67	107	0.626168224299065	21	CHG	-1	2.14130125773461e-05	loss
Fvb1	13420303	13420402	100	*	27	53	0.509433962264151	33	36	0.916666666666667	9	CHG	1	0.000188858341780795	gain
Fvb1	13572603	13572702	100	*	36	58	0.620689655172414	78	91	0.857142857142857	7	CHG	1	0.000921243188749491	gain
Fvb1	13785003	13785102	100	*	35	45	0.777777777777778	14	36	0.388888888888889	6	CHG	-1	0.000564120380510838	loss
Fvb1	13795303	13795402	100	*	55	73	0.753424657534247	66	69	0.956521739130435	8	CHG	1	0.000759785591838848	gain
Fvb1	13831103	13831202	100	*	74	119	0.621848739495798	42	107	0.392523364485981	14	CHG	-1	0.00071038162463188	loss
Fvb1	13942003	13942102	100	*	25	41	0.609756097560976	63	69	0.91304347826087	8	CHG	1	0.000295870546248457	gain
Fvb1	14214803	14214902	100	*	129	194	0.664948453608247	31	84	0.369047619047619	19	CHG	-1	3.02436460059669e-05	loss
Fvb1	14251003	14251102	100	*	51	80	0.6375	38	41	0.926829268292683	6	CHG	1	0.000747335211092224	gain
Fvb1	14262703	14262802	100	*	54	99	0.545454545454545	65	82	0.792682926829268	12	CHG	1	0.000652753172578378	gain
Fvb1	14422403	14422502	100	*	33	45	0.733333333333333	70	73	0.958904109589041	5	CHG	1	0.000547484146453572	gain
Fvb1	14779203	14779302	100	*	65	77	0.844155844155844	20	37	0.540540540540541	8	CHG	-1	0.000656546117224569	loss
Fvb1	14836203	14836302	100	*	96	123	0.780487804878049	34	70	0.485714285714286	16	CHG	-1	0.000107912209130449	loss
Fvb1	15071503	15071602	100	*	54	58	0.931034482758621	57	86	0.662790697674419	9	CHG	-1	0.000366509459608384	loss
Fvb1	15407303	15407402	100	*	35	68	0.514705882352941	25	102	0.245098039215686	14	CHG	-1	0.000514563628458227	loss
Fvb1	15487003	15487102	100	*	58	99	0.585858585858586	43	49	0.877551020408163	10	CHG	1	0.000529354786632315	gain
Fvb1	16011703	16011802	100	*	54	63	0.857142857142857	26	48	0.541666666666667	6	CHG	-1	0.000442741866953488	loss
Fvb1	16665003	16665102	100	*	29	43	0.674418604651163	30	30	1	5	CHG	1	0.000665699247179995	gain
Fvb1	16746403	16746502	100	*	29	34	0.852941176470588	25	53	0.471698113207547	7	CHG	-1	0.000542486767036204	loss
Fvb1	17322403	17322502	100	*	58	88	0.659090909090909	76	87	0.873563218390805	9	CHG	1	0.00086554455156783	gain
Fvb1	17542303	17542402	100	*	94	145	0.648275862068965	29	74	0.391891891891892	15	CHG	-1	0.000497333383201236	loss
Fvb1	17590603	17590702	100	*	47	99	0.474747474747475	54	74	0.72972972972973	6	CHG	1	0.000833186822920559	gain
Fvb1	17716703	17716802	100	*	52	53	0.981132075471698	29	40	0.725	7	CHG	-1	0.000462106760469549	loss
Fvb1	17797703	17797802	100	*	42	102	0.411764705882353	3	46	0.0652173913043478	6	CHG	-1	9.58050374537761e-05	loss
Fvb1	17914903	17915002	100	*	80	101	0.792079207920792	44	84	0.523809523809524	13	CHG	-1	0.000284423951606813	loss
Fvb1	18413803	18413902	100	*	44	81	0.54320987654321	123	152	0.809210526315789	14	CHG	1	8.26913646125059e-05	gain
Fvb1	18429303	18429402	100	*	21	39	0.538461538461538	28	30	0.933333333333333	4	CHG	1	0.000532721655237792	gain
Fvb1	18588403	18588502	100	*	78	91	0.857142857142857	45	81	0.555555555555556	11	CHG	-1	6.26036454599158e-05	loss
Fvb1	18686203	18686302	100	*	48	74	0.648648648648649	76	86	0.883720930232558	9	CHG	1	0.000574702130271434	gain
Fvb1	18703603	18703702	100	*	57	73	0.780821917808219	34	67	0.507462686567164	15	CHG	-1	0.000790274907699229	loss
Fvb1	18885503	18885602	100	*	90	123	0.731707317073171	64	122	0.524590163934426	18	CHG	-1	0.000855481812622476	loss
Fvb1	18997703	18997802	100	*	22	27	0.814814814814815	8	26	0.307692307692308	4	CHG	-1	0.000396911250079848	loss
Fvb1	19542403	19542502	100	*	56	59	0.949152542372881	32	47	0.680851063829787	7	CHG	-1	0.000456095629451868	loss
Fvb1	19676903	19677002	100	*	32	56	0.571428571428571	34	38	0.894736842105263	7	CHG	1	0.000837160236407615	gain
Fvb1	19710403	19710502	100	*	54	77	0.701298701298701	104	115	0.904347826086957	16	CHG	1	0.00050278618533411	gain
Fvb1	19771303	19771402	100	*	33	80	0.4125	50	70	0.714285714285714	9	CHG	1	0.000407204154202489	gain
Fvb1	19801003	19801102	100	*	27	53	0.509433962264151	40	48	0.833333333333333	7	CHG	1	0.000717155176122312	gain
Fvb1	20110103	20110202	100	*	22	63	0.349206349206349	60	78	0.769230769230769	7	CHG	1	5.65641318231507e-06	gain
Fvb1	20163203	20163302	100	*	229	339	0.675516224188791	91	231	0.393939393939394	21	CHG	-1	8.66177274667553e-10	loss
Fvb1	20257703	20257802	100	*	51	60	0.85	36	81	0.444444444444444	11	CHG	-1	9.80528871587163e-06	loss
Fvb1	20310103	20310202	100	*	144	226	0.63716814159292	54	129	0.418604651162791	23	CHG	-1	0.000208410451165017	loss
Fvb1	20317303	20317402	100	*	13	44	0.295454545454545	34	44	0.772727272727273	5	CHG	1	4.27234708337576e-05	gain
Fvb1	20419303	20419402	100	*	45	77	0.584415584415584	12	51	0.235294117647059	9	CHG	-1	0.000267994135943875	loss
Fvb1	20582903	20583002	100	*	55	87	0.632183908045977	50	56	0.892857142857143	8	CHG	1	0.000709196623971171	gain
Fvb1	20602503	20602602	100	*	19	44	0.431818181818182	43	54	0.796296296296296	6	CHG	1	0.0003981840875084	gain
Fvb1	20843003	20843102	100	*	49	53	0.924528301886792	27	42	0.642857142857143	6	CHG	-1	0.000758248987140574	loss
Fvb1	20908403	20908502	100	*	22	33	0.666666666666667	6	26	0.230769230769231	4	CHG	-1	0.000899856007073909	loss
Fvb1	21004403	21004502	100	*	14	25	0.56	38	40	0.95	4	CHG	1	0.000310002652626592	gain
Fvb1	21021403	21021502	100	*	72	97	0.742268041237113	30	69	0.434782608695652	17	CHG	-1	0.00019243094642668	loss
Fvb1	21150603	21150702	100	*	177	191	0.926701570680628	99	150	0.66	23	CHG	-1	1.22485182035152e-08	loss
Fvb1	21150703	21150802	100	*	114	138	0.826086956521739	78	145	0.537931034482759	17	CHG	-1	2.78119741762343e-06	loss
Fvb1	21224403	21224502	100	*	40	41	0.975609756097561	40	56	0.714285714285714	8	CHG	-1	0.00087459500930595	loss
Fvb1	21393903	21394002	100	*	94	104	0.903846153846154	74	108	0.685185185185185	12	CHG	-1	0.000242771596465361	loss
Fvb1	21534903	21535002	100	*	11	51	0.215686274509804	0	55	0	4	CHG	-1	0.000472650860098348	loss
Fvb1	21561003	21561102	100	*	31	48	0.645833333333333	30	87	0.344827586206897	8	CHG	-1	0.000837160236407615	loss
Fvb1	21609803	21609902	100	*	16	111	0.144144144144144	39	107	0.364485981308411	9	CHG	1	0.000377353411690249	gain
Fvb1	21652003	21652102	100	*	52	114	0.456140350877193	72	106	0.679245283018868	11	CHG	1	0.000890424303621998	gain
Fvb1	21660403	21660502	100	*	16	31	0.516129032258065	49	53	0.924528301886792	4	CHG	1	7.63673059330771e-05	gain
Fvb1	21701003	21701102	100	*	77	147	0.523809523809524	37	131	0.282442748091603	18	CHG	-1	0.000155608997158125	loss
Fvb1	21706603	21706702	100	*	40	42	0.952380952380952	36	56	0.642857142857143	8	CHG	-1	0.000477259380459294	loss
Fvb1	21746203	21746302	100	*	55	77	0.714285714285714	41	94	0.436170212765957	11	CHG	-1	0.000462529171284547	loss
Fvb1	21753503	21753602	100	*	80	96	0.833333333333333	47	80	0.5875	10	CHG	-1	0.000489799855115161	loss
Fvb1	21779303	21779402	100	*	31	52	0.596153846153846	61	67	0.91044776119403	8	CHG	1	0.000166894215031098	gain
Fvb1	21796103	21796202	100	*	29	32	0.90625	22	41	0.536585365853659	4	CHG	-1	0.000747335211092224	loss
Fvb1	21893003	21893102	100	*	332	377	0.880636604774536	75	129	0.581395348837209	24	CHG	-1	5.8418540770959e-12	loss
Fvb1	21933603	21933702	100	*	16	41	0.390243902439024	23	29	0.793103448275862	5	CHG	1	0.00087639813148117	gain
Fvb1	21952003	21952102	100	*	89	108	0.824074074074074	50	86	0.581395348837209	18	CHG	-1	0.000395377032867815	loss
Fvb1	22170603	22170702	100	*	150	173	0.867052023121387	69	111	0.621621621621622	11	CHG	-1	1.42149206470984e-05	loss
Fvb1	22260103	22260202	100	*	59	66	0.893939393939394	25	41	0.609756097560976	8	CHG	-1	0.00066384290332103	loss
Fvb1	22283903	22284002	100	*	7	34	0.205882352941176	19	31	0.612903225806452	4	CHG	1	0.000873226323616351	gain
Fvb1	22332203	22332302	100	*	46	164	0.280487804878049	54	111	0.486486486486487	18	CHG	1	0.000657949392419571	gain
Fvb1	22622403	22622502	100	*	80	99	0.808080808080808	57	101	0.564356435643564	19	CHG	-1	0.000407204154202489	loss
Fvb1	22683603	22683702	100	*	17	19	0.894736842105263	18	41	0.439024390243902	4	CHG	-1	0.000896485162180654	loss
Fvb1	22771403	22771502	100	*	78	102	0.764705882352941	67	69	0.971014492753623	12	CHG	1	0.000428628335422025	gain
Fvb1	22831303	22831402	100	*	9	26	0.346153846153846	20	24	0.833333333333333	4	CHG	1	0.000654615135858252	gain
Fvb1	22966203	22966302	100	*	44	48	0.916666666666667	21	37	0.567567567567568	6	CHG	-1	0.000363481432413456	loss
Fvb1	22966603	22966702	100	*	37	53	0.69811320754717	53	56	0.946428571428571	7	CHG	1	0.000747335211092224	gain
Fvb1	23046903	23047002	100	*	64	106	0.60377358490566	29	89	0.325842696629214	12	CHG	-1	0.000281133056478031	loss
Fvb1	23112003	23112102	100	*	54	68	0.794117647058823	21	49	0.428571428571429	10	CHG	-1	0.00016556751285868	loss
Fvb1	23158503	23158602	100	*	32	49	0.653061224489796	48	52	0.923076923076923	5	CHG	1	0.00087639813148117	gain
Fvb1	23218503	23218602	100	*	33	84	0.392857142857143	59	86	0.686046511627907	9	CHG	1	0.000302425205640291	gain
Fvb1	23237303	23237402	100	*	37	44	0.840909090909091	23	48	0.479166666666667	6	CHG	-1	0.000471569625018003	loss
Fvb1	23294103	23294202	100	*	35	53	0.660377358490566	52	54	0.962962962962963	10	CHG	1	0.000191224985131059	gain
Fvb1	23335103	23335202	100	*	146	210	0.695238095238095	84	177	0.474576271186441	20	CHG	-1	5.66694965357427e-05	loss
Fvb1	23438303	23438402	100	*	83	84	0.988095238095238	40	52	0.769230769230769	7	CHG	-1	0.000103136650281344	loss
Fvb1	23489803	23489902	100	*	86	141	0.609929078014184	33	101	0.326732673267327	16	CHG	-1	6.91579076866174e-05	loss
Fvb1	23872103	23872202	100	*	79	118	0.669491525423729	49	123	0.398373983739837	14	CHG	-1	0.00010365212616792	loss
Fvb1	24077303	24077402	100	*	109	121	0.900826446280992	101	146	0.691780821917808	15	CHG	-1	0.000126122780431433	loss
Fvb1	24078503	24078602	100	*	120	229	0.524017467248908	57	287	0.198606271777003	13	CHG	-1	5.86469062637646e-13	loss
